"mass_GeV","channel_001","channel_002","channel_003","channel_004","channel_005","channel_006","channel_007","channel_008","channel_009","channel_010","channel_011","channel_012","channel_013","channel_014","channel_015","channel_016","channel_017","channel_018","channel_019","channel_020","channel_021","channel_022","channel_023","channel_024","channel_025","channel_026","channel_027","channel_028","channel_029","channel_030","channel_031","channel_032"
1.98,0.0000012122654173459181,0.05315937439170753,1.3796049681422989e-98,0.000009137662184723842,0.0015079007686586844,0.0008169636054052719,1.3796049681422989e-98,1.3796049681422989e-98,0.11832464359546523,0.23503702302008592,0.057175820309319864,0.06276686606619471,0.0002866189698057144,0.00032345289638225,0.0037396007546649083,0.0072622187372847116,0.07147664635935899,0,1.3796049681422989e-98,0,0.01772646543335019,0.018932763147913603,0.0028195998570224867,0.06276686606619471,0.023204940143576058,0.023204940143576058,0.023204940143576058,0.02822933577819357,0.057175820309319864,0.026308693347184685,0.0746703768527833,0.1493407537055666
1.985,0.0000012311648460457513,0.053989683416931306,1.397583996129028e-98,0.000009008699137592714,0.0014938409478599775,0.0008079780672422727,1.397583996129028e-98,1.397583996129028e-98,0.11716970327821503,0.23267770489766484,0.058161439766492865,0.06385663040122942,0.0002869906424862037,0.00032131737243848923,0.0037431684467861747,0.007268528027759669,0.07133585509817804,0,1.397583996129028e-98,0,0.017836239365728507,0.018843096750082968,0.0028845946755405995,0.06385663040122942,0.02348766977257679,0.02348766977257679,0.02348766977257679,0.028248632520147844,0.058161439766492865,0.026681417324174075,0.07448069856902687,0.14896139713805373
1.9900000000000002,0.0000012502122879826983,0.05482651896339332,1.4156402755573535e-98,0.000008881061367054135,0.001480631240356059,0.0007990598628336376,1.4156402755573535e-98,1.4156402755573535e-98,0.11607519492711821,0.23038765953781917,0.05910962499904824,0.06490549360426058,0.00028731662105509046,0.0003191397643003762,0.0037497315103754655,0.007295084713898026,0.07118042277469049,0,1.4156402755573535e-98,0,0.017936094276442268,0.01873717804947294,0.0029474567278857727,0.06490549360426058,0.023768766944833725,0.023768766944833725,0.023768766944833725,0.0282672533054305,0.05910962499904824,0.027062749209183563,0.07427692859882144,0.14855385719764289
1.995,0.0000012657933930792246,0.05551137382763761,1.4296908821523534e-98,0.000008757353930945762,0.0014679986307290234,0.0007904447510251135,1.4296908821523534e-98,1.4296908821523534e-98,0.11495917172990319,0.22832192337133214,0.06003856376470651,0.06593341205155542,0.0002876045332241447,0.0003171018651336063,0.003755848161091014,0.007300753491881763,0.07103196009353899,0,1.4296908821523534e-98,0,0.01804633862400236,0.018629337991248853,0.0030118950514275893,0.06593341205155542,0.024049432875919746,0.024049432875919746,0.024049432875919746,0.028281049446193838,0.06003856376470651,0.027417367457879784,0.07408158872635297,0.14816317745270594
2,0.0000012772127243966376,0.056013735593868165,1.4389823386568643e-98,0.000008602027210261288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8422698568334025,1.4389823386568643e-98,0.10136926927425825,0,0,0,0,0,0,0,0,0,0,0,0
2.005,0.0000012769998661723646,0.05600595537383877,1.4351546326905428e-98,0.000008409111006675081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8422134390833708,1.4351546326905428e-98,0.101433700990486,0,0,0,0,0,0,0,0,0,0,0,0
2.0100000000000002,0.0000012768077774998171,0.05599907392973448,1.4313692538137445e-98,0.000008278404000706818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8421551014804711,1.4313692538137445e-98,0.10149908619089316,0,0,0,0,0,0,0,0,0,0,0,0
2.015,0.0000012766368216744134,0.05599310739200301,1.427626293199195e-98,0.00000814823580599548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842094848733644,1.427626293199195e-98,0.10156546560819513,0,0,0,0,0,0,0,0,0,0,0,0
2.02,0.000001276487265101184,0.05598806764047929,1.4239257330353728e-98,0.000008011185584536418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8420326433826545,1.4239257330353728e-98,0.10163287217104176,0,0,0,0,0,0,0,0,0,0,0,0
2.0250000000000004,0.0000012763599579349764,0.05598399215821818,1.4202682052536704e-98,0.00000787089600489441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8419683647442897,1.4202682052536704e-98,0.10170138520958599,0,0,0,0,0,0,0,0,0,0,0,0
2.0300000000000002,0.0000012762554831134937,0.05598090670862979,1.4166540389463368e-98,0.00000773135715622197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8419019248543234,1.4166540389463368e-98,0.10177106277805104,0,0,0,0,0,0,0,0,0,0,0,0
2.035,0.0000012761747833557888,0.05597885283690722,1.4130839583503146e-98,0.000007616920235339442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8418331708321166,1.4130839583503146e-98,0.10184199160878873,0,0,0,0,0,0,0,0,0,0,0,0
2.04,0.000001276118301618588,0.05597785016759177,1.409558128581222e-98,0.000007505387867750262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8417620582575889,1.409558128581222e-98,0.10191421857531013,0,0,0,0,0,0,0,0,0,0,0,0
2.045,0.0000012760860255717752,0.055977898352666464,1.4060762114746191e-98,0.000007391876704542772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8416885819446608,1.4060762114746191e-98,0.10198775409639145,0,0,0,0,0,0,0,0,0,0,0,0
2.05,0.0000012760782958036023,0.05597901252331849,1.4026382600856334e-98,0.0000072664940608775395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8416126980907975,1.4026382600856334e-98,0.1020626366438361,0,0,0,0,0,0,0,0,0,0,0,0
2.055,0.0000012760953376303986,0.05598120275287012,1.3992442005568672e-98,0.000007141752989105615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8415343548904722,1.3992442005568672e-98,0.10213889537514599,0,0,0,0,0,0,0,0,0,0,0,0
2.06,0.0000012761376114074473,0.05598448942437234,1.3958942168437069e-98,0.000007020779640779872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841453480840117,1.3958942168437069e-98,0.10221657816071887,0,0,0,0,0,0,0,0,0,0,0,0
2.065,0.0000012762055704878252,0.05598889261325542,1.3925884834791161e-98,0.000006904767481300427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8413700072967292,1.3925884834791161e-98,0.1022957322525559,0,0,0,0,0,0,0,0,0,0,0,0
2.0700000000000003,0.0000012762996584635413,0.05599443196625309,1.3893271626842559e-98,0.000006789325377260992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841283872474094,1.3893271626842559e-98,0.10237640406175909,0,0,0,0,0,0,0,0,0,0,0,0
2.075,0.0000012764208666739003,0.056001151161237266,1.3861110099350636e-98,0.0000066707140371340586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8411949458492353,1.3861110099350636e-98,0.10245868390793678,0,0,0,0,0,0,0,0,0,0,0,0
2.08,0.0000012765689117737508,0.056009037951616325,1.3829393925453683e-98,0.000006550919272212763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8411032497627343,1.3829393925453683e-98,0.10254255978458315,0,0,0,0,0,0,0,0,0,0,0,0
2.085,0.0000012767440157696926,0.05601810225982203,1.3798122300454136e-98,0.000006431814996961189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8410087439643356,1.3798122300454136e-98,0.10262806008489277,0,0,0,0,0,0,0,0,0,0,0,0
2.09,0.0000012769464316927861,0.056028355368108074,1.3767294761842614e-98,0.000006324652051506689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8409113750688347,1.3767294761842614e-98,0.10271521559204587,0,0,0,0,0,0,0,0,0,0,0,0
2.095,0.000001277176495297057,0.05603981218715579,1.3736911741267492e-98,0.000006218942126887571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8408111012181575,1.3736911741267492e-98,0.10280406365088376,0,0,0,0,0,0,0,0,0,0,0,0
2.1,0.0000012774343980504892,0.05605248129561191,1.3706972118065582e-98,0.000006113729348182778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8407078890913631,1.3706972118065582e-98,0.1028946299070002,0,0,0,0,0,0,0,0,0,0,0,0
2.105,0.0000012777204130246932,0.05606637485137907,1.3677475655754858e-98,0.00000600888980433387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8406016944646407,1.3677475655754858e-98,0.1029869464760055,0,0,0,0,0,0,0,0,0,0,0,0
2.1100000000000003,0.0000012780345294789083,0.05608149255722608,1.3648419089198491e-98,0.0000059046064019257604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8404925083170101,1.3648419089198491e-98,0.10308102249430458,0,0,0,0,0,0,0,0,0,0,0,0
2.115,0.000001278376694981614,0.05609783228413186,1.3619798739963177e-98,0.000005804237582215989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8403803238069227,1.3619798739963177e-98,0.10317686358621138,0,0,0,0,0,0,0,0,0,0,0,0
2.12,0.000001278748447960964,0.056115461712499926,1.3591627873329689e-98,0.0000057087577104557296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840264937917541,1.3591627873329689e-98,0.10327460370390394,0,0,0,0,0,0,0,0,0,0,0,0
2.125,0.0000012791505845531223,0.056134415951983714,1.3563911758581488e-98,0.000005613751919635273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840146245593515,1.3563911758581488e-98,0.10337431699497328,0,0,0,0,0,0,0,0,0,0,0,0
2.13,0.000001279583929817734,0.05615473138254845,1.3536655921505297e-98,0.000005520062583463227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8400241328803785,1.3536655921505297e-98,0.1034760799708898,0,0,0,0,0,0,0,0,0,0,0,0
2.1350000000000002,0.0000012800493250874211,0.05617644509941113,1.3509866007871852e-98,0.000005427232230440979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8398984850569887,1.3509866007871852e-98,0.10357997049006387,0,0,0,0,0,0,0,0,0,0,0,0
2.14,0.0000012805475981667098,0.056199593605212796,1.3483547468243406e-98,0.000005334888822809996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8397691889756599,1.3483547468243406e-98,0.1036860653481712,0,0,0,0,0,0,0,0,0,0,0,0
2.145,0.0000012810796184777256,0.05622421523016811,1.3457706139552808e-98,0.000005246857765902196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8396361220517548,1.3457706139552808e-98,0.10379444474176573,0,0,0,0,0,0,0,0,0,0,0,0
2.1500000000000004,0.0000012816469274175642,0.05625037779808766,1.3432354847097977e-98,0.000005159515694468822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8394990849627715,1.3432354847097977e-98,0.10390524338209517,0,0,0,0,0,0,0,0,0,0,0,0
2.1550000000000002,0.0000012822504005198598,0.056278119911757976,1.340749933473001e-98,0.00000507364208671578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8393579572266147,1.340749933473001e-98,0.10401854213486345,0,0,0,0,0,0,0,0,0,0,0,0
2.16,0.000001282889604209542,0.05630742271689601,1.3383131636466347e-98,0.000004992352143906541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8392127800581942,1.3383131636466347e-98,0.10413431563755007,0,0,0,0,0,0,0,0,0,0,0,0
2.165,0.0000012835649608948228,0.0563383049261385,1.3359252768926295e-98,0.00000491145373197288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8390634948872725,1.3359252768926295e-98,0.10425260782604635,0,0,0,0,0,0,0,0,0,0,0,0
2.17,0.0000012842757679962518,0.05637073587242273,1.3335852057546639e-98,0.000004829035525609422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8389101820226278,1.3335852057546639e-98,0.10437337115472552,0,0,0,0,0,0,0,0,0,0,0,0
2.175,0.0000012850227350030078,0.05640474686510005,1.3312933555059826e-98,0.00000474472149204831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8387527433306501,1.3312933555059826e-98,0.10449667263387745,0,0,0,0,0,0,0,0,0,0,0,0
2.18,0.0000012858086648466428,0.05644046110553718,1.3290522915496279e-98,0.000004660888818597336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8385908151331855,1.3290522915496279e-98,0.10462274961739736,0,0,0,0,0,0,0,0,0,0,0,0
2.185,0.000001286635052688626,0.056477944397812424,1.3268632071476411e-98,0.000004585328073250737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8384241921481367,1.3268632071476411e-98,0.1047517333941038,0,0,0,0,0,0,0,0,0,0,0,0
2.19,0.0000012875046816413322,0.05651731908627587,1.3247286098524243e-98,0.000004513408194367567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8382525195622238,1.3247286098524243e-98,0.10488386032341504,0,0,0,0,0,0,0,0,0,0,0,0
2.1950000000000003,0.0000012884189743202886,0.056558647800653124,1.3226495877260983e-98,0.000004441835336602467,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838075611804094,1.3226495877260983e-98,0.10501925626132749,0,0,0,0,0,0,0,0,0,0,0,0
2.2,0.0000012893770313617103,0.05660189124187231,1.3206248406872654e-98,0.0000043701674855818945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8378935722416446,1.3206248406872654e-98,0.10515785781797186,0,0,0,0,0,0,0,0,0,0,0,0
2.205,0.0000012903794951830311,0.056647077788738946,1.3186546560118179e-98,0.000004298838275350224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8377063097721865,1.3186546560118179e-98,0.10529972711126452,0,0,0,0,0,0,0,0,0,0,0,0
2.21,0.0000012914259519876455,0.05669418945184692,1.3167382414597519e-98,0.0000042282793254587845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8375138662001811,1.3167382414597519e-98,0.10544484000262322,0,0,0,0,0,0,0,0,0,0,0,0
2.215,0.0000012925169900934486,0.05674325223222905,1.3148758313942365e-98,0.000004159593388116829,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8373161567444871,1.3148758313942365e-98,0.10559325401146255,0,0,0,0,0,0,0,0,0,0,0,0
2.22,0.0000012936560238438553,0.05679441619970976,1.3130705265040706e-98,0.0000040912570632372614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8371127434520059,1.3130705265040706e-98,0.10574525763614938,0,0,0,0,0,0,0,0,0,0,0,0
2.225,0.0000012948448980761429,0.05684776252781268,1.3113238101261476e-98,0.000004024642905489605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8369033826640587,1.3113238101261476e-98,0.10590101149762729,0,0,0,0,0,0,0,0,0,0,0,0
2.23,0.0000012960863275850813,0.05690341058893244,1.3096380313475397e-98,0.000003959927202274332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8366877221021671,1.3096380313475397e-98,0.10606074760298617,0,0,0,0,0,0,0,0,0,0,0,0
2.2350000000000003,0.0000012973829411269142,0.05696147598516147,1.3080154314907614e-98,0.0000038955452355137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8364654217189283,1.3080154314907614e-98,0.10622469126232294,0,0,0,0,0,0,0,0,0,0,0,0
2.24,0.0000012987341061987802,0.057021931137259244,1.3064549512195487e-98,0.000003832728244578119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8362365495561607,1.3064549512195487e-98,0.10639280094786642,0,0,0,0,0,0,0,0,0,0,0,0
2.245,0.000001300140993594041,0.057084827638038356,1.3049573506114467e-98,0.000003770704963400144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8360009484549229,1.3049573506114467e-98,0.10656518268421226,0,0,0,0,0,0,0,0,0,0,0,0
2.25,0.0000013016045550553994,0.05715020746398917,1.3035231636142104e-98,0.0000037089971727122826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8357584885362315,1.3035231636142104e-98,0.10674192459743197,0,0,0,0,0,0,0,0,0,0,0,0
2.255,0.0000013031253028351065,0.057218093295161566,1.302152480277553e-98,0.0000036472808550408705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8355090952148074,1.302152480277553e-98,0.10692307877884262,0,0,0,0,0,0,0,0,0,0,0,0
2.26,0.000001304706328209342,0.057288621053854696,1.3008479612513543e-98,0.0000035858880744755594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8352523676493311,1.3008479612513543e-98,0.10710890899251596,0,0,0,0,0,0,0,0,0,0,0,0
2.265,0.000001306349632546368,0.05736187881251221,1.2996111594059853e-98,0.000003526078042841077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834988041341543,1.2996111594059853e-98,0.10729958987156818,0,0,0,0,0,0,0,0,0,0,0,0
2.27,0.0000013080573172887263,0.05743795904219454,1.2984437132689208e-98,0.000003470757549375515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8347158372975704,1.2984437132689208e-98,0.1074953044719114,0,0,0,0,0,0,0,0,0,0,0,0
2.2750000000000004,0.0000013098319530743726,0.057516974821663826,1.2973477116864238e-98,0.000003415705369811826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8344354241294333,1.2973477116864238e-98,0.10769627463920607,0,0,0,0,0,0,0,0,0,0,0,0
2.2800000000000002,0.0000013116752969231196,0.05759900350763231,1.2963244210853837e-98,0.000003361168528542351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8341465685636167,1.2963244210853837e-98,0.10790265557450529,0,0,0,0,0,0,0,0,0,0,0,0
2.285,0.000001313589602032179,0.05768414424885212,1.295375586105473e-98,0.0000033071632215224387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8338489746499201,1.295375586105473e-98,0.10811464346250269,0,0,0,0,0,0,0,0,0,0,0,0
2.29,0.0000013155772366963555,0.057772501253272254,1.294503049403183e-98,0.0000032534313459394457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8335423319199609,1.294503049403183e-98,0.10833244419055485,0,0,0,0,0,0,0,0,0,0,0,0
2.295,0.0000013176405662522948,0.057864178604003634,1.2937086346725637e-98,0.000003199728728703239,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833226330021241,1.2937086346725637e-98,0.10855626364177685,0,0,0,0,0,0,0,0,0,0,0,0
2.3,0.0000013197823524038539,0.05795929779591213,1.2929945380715404e-98,0.000003146224424054492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8329006077648458,1.2929945380715404e-98,0.10878634060537103,0,0,0,0,0,0,0,0,0,0,0,0
2.305,0.0000013220054369510234,0.05805798384756712,1.2923630150026297e-98,0.0000030930122741224366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8325647935925349,1.2923630150026297e-98,0.10902292077003392,0,0,0,0,0,0,0,0,0,0,0,0
2.31,0.0000013243127775095154,0.058160366870165466,1.2918164143148516e-98,0.000003045556938263442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8322184955944951,1.2918164143148516e-98,0.10926625968175784,0,0,0,0,0,0,0,0,0,0,0,0
2.3150000000000004,0.00000132670761802323,0.05826658955647888,1.291357343263732e-98,0.0000029983672388342816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8318612962088052,1.291357343263732e-98,0.10951663683676839,0,0,0,0,0,0,0,0,0,0,0,0
2.3200000000000003,0.000001329193188997618,0.05837679401642367,1.290988373576264e-98,0.0000029512940043746375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8314927738737021,1.290988373576264e-98,0.10977433097547994,0,0,0,0,0,0,0,0,0,0,0,0
2.325,0.0000013317728331363856,0.0584911272948164,1.2907121635960573e-98,0.0000029041274267901683,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8311124925072073,1.2907121635960573e-98,0.11003963045437455,0,0,0,0,0,0,0,0,0,0,0,0
2.33,0.000001334450169714639,0.05860974859104137,1.2905316163173813e-98,0.000002857195106494299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8307199800421482,1.2905316163173813e-98,0.1103128468495939,0,0,0,0,0,0,0,0,0,0,0,0
2.335,0.000001337228977499814,0.058732824117725575,1.2904497637823921e-98,0.0000028107111126971463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8303147438853445,1.2904497637823921e-98,0.11059430532111456,0,0,0,0,0,0,0,0,0,0,0,0
2.34,0.0000013401132731812232,0.058860530545998775,1.2904698412265987e-98,0.0000027646741286729797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8298962610402862,1.2904698412265987e-98,0.1108843511258212,0,0,0,0,0,0,0,0,0,0,0,0
2.345,0.0000013431075536377428,0.05899306564733441,1.2905955177082728e-98,0.000002718875322227989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8294639472998651,1.2905955177082728e-98,0.11118336971067946,0,0,0,0,0,0,0,0,0,0,0,0
2.35,0.0000013462164617612423,0.05913063361698242,1.2908305710653948e-98,0.000002676363614522798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8290171961392796,1.2908305710653948e-98,0.11149175911991333,0,0,0,0,0,0,0,0,0,0,0,0
2.3550000000000004,0.0000013494449417712127,0.05927345189643484,1.2911790353693842e-98,0.0000026350367952968435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8285553673737989,1.2911790353693842e-98,0.11180994288238406,0,0,0,0,0,0,0,0,0,0,0,0
2.3600000000000003,0.000001352798459461031,0.05942176084870447,1.2916454085008245e-98,0.0000025938705720537195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8280777528916462,1.2916454085008245e-98,0.11213838831584008,0,0,0,0,0,0,0,0,0,0,0,0
2.365,0.0000013562823603681737,0.05957579556717858,1.2922340357262458e-98,0.000002549761857124687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8275836613126933,1.2922340357262458e-98,0.11247755338663218,0,0,0,0,0,0,0,0,0,0,0,0
2.37,0.000001359902555983886,0.05973581601778608,1.2929497637331285e-98,0.000002505893835935545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8270723223986552,1.2929497637331285e-98,0.11282794360992296,0,0,0,0,0,0,0,0,0,0,0,0
2.375,0.0000013636653748305037,0.05990210049910021,1.2937977940591802e-98,0.000002463951696954425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8265429136846847,1.2937977940591802e-98,0.11319009978181897,0,0,0,0,0,0,0,0,0,0,0,0
2.38,0.0000013675777171959742,0.06007495244080984,1.2947838258631796e-98,0.0000024269240383888497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8259945379247382,1.2947838258631796e-98,0.11356461089298811,0,0,0,0,0,0,0,0,0,0,0,0
2.385,0.0000013716467799158754,0.06025468831557231,1.295913790686501e-98,0.000002390044937061656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8254262670840234,1.295913790686501e-98,0.11395209135542268,0,0,0,0,0,0,0,0,0,0,0,0
2.39,0.0000013758802519878616,0.0604416462330509,1.2971940344496403e-98,0.00000235244021250414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8248371057488951,1.2971940344496403e-98,0.11435319730024003,0,0,0,0,0,0,0,0,0,0,0,0
2.395,0.0000013802864909296833,0.06063619368883584,1.2986314790517866e-98,0.0000023141868702782205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8242259715338988,1.2986314790517866e-98,0.11476864131538353,0,0,0,0,0,0,0,0,0,0,0,0
2.4000000000000004,0.0000013848744238084495,0.06083872321865721,1.3002335234492061e-98,0.000002276112124892165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8235917077840389,1.3002335234492061e-98,0.11519918431640545,0,0,0,0,0,0,0,0,0,0,0,0
2.4050000000000002,0.0000013896536274306136,0.06104965592295116,1.3020081138286316e-98,0.0000022389184943841297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8229330741464088,1.3020081138286316e-98,0.11564564230384419,0,0,0,0,0,0,0,0,0,0,0,0
2.41,0.0000013946350652000823,0.06126947384064665,1.3039644268826949e-98,0.0000022021023216293822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8222486536392448,1.3039644268826949e-98,0.11610894780596873,0,0,0,0,0,0,0,0,0,0,0,0
2.415,0.0000013998303198393886,0.061498686244804555,1.3061121411620126e-98,0.000002165476286919086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82153694872101,1.3061121411620126e-98,0.11659008619546442,0,0,0,0,0,0,0,0,0,0,0,0
2.42,0.0000014052519813476008,0.061737846688756946,1.3084617931270496e-98,0.0000021298652123819413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820796331033818,1.3084617931270496e-98,0.11709012810091411,0,0,0,0,0,0,0,0,0,0,0,0
2.425,0.00000141091376717984,0.06198755828914618,1.311024879974822e-98,0.0000020944100760033622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8200250286162104,1.311024879974822e-98,0.11761023957498926,0,0,0,0,0,0,0,0,0,0,0,0
2.43,0.0000014168306686936611,0.062248480163434226,1.3138139855531495e-98,0.000002060115600198773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8192211034989195,1.3138139855531495e-98,0.11815169447462207,0,0,0,0,0,0,0,0,0,0,0,0
2.435,0.000001423019104458909,0.06252133416949524,1.3168429110749697e-98,0.0000020285349972087974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8183824332606002,1.3168429110749697e-98,0.11871588744014142,0,0,0,0,0,0,0,0,0,0,0,0
2.4400000000000004,0.0000014294971152680398,0.06280691347792461,1.3201268427354933e-98,0.000001997052837975047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8175066906341971,1.3201268427354933e-98,0.11930435038183651,0,0,0,0,0,0,0,0,0,0,0,0
2.4450000000000003,0.0000014362846505644445,0.06310609516168753,1.3236826015237e-98,0.000001964618248044389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8165913009537605,1.3236826015237e-98,0.11991877663409745,0,0,0,0,0,0,0,0,0,0,0,0
2.45,0.00000144340374484364,0.06341984795248244,1.3275287887806566e-98,0.0000019313856110405105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8156334196940926,1.3275287887806566e-98,0.12056103597174439,0,0,0,0,0,0,0,0,0,0,0,0
2.455,0.000001450878542477525,0.06374923333765581,1.3316857908545438e-98,0.0000018982793802089186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8146299294222529,1.3316857908545438e-98,0.12123317699013268,0,0,0,0,0,0,0,0,0,0,0,0
2.46,0.0000014587361083624727,0.0640954411854326,1.3361765034996692e-98,0.0000018674795690623753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8135773354043123,1.3361765034996692e-98,0.12193749517207558,0,0,0,0,0,0,0,0,0,0,0,0
2.465,0.0000014670067156259205,0.06445980239533114,1.3410265694256984e-98,0.0000018373477992232483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8124717334634696,1.3410265694256984e-98,0.12267655737667743,0,0,0,0,0,0,0,0,0,0,0,0
2.47,0.0000014757243730955833,0.06484381208478722,1.3462648316908542e-98,0.0000018072723180157031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8113087372142532,1.3462648316908542e-98,0.12345324643314143,0,0,0,0,0,0,0,0,0,0,0,0
2.475,0.0000014849274470666972,0.06524915692119487,1.3519238674512881e-98,0.0000017769495464939331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810083398705568,1.3519238674512881e-98,0.12427081371869109,0,0,0,0,0,0,0,0,0,0,0,0
2.4800000000000004,0.0000014946594644189732,0.06567775042493879,1.3580406800273043e-98,0.0000017466915519137335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8087901047275396,1.3580406800273043e-98,0.1251329470275333,0,0,0,0,0,0,0,0,0,0,0,0
2.4850000000000003,0.0000015049700873214772,0.06613177581522643,1.3646575382049751e-98,0.0000017166839426351502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8074224520682205,1.3646575382049751e-98,0.1260438529510788,0,0,0,0,0,0,0,0,0,0,0,0
2.49,0.0000015159166184007841,0.0666137521694396,1.371823285466509e-98,0.000001687176737119832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8059730537690565,1.371823285466509e-98,0.1270083838718129,0,0,0,0,0,0,0,0,0,0,0,0
