flavor,mass_GeV,channel,production_weight_fraction,accepted_peak_fraction
Umu,3.0,tau,0.0,0.0
Umu,3.0,induced_tau,0.0,0.0
Umu,3.0,Kmeson,0.0,0.0
Umu,3.0,WZ,0.134425263457606,0.877609574776472
Umu,3.2,Bmeson,0.5227711449964869,0.06972858462170303
Umu,3.2,Dmeson,0.0,0.0
Umu,3.2,Bc,0.28731463362282783,0.030815530965414745
Umu,3.2,tau,0.0,0.0
Umu,3.2,induced_tau,0.0,0.0
Umu,3.2,Kmeson,0.0,0.0
Umu,3.2,WZ,0.1899142213806854,0.8994558844128822
Umu,3.4,Bmeson,0.46659199518477235,0.05733226127644422
Umu,3.4,Dmeson,0.0,0.0
Umu,3.4,Bc,0.32464935993088184,0.03636177261694952
Umu,3.4,tau,0.0,0.0
Umu,3.4,induced_tau,0.0,0.0
Umu,3.4,Kmeson,0.0,0.0
Umu,3.4,WZ,0.20875864488434573,0.9063059661066063
Umu,3.6,Bmeson,0.42120412779649535,0.047902600359678194
Umu,3.6,Dmeson,0.0,0.0
Umu,3.6,Bc,0.3537231472356574,0.03606161734596765
Umu,3.6,tau,0.0,0.0
Umu,3.6,induced_tau,0.0,0.0
Umu,3.6,Kmeson,0.0,0.0
Umu,3.6,WZ,0.22507272496784733,0.9160357822943542
Umu,3.8,Bmeson,0.37846241003678477,0.048363983192394266
Umu,3.8,Dmeson,0.0,0.0
Umu,3.8,Bc,0.37875265691749016,0.029432515476234402
Umu,3.8,tau,0.0,0.0
Umu,3.8,induced_tau,0.0,0.0
Umu,3.8,Kmeson,0.0,0.0
Umu,3.8,WZ,0.2427849330457251,0.9222035013313713
Umu,4.0,Bmeson,0.3243880922157018,0.0393573480922203
Umu,4.0,Dmeson,0.0,0.0
Umu,4.0,Bc,0.40741237955029874,0.0419452144771261
Umu,4.0,tau,0.0,0.0
Umu,4.0,induced_tau,0.0,0.0
Umu,4.0,Kmeson,0.0,0.0
Umu,4.0,WZ,0.2681995282339995,0.9186974374306536
Umu,4.2,Bmeson,0.26641179061065295,0.025348788104899315
Umu,4.2,Dmeson,0.0,0.0
Umu,4.2,Bc,0.43393754237044996,0.04033043597401214
Umu,4.2,tau,0.0,0.0
Umu,4.2,induced_tau,0.0,0.0
Umu,4.2,Kmeson,0.0,0.0
Umu,4.2,WZ,0.29965066701889703,0.9343207759210885
Umu,4.4,Bmeson,0.20659987413111824,0.022193611292230565
Umu,4.4,Dmeson,0.0,0.0
Umu,4.4,Bc,0.45547930761167177,0.033630079097661573
Umu,4.4,tau,0.0,0.0
Umu,4.4,induced_tau,0.0,0.0
Umu,4.4,Kmeson,0.0,0.0
Umu,4.4,WZ,0.33792081825721,0.9441763096101078
Umu,4.6,Bmeson,0.14536503241032694,0.0150255199075511
Umu,4.6,Dmeson,0.0,0.0
Umu,4.6,Bc,0.4696990515554535,0.03599491165130138
Umu,4.6,tau,0.0,0.0
Umu,4.6,induced_tau,0.0,0.0
Umu,4.6,Kmeson,0.0,0.0
Umu,4.6,WZ,0.38493591603421956,0.9489795684411475
Umu,4.8,Bmeson,0.08314387455227695,0.008512945960456746
Umu,4.8,Dmeson,0.0,0.0
Umu,4.8,Bc,0.4735891256190839,0.0251942431829666
Umu,4.8,tau,0.0,0.0
Umu,4.8,induced_tau,0.0,0.0
Umu,4.8,Kmeson,0.0,0.0
Umu,4.8,WZ,0.4432669998286391,0.9662928108565767
Umu,5.0,Bmeson,0.03166219522374948,0.003012895043659019
Umu,5.0,Dmeson,0.0,0.0
Umu,5.0,Bc,0.45802689491803655,0.027136675882542167
Umu,5.0,tau,0.0,0.0
Umu,5.0,induced_tau,0.0,0.0
Umu,5.0,Kmeson,0.0,0.0
Umu,5.0,WZ,0.510310909858214,0.9698504290737988
Umu,5.2,Bmeson,0.0,0.0
Umu,5.2,Dmeson,0.0,0.0
Umu,5.2,Bc,0.41667628972228327,0.025530118811794046
Umu,5.2,tau,0.0,0.0
Umu,5.2,induced_tau,0.0,0.0
Umu,5.2,Kmeson,0.0,0.0
Umu,5.2,WZ,0.5833237102777167,0.974469881188206
Umu,5.4,Bmeson,0.0,0.0
Umu,5.4,Dmeson,0.0,0.0
Umu,5.4,Bc,0.34528437735888684,0.021956704924084962
Umu,5.4,tau,0.0,0.0
Umu,5.4,induced_tau,0.0,0.0
Umu,5.4,Kmeson,0.0,0.0
Umu,5.4,WZ,0.6547156226411132,0.9780432950759151
Umu,5.5,Bmeson,0.0,0.0
Umu,5.5,Dmeson,0.0,0.0
Umu,5.5,Bc,0.3035807652012108,0.015964522197019795
Umu,5.5,tau,0.0,0.0
Umu,5.5,induced_tau,0.0,0.0
Umu,5.5,Kmeson,0.0,0.0
Umu,5.5,WZ,0.6964192347987893,0.9840354778029802
Umu,5.6,Bmeson,0.0,0.0
Umu,5.6,Dmeson,0.0,0.0
Umu,5.6,Bc,0.2580556400418594,0.015426874513858232
Umu,5.6,tau,0.0,0.0
Umu,5.6,induced_tau,0.0,0.0
Umu,5.6,Kmeson,0.0,0.0
Umu,5.6,WZ,0.7419443599581407,0.9845731254861417
Umu,5.8,Bmeson,0.0,0.0
Umu,5.8,Dmeson,0.0,0.0
Umu,5.8,Bc,0.15886181281836997,0.00966167848175872
Umu,5.8,tau,0.0,0.0
Umu,5.8,induced_tau,0.0,0.0
Umu,5.8,Kmeson,0.0,0.0
Umu,5.8,WZ,0.8411381871816299,0.9903383215182413
Umu,6.0,Bmeson,0.0,0.0
Umu,6.0,Dmeson,0.0,0.0
Umu,6.0,Bc,0.062324041188557895,0.0032015150796438556
Umu,6.0,tau,0.0,0.0
Umu,6.0,induced_tau,0.0,0.0
Umu,6.0,Kmeson,0.0,0.0
Umu,6.0,WZ,0.9376759588114421,0.9967984849203562
Umu,6.2,Bmeson,0.0,0.0
Umu,6.2,Dmeson,0.0,0.0
Umu,6.2,Bc,0.0,0.0
Umu,6.2,tau,0.0,0.0
Umu,6.2,induced_tau,0.0,0.0
Umu,6.2,Kmeson,0.0,0.0
Umu,6.2,WZ,1.0,1.0
Umu,6.4,Bmeson,0.0,0.0
Umu,6.4,Dmeson,0.0,0.0
Umu,6.4,Bc,0.0,0.0
Umu,6.4,tau,0.0,0.0
Umu,6.4,induced_tau,0.0,0.0
Umu,6.4,Kmeson,0.0,0.0
Umu,6.4,WZ,1.0,1.0
Umu,6.6,Bmeson,0.0,0.0
Umu,6.6,Dmeson,0.0,0.0
Umu,6.6,Bc,0.0,0.0
Umu,6.6,tau,0.0,0.0
Umu,6.6,induced_tau,0.0,0.0
Umu,6.6,Kmeson,0.0,0.0
Umu,6.6,WZ,1.0,1.0
Umu,6.8,Bmeson,0.0,0.0
Umu,6.8,Dmeson,0.0,0.0
Umu,6.8,Bc,0.0,0.0
Umu,6.8,tau,0.0,0.0
Umu,6.8,induced_tau,0.0,0.0
Umu,6.8,Kmeson,0.0,0.0
Umu,6.8,WZ,1.0,1.0
Umu,7.0,Bmeson,0.0,0.0
Umu,7.0,Dmeson,0.0,0.0
Umu,7.0,Bc,0.0,0.0
Umu,7.0,tau,0.0,0.0
Umu,7.0,induced_tau,0.0,0.0
Umu,7.0,Kmeson,0.0,0.0
Umu,7.0,WZ,1.0,1.0
Umu,7.2,Bmeson,0.0,0.0
Umu,7.2,Dmeson,0.0,0.0
Umu,7.2,Bc,0.0,0.0
Umu,7.2,tau,0.0,0.0
Umu,7.2,induced_tau,0.0,0.0
Umu,7.2,Kmeson,0.0,0.0
Umu,7.2,WZ,1.0,1.0
Umu,7.4,Bmeson,0.0,0.0
Umu,7.4,Dmeson,0.0,0.0
Umu,7.4,Bc,0.0,0.0
Umu,7.4,tau,0.0,0.0
Umu,7.4,induced_tau,0.0,0.0
Umu,7.4,Kmeson,0.0,0.0
Umu,7.4,WZ,1.0,1.0
Umu,7.6,Bmeson,0.0,0.0
Umu,7.6,Dmeson,0.0,0.0
Umu,7.6,Bc,0.0,0.0
Umu,7.6,tau,0.0,0.0
Umu,7.6,induced_tau,0.0,0.0
Umu,7.6,Kmeson,0.0,0.0
Umu,7.6,WZ,1.0,1.0
Umu,7.8,Bmeson,0.0,0.0
Umu,7.8,Dmeson,0.0,0.0
Umu,7.8,Bc,0.0,0.0
Umu,7.8,tau,0.0,0.0
Umu,7.8,induced_tau,0.0,0.0
Umu,7.8,Kmeson,0.0,0.0
Umu,7.8,WZ,1.0,1.0
Umu,8.0,Bmeson,0.0,0.0
Umu,8.0,Dmeson,0.0,0.0
Umu,8.0,Bc,0.0,0.0
Umu,8.0,tau,0.0,0.0
Umu,8.0,induced_tau,0.0,0.0
Umu,8.0,Kmeson,0.0,0.0
Umu,8.0,WZ,1.0,1.0
Umu,8.5,Bmeson,0.0,0.0
Umu,8.5,Dmeson,0.0,0.0
Umu,8.5,Bc,0.0,0.0
Umu,8.5,tau,0.0,0.0
Umu,8.5,induced_tau,0.0,0.0
Umu,8.5,Kmeson,0.0,0.0
Umu,8.5,WZ,1.0,1.0
Umu,9.0,Bmeson,0.0,0.0
Umu,9.0,Dmeson,0.0,0.0
Umu,9.0,Bc,0.0,0.0
Umu,9.0,tau,0.0,0.0
Umu,9.0,induced_tau,0.0,0.0
Umu,9.0,Kmeson,0.0,0.0
Umu,9.0,WZ,1.0,1.0
Umu,9.5,Bmeson,0.0,0.0
Umu,9.5,Dmeson,0.0,0.0
Umu,9.5,Bc,0.0,0.0
Umu,9.5,tau,0.0,0.0
Umu,9.5,induced_tau,0.0,0.0
Umu,9.5,Kmeson,0.0,0.0
Umu,9.5,WZ,1.0,1.0
Umu,10.0,Bmeson,0.0,0.0
Umu,10.0,Dmeson,0.0,0.0
Umu,10.0,Bc,0.0,0.0
Umu,10.0,tau,0.0,0.0
Umu,10.0,induced_tau,0.0,0.0
Umu,10.0,Kmeson,0.0,0.0
Umu,10.0,WZ,1.0,1.0
Utau,0.2,Bmeson,0.4687604621366775,0.4864431089681924
Utau,0.2,Dmeson,0.0,0.0
Utau,0.2,Bc,0.0015326999294227603,0.0033981148106499706
Utau,0.2,tau,0.003211730969377497,0.0023472930496139955
Utau,0.2,induced_tau,0.5249708194532395,0.5070153333264783
Utau,0.2,Kmeson,0.0,0.0
Utau,0.2,WZ,0.0015242875112826738,0.0007961498450653405
Utau,0.215,Bmeson,0.467257218341798,0.6112513463213697
Utau,0.215,Dmeson,0.0,0.0
Utau,0.215,Bc,0.0015540145260502442,0.004354952612069675
Utau,0.215,tau,0.0032221002892150736,0.00280531417864442
Utau,0.215,induced_tau,0.5264158100442679,0.3804752885012374
Utau,0.215,Kmeson,0.0,0.0
Utau,0.215,WZ,0.0015508567986687086,0.0011130983866787967
Utau,0.23,Bmeson,0.464034958206998,0.5288377163540436
Utau,0.23,Dmeson,0.0,0.0
Utau,0.23,Bc,0.0015777578025899244,0.003779279956402887
Utau,0.23,tau,0.00324822421577388,0.002529757857180765
Utau,0.23,induced_tau,0.5295690940754394,0.4638152737034493
Utau,0.23,Kmeson,0.0,0.0
Utau,0.23,WZ,0.0015699656991988126,0.0010379721289235386
Utau,0.245,Bmeson,0.4657138768377054,0.5082099255263645
Utau,0.245,Dmeson,0.0,0.0
Utau,0.245,Bc,0.0015850641806172464,0.004067033496178832
Utau,0.245,tau,0.003169252458117988,0.0024835669415994056
Utau,0.245,induced_tau,0.527947375468601,0.4839818719132455
Utau,0.245,Kmeson,0.0,0.0
Utau,0.245,WZ,0.0015844310549582576,0.0012576021226117682
Utau,0.26,Bmeson,0.47052447438885925,0.4728387030994011
Utau,0.26,Dmeson,0.0,0.0
Utau,0.26,Bc,0.0016287214845827462,0.0042451395108065145
Utau,0.26,tau,0.003243484646326386,0.002758482585534242
Utau,0.26,induced_tau,0.5229854222998104,0.5186797706480656
Utau,0.26,Kmeson,0.0,0.0
Utau,0.26,WZ,0.0016178971804210979,0.0014779041561925885
Utau,0.275,Bmeson,0.4686691930970482,0.5386586052712219
Utau,0.275,Dmeson,0.0,0.0
Utau,0.275,Bc,0.0016256961598747372,0.004845062809435125
Utau,0.275,tau,0.0032004524569045085,0.0030540687741076058
Utau,0.275,induced_tau,0.5248819906047666,0.4514932404123059
Utau,0.275,Kmeson,0.0,0.0
Utau,0.275,WZ,0.0016226676814059717,0.0019490227329295793
Utau,0.29,Bmeson,0.470653568155829,0.5803834892032375
Utau,0.29,Dmeson,0.0,0.0
Utau,0.29,Bc,0.0016310486629224669,0.0054352088644993735
Utau,0.29,tau,0.0031854138340534108,0.0034352184215925377
Utau,0.29,induced_tau,0.5228992306358242,0.4080020880218921
Utau,0.29,Kmeson,0.0,0.0
Utau,0.29,WZ,0.0016307387113709277,0.0027439954887786278
Utau,0.305,Bmeson,0.47222906172973955,0.5284510681524037
Utau,0.305,Dmeson,0.0,0.0
Utau,0.305,Bc,0.0016518944608886154,0.006380534173609513
Utau,0.305,tau,0.003141543619957162,0.0038068081184484672
Utau,0.305,induced_tau,0.5213238169275654,0.457371570601072
Utau,0.305,Kmeson,0.0,0.0
Utau,0.305,WZ,0.0016536832618491782,0.003990018954466226
Utau,0.32,Bmeson,0.4745252278397523,0.5426074817103163
Utau,0.32,Dmeson,0.0,0.0
Utau,0.32,Bc,0.0016786773491356218,0.006448120302796874
Utau,0.32,tau,0.0031579046154290268,0.004372212582233496
Utau,0.32,induced_tau,0.518961273408772,0.44156232366635867
Utau,0.32,Kmeson,0.0,0.0
Utau,0.32,WZ,0.0016769167869110043,0.005009861738294811
Utau,0.335,Bmeson,0.47320850521976493,0.5696099208409655
Utau,0.335,Dmeson,0.0,0.0
Utau,0.335,Bc,0.0016997153373405779,0.00729281189427184
Utau,0.335,tau,0.0031255498716390535,0.005123380831825666
Utau,0.335,induced_tau,0.5202756240827182,0.41204262207948644
Utau,0.335,Kmeson,0.0,0.0
Utau,0.335,WZ,0.001690605488537144,0.005931264353450492
Utau,0.35,Bmeson,0.4780390920755138,0.4991151661459
Utau,0.35,Dmeson,0.0,0.0
Utau,0.35,Bc,0.001721889541190496,0.007624185076832224
Utau,0.35,tau,0.00314744454830763,0.005555883653597576
Utau,0.35,induced_tau,0.5153697948893011,0.4811945861914016
Utau,0.35,Kmeson,0.0,0.0
Utau,0.35,WZ,0.0017217789456869489,0.006510178932268637
Utau,0.365,Bmeson,0.47920517983897837,0.503158479569638
Utau,0.365,Dmeson,0.0,0.0
Utau,0.365,Bc,0.001754115570313181,0.0073086758973775505
Utau,0.365,tau,0.0031251451767471913,0.005104180089797506
Utau,0.365,induced_tau,0.5141633044608351,0.4788797465842711
Utau,0.365,Kmeson,0.0,0.0
Utau,0.365,WZ,0.0017522549531260962,0.0055489178589158425
Utau,0.38,Bmeson,0.48348404863352573,0.5914673947753845
Utau,0.38,Dmeson,0.0,0.0
Utau,0.38,Bc,0.0017719163505207503,0.006937326705313458
Utau,0.38,tau,0.003155387757778622,0.005393043850024146
Utau,0.38,induced_tau,0.509808309358337,0.38997007323948085
Utau,0.38,Kmeson,0.0,0.0
Utau,0.38,WZ,0.0017803378998380783,0.006232161429797014
Utau,0.395,Bmeson,0.478155897507215,0.5285882807261129
Utau,0.395,Dmeson,0.0,0.0
Utau,0.395,Bc,0.0017904680721729353,0.007260616758178914
Utau,0.395,tau,0.0031049645804146386,0.005771357481583269
Utau,0.395,induced_tau,0.5151526978049928,0.4511615000688545
Utau,0.395,Kmeson,0.0,0.0
Utau,0.395,WZ,0.0017959720352045128,0.0072182449652704065
Utau,0.41,Bmeson,0.48554799295095796,0.580251016672029
Utau,0.41,Dmeson,0.0,0.0
Utau,0.41,Bc,0.0018245171738763,0.007332039361642581
Utau,0.41,tau,0.0031021525123691445,0.005998547652364403
Utau,0.41,induced_tau,0.507694482378741,0.39824253798731424
Utau,0.41,Kmeson,0.0,0.0
Utau,0.41,WZ,0.0018308549840555764,0.00817585832664959
Utau,0.425,Bmeson,0.48944860276097824,0.5067858276991674
Utau,0.425,Dmeson,0.0,0.0
Utau,0.425,Bc,0.0018382791762464438,0.006890259942420315
Utau,0.425,tau,0.003069513293662708,0.005162768749060747
Utau,0.425,induced_tau,0.50379964401868,0.47471935148592775
Utau,0.425,Kmeson,0.0,0.0
Utau,0.425,WZ,0.0018439607504326602,0.006441792123423873
Utau,0.44,Bmeson,0.48507940612471906,0.5128641824965602
Utau,0.44,Dmeson,0.0,0.0
Utau,0.44,Bc,0.0018837179317039035,0.007841217744830362
Utau,0.44,tau,0.003122689794337226,0.005725771750003268
Utau,0.44,induced_tau,0.5080218157311552,0.46622894920480146
Utau,0.44,Kmeson,0.0,0.0
Utau,0.44,WZ,0.001892370418084438,0.007339878803804595
Utau,0.455,Bmeson,0.4915637939182291,0.6376066583557146
Utau,0.455,Dmeson,0.0,0.0
Utau,0.455,Bc,0.0019013828278871454,0.0086689989493831
Utau,0.455,tau,0.0030333307714554723,0.0054713147095077274
Utau,0.455,induced_tau,0.5015924306833232,0.34131928136410106
Utau,0.455,Kmeson,0.0,0.0
Utau,0.455,WZ,0.0019090617991051634,0.006933746621293451
Utau,0.47,Bmeson,0.4874296356967892,0.5334322188423855
Utau,0.47,Dmeson,0.0,0.0
Utau,0.47,Bc,0.0019906516709734473,0.007213453232142045
Utau,0.47,tau,0.003102615585316575,0.005151945621664664
Utau,0.47,induced_tau,0.5054910784366752,0.44786999063961047
Utau,0.47,Kmeson,0.0,0.0
Utau,0.47,WZ,0.0019860186102455975,0.006332391664197299
Utau,0.485,Bmeson,0.49371920845912115,0.6057401407217189
Utau,0.485,Dmeson,0.0,0.0
Utau,0.485,Bc,0.002006856888398772,0.008701895253175015
Utau,0.485,tau,0.0030472836293915398,0.005285191269533155
Utau,0.485,induced_tau,0.4992120590539489,0.3733914709679336
Utau,0.485,Kmeson,0.0,0.0
Utau,0.485,WZ,0.002014591969139759,0.0068813017876392995
Utau,0.5,Bmeson,0.4923763672720855,0.6147407927181511
Utau,0.5,Dmeson,0.0,0.0
Utau,0.5,Bc,0.0020455969118638477,0.008726074005851493
Utau,0.5,tau,0.0030630506105585316,0.005251956765951683
Utau,0.5,induced_tau,0.500462894141327,0.3645379592270592
Utau,0.5,Kmeson,0.0,0.0
Utau,0.5,WZ,0.00205209106416506,0.006743217282986593
Utau,0.525,Bmeson,0.4959440930477176,0.469212129486117
Utau,0.525,Dmeson,0.0,0.0
Utau,0.525,Bc,0.002129668991777255,0.007651733747649003
Utau,0.525,tau,0.0030394296352233715,0.0049004405548695095
Utau,0.525,induced_tau,0.49675234378078525,0.5110732614088713
Utau,0.525,Kmeson,0.0,0.0
Utau,0.525,WZ,0.0021344645444965555,0.007162434802493132
Utau,0.55,Bmeson,0.5045296740531322,0.48766613425295796
Utau,0.55,Dmeson,0.0,0.0
Utau,0.55,Bc,0.002196135841095176,0.00711493921127211
Utau,0.55,tau,0.002978301331032962,0.004429165619688033
Utau,0.55,induced_tau,0.4880995036329944,0.49341871669307696
Utau,0.55,Kmeson,0.0,0.0
Utau,0.55,WZ,0.002196385141745196,0.007371044223004877
Utau,0.575,Bmeson,0.5054344083317162,0.44323623510798155
Utau,0.575,Dmeson,0.0,0.0
Utau,0.575,Bc,0.0022854251134198722,0.006525429249861916
Utau,0.575,tau,0.002960837283875488,0.0037080927178297445
Utau,0.575,induced_tau,0.48703421750464354,0.5403511772042279
Utau,0.575,Kmeson,0.0,0.0
Utau,0.575,WZ,0.0022851117663450376,0.006179065720098961
Utau,0.6,Bmeson,0.5079562347565469,0.6009784886144398
Utau,0.6,Dmeson,0.0,0.0
Utau,0.6,Bc,0.0023798355629963495,0.008584396006700428
Utau,0.6,tau,0.0029762551938532834,0.004447777151832876
Utau,0.6,induced_tau,0.4843057196481116,0.3791763251643615
Utau,0.6,Kmeson,0.0,0.0
Utau,0.6,WZ,0.002381954838491812,0.0068130130626653925
Utau,0.625,Bmeson,0.5144964071411835,0.5824408114466768
Utau,0.625,Dmeson,0.0,0.0
Utau,0.625,Bc,0.0024837495846884413,0.009471192728200576
Utau,0.625,tau,0.002928237388877755,0.004976043805457316
Utau,0.625,induced_tau,0.47760339510768157,0.39521123598668995
Utau,0.625,Kmeson,0.0,0.0
Utau,0.625,WZ,0.0024882107775688104,0.007900716032975251
Utau,0.65,Bmeson,0.5177442790776843,0.5694305059393693
Utau,0.65,Dmeson,0.0,0.0
Utau,0.65,Bc,0.002591847505494929,0.00860190518654515
Utau,0.65,tau,0.002895212316648178,0.004235331141457531
Utau,0.65,induced_tau,0.4741783656404514,0.41021682610212423
Utau,0.65,Kmeson,0.0,0.0
Utau,0.65,WZ,0.0025902954597212605,0.0075154316305037555
Utau,0.675,Bmeson,0.5242749611463289,0.5150123730499113
Utau,0.675,Dmeson,0.0,0.0
Utau,0.675,Bc,0.0027080214224584147,0.009276266011994177
Utau,0.675,tau,0.0028798952168798703,0.004641988813815345
Utau,0.675,induced_tau,0.46743034804443745,0.4618384759600445
Utau,0.675,Kmeson,0.0,0.0
Utau,0.675,WZ,0.0027067741698954405,0.009230896164234583
Utau,0.7,Bmeson,0.5239263391873606,0.4580766031339736
Utau,0.7,Dmeson,0.0,0.0
Utau,0.7,Bc,0.0028593605077791642,0.008413080091633095
Utau,0.7,tau,0.0028612655681705835,0.003483208455909505
Utau,0.7,induced_tau,0.4675040189528286,0.5229519364969074
Utau,0.7,Kmeson,0.0,0.0
Utau,0.7,WZ,0.002849015783861001,0.007075171821576396
Utau,0.725,Bmeson,0.5293523740296797,0.52990649386734
Utau,0.725,Dmeson,0.0,0.0
Utau,0.725,Bc,0.0030244297282030455,0.010055259586803965
Utau,0.725,tau,0.0028419429987430562,0.0035211081515853586
Utau,0.725,induced_tau,0.46177067449313947,0.44923330234928105
Utau,0.725,Kmeson,0.0,0.0
Utau,0.725,WZ,0.003010578750234625,0.007283836044989448
Utau,0.75,Bmeson,0.5357654775433934,0.5069385573825295
Utau,0.75,Dmeson,0.0,0.0
Utau,0.75,Bc,0.0031987509260195156,0.010003151129614547
Utau,0.75,tau,0.0028104483707717064,0.004209690396835093
Utau,0.75,induced_tau,0.4550546816078204,0.4689118724831891
Utau,0.75,Kmeson,0.0,0.0
Utau,0.75,WZ,0.003170641551994912,0.009936728607831706
Utau,0.775,Bmeson,0.541021873742107,0.5709418551564899
Utau,0.775,Dmeson,0.0,0.0
Utau,0.775,Bc,0.0033745035576552363,0.010137139866235864
Utau,0.775,tau,0.0027660838118177843,0.0034248075537978294
Utau,0.775,induced_tau,0.4494890162899391,0.40747076110915964
Utau,0.775,Kmeson,0.0,0.0
Utau,0.775,WZ,0.0033485225984807047,0.008025436314316717
Utau,0.8,Bmeson,0.5451190134640427,0.5778504262708224
Utau,0.8,Dmeson,0.0,0.0
Utau,0.8,Bc,0.0035773100482656113,0.013801656706258141
Utau,0.8,tau,0.0027230177167617007,0.004581176630164003
Utau,0.8,induced_tau,0.4450348176747389,0.39074383834359405
Utau,0.8,Kmeson,0.0,0.0
Utau,0.8,WZ,0.003545841096191118,0.013022902049161348
Utau,0.825,Bmeson,0.5513115437605962,0.4853134911557668
Utau,0.825,Dmeson,0.0,0.0
Utau,0.825,Bc,0.003822498142168471,0.01163006476306091
Utau,0.825,tau,0.0026701772631306845,0.0031909738897417683
Utau,0.825,induced_tau,0.43842028355711965,0.4906462021056891
Utau,0.825,Kmeson,0.0,0.0
Utau,0.825,WZ,0.0037754972769849593,0.00921926808574155
Utau,0.85,Bmeson,0.5571313144395321,0.5928585571597946
Utau,0.85,Dmeson,0.0,0.0
Utau,0.85,Bc,0.004122708678166722,0.015446427288879204
Utau,0.85,tau,0.0026318425248847517,0.0037996940139521738
Utau,0.85,induced_tau,0.43205496872724436,0.3762075939272509
Utau,0.85,Kmeson,0.0,0.0
Utau,0.85,WZ,0.004059165630172054,0.011687727610122938
Utau,0.875,Bmeson,0.5643396108229884,0.5674713543394794
Utau,0.875,Dmeson,0.0,0.0
Utau,0.875,Bc,0.004455528021153586,0.01295411859789445
Utau,0.875,tau,0.0025762145261473686,0.003126131584059172
Utau,0.875,induced_tau,0.4242614109362719,0.4067509577106328
Utau,0.875,Kmeson,0.0,0.0
Utau,0.875,WZ,0.0043672356934387506,0.009697437767934138
Utau,0.9,Bmeson,0.5740151410845649,0.6285535542369476
Utau,0.9,Dmeson,0.0,0.0
Utau,0.9,Bc,0.004886156298160429,0.014931168564353873
Utau,0.9,tau,0.0025251660686251673,0.002942412606333711
Utau,0.9,induced_tau,0.4137925746439183,0.3440701166461965
Utau,0.9,Kmeson,0.0,0.0
Utau,0.9,WZ,0.004780961904731182,0.009502747946168278
Utau,0.925,Bmeson,0.5868848923245591,0.5482790666510248
Utau,0.925,Dmeson,0.0,0.0
Utau,0.925,Bc,0.005263838124331169,0.014293917564593337
Utau,0.925,tau,0.0024417572038512607,0.0026222151111868195
Utau,0.925,induced_tau,0.40028672658319253,0.4237779333086942
Utau,0.925,Kmeson,0.0,0.0
Utau,0.925,WZ,0.0051227857640658465,0.011026867364500776
Utau,0.95,Bmeson,0.5988366062447593,0.6168056164741036
Utau,0.95,Dmeson,0.0,0.0
Utau,0.95,Bc,0.005767176797752552,0.017841053147080208
Utau,0.95,tau,0.002371068662451509,0.002579493859635275
Utau,0.95,induced_tau,0.3874368267096844,0.34989523139173667
Utau,0.95,Kmeson,0.0,0.0
Utau,0.95,WZ,0.005588321585352285,0.012878605127444234
Utau,0.975,Bmeson,0.6179721276585344,0.5839668681929536
Utau,0.975,Dmeson,0.0,0.0
Utau,0.975,Bc,0.006346345230888326,0.015119679770621309
Utau,0.975,tau,0.0022471702974590797,0.001940494848998043
Utau,0.975,induced_tau,0.36731432987297385,0.38994414231250174
Utau,0.975,Kmeson,0.0,0.0
Utau,0.975,WZ,0.006120026940144498,0.00902881487492539
Utau,1.0,Bmeson,0.6601381262514038,0.7162093786584687
Utau,1.0,Dmeson,0.0,0.0
Utau,1.0,Bc,0.00731015097363993,0.021314659407102893
Utau,1.0,tau,0.001985237802294526,0.0022772185706496652
Utau,1.0,induced_tau,0.3235535392366666,0.24706657327746637
Utau,1.0,Kmeson,0.0,0.0
Utau,1.0,WZ,0.00701294573599507,0.013132170086312418
Utau,1.025,Bmeson,0.6716903275815324,0.6861772065025918
Utau,1.025,Dmeson,0.0,0.0
Utau,1.025,Bc,0.008252545997723747,0.02410280333750055
Utau,1.025,tau,0.0019023967271709248,0.001844339798909858
Utau,1.025,induced_tau,0.3102789726710879,0.273949756914855
Utau,1.025,Kmeson,0.0,0.0
Utau,1.025,WZ,0.007875757022485337,0.013925893446142819
Utau,1.05,Bmeson,0.6761045241120731,0.6134644557114001
Utau,1.05,Dmeson,0.0,0.0
Utau,1.05,Bc,0.008912229214562953,0.027338577392976342
Utau,1.05,tau,0.0018641765723077608,0.002028823326503389
Utau,1.05,induced_tau,0.30467090764489996,0.33887686120177
Utau,1.05,Kmeson,0.0,0.0
Utau,1.05,WZ,0.00844816245615634,0.01829128236735013
Utau,1.075,Bmeson,0.6741277322229369,0.6789727437025496
Utau,1.075,Dmeson,0.0,0.0
Utau,1.075,Bc,0.009819444434860594,0.028598570984529757
Utau,1.075,tau,0.0018756635694518614,0.0021282210990013826
Utau,1.075,induced_tau,0.304915628160689,0.2697975086730163
Utau,1.075,Kmeson,0.0,0.0
Utau,1.075,WZ,0.009261531612061688,0.020502955540903135
Utau,1.1,Bmeson,0.6713883691039877,0.5986614090825126
Utau,1.1,Dmeson,0.0,0.0
Utau,1.1,Bc,0.010767935821698712,0.02482397564716417
Utau,1.1,tau,0.001859960748419139,0.0015843490615590624
Utau,1.1,induced_tau,0.3058976167877064,0.35900114185446125
Utau,1.1,Kmeson,0.0,0.0
Utau,1.1,WZ,0.0100861175381882,0.015929124354302875
Utau,1.125,Bmeson,0.6673931172957721,0.5770803927397617
Utau,1.125,Dmeson,0.0,0.0
Utau,1.125,Bc,0.011958871037400707,0.03584700515285276
