event,weight,id,parent_id,pt,eta,phi,momentum,mass,decay_x_m,decay_y_m,decay_z_m,L_xyz_m,L_xy_m
5243,1,9900015,521,9.80355,-2.10674,2.04966,40.8956,4,-0.52781,1.01663,-4.63899,4.77545,1.14478
5244,1,-9900015,-521,12.5193,-2.67849,-1.48051,91.5897,4,0.0615047,-0.680013,-4.94673,4.97432,0.679933
5244,1,9900015,521,6.91448,-0.997126,2.5042,10.6463,4,-2.60387,1.92815,-3.79342,4.98718,3.23904
5246,1,-9900015,-521,11.6749,-2.98968,2.65985,116.338,4,-5.7404,3.00127,-64.2228,64.5476,6.47754
5247,1,9900015,521,11.4059,1.43781,2.22508,25.3719,4,-4.58382,5.97657,14.9663,16.7525,7.53103
5251,1,9900015,521,12.204,-4.83047,2.05634,764.447,4,-0.91422,1.73238,-122.69,122.596,1.95718
5251,1,-9900015,-521,9.27612,-1.94232,-0.522162,33.0149,4,1.25455,-0.721891,-4.9439,5.14886,1.44666
5252,1,-9900015,-521,13.9736,-1.76307,2.68305,41.9338,4,-8.94358,4.41484,-28.2203,29.9292,9.97334
5254,1,-9900015,-521,15.4848,0.834035,0.493915,21.1901,4,2.7737,1.49343,2.94275,4.3108,3.15015
5255,1,9900015,521,11.6497,3.42555,-2.04983,179.242,4,-3.90132,-7.51135,129.953,130.226,8.46391
5256,1,9900015,521,8.68612,-4.00512,-1.68972,238.42,4,-0.012818,-0.106209,-2.93502,2.90852,0.105964
5259,1,-9900015,-521,11.3131,-0.958134,2.93438,16.9155,4,-5.97795,1.25672,-6.7905,9.13211,6.10755
5259,1,9900015,521,11.145,0.177247,-0.0371922,11.3205,4,0.692824,-0.0257796,0.123495,0.703134,0.692232
5260,1,-9900015,-521,16.1124,3.15602,-1.45793,189.479,4,0.0557178,-0.49215,5.80392,5.8087,0.493945
5261,1,-9900015,-521,6.18773,5.30749,2.45625,624.488,4,-2.75245,2.25014,358.782,358.646,3.55363
5261,1,9900015,521,3.32483,4.05436,-0.184005,95.8642,4,1.4612,-0.27182,42.8278,42.8427,1.4859
5262,1,-9900015,-521,5.98459,2.23898,3.0067,28.3978,4,-1.52477,0.206915,7.13753,7.29981,1.53837
5262,1,9900015,521,12.8188,0.286975,0.147331,13.3502,4,0.98855,0.146925,0.290805,1.03768,0.996368
5263,1,-9900015,-521,21.0543,1.24723,-1.47134,39.6663,4,0.737818,-7.39427,11.865,13.9951,7.42841
5264,1,-9900015,-521,38.8004,3.9894,2.051,1048.4,4,-3.84415,7.38121,224.731,224.25,8.29926
5265,1,9900015,521,17.5093,-0.147934,3.11537,17.7012,4,-15.5703,0.408737,-2.31249,15.7386,15.568
5266,1,9900015,521,5.1677,3.50907,0.153793,86.4224,4,2.11324,0.327538,35.6986,35.7509,2.13776
5266,1,-9900015,-521,5.03345,5.53814,-2.98003,639.774,4,-0.535385,-0.0872783,68.9376,68.8985,0.542062
5267,1,-9900015,-521,6.88495,2.97862,-3.08503,67.8566,4,-1.85422,-0.104932,18.2101,18.2999,1.85677
5268,1,9900015,521,15.9735,-1.17194,-1.33873,28.2573,4,0.615466,-2.60274,-3.90273,4.72195,2.66925
5268,1,-9900015,-521,5.06605,-5.00831,-0.228209,379.089,4,0.322897,-0.0751472,-24.8285,24.7138,0.33027
5270,1,9900015,521,10.0091,-3.23867,1.43518,127.811,4,0.20641,1.51269,-19.4354,19.495,1.52668
5270,1,-9900015,-521,9.27921,-1.51167,-0.446732,22.0605,4,1.64705,-0.788987,-3.93902,4.34177,1.82626
5271,1,-9900015,-521,3.27091,2.00111,2.69809,12.319,4,-0.230702,0.10963,0.927374,0.961393,0.255266
5273,1,-9900015,-521,7.27936,0.325986,2.85684,7.66958,4,-0.40646,0.118993,0.140577,0.445776,0.423096
5274,1,-9900015,-521,10.5332,3.9313,2.81496,268.558,4,-0.745787,0.252647,20.06,20.0638,0.786926
5275,1,9900015,521,4.50292,1.14379,1.5868,7.78388,4,-0.00655175,0.408133,0.575472,0.705146,0.407922
5277,1,9900015,521,13.3538,2.18473,1.26835,60.0972,4,1.26614,4.05791,18.6523,19.1285,4.25043
5278,1,-9900015,-521,6.80139,-3.09643,0.574236,75.3732,4,0.240341,0.155506,-3.15898,3.16895,0.285954
5279,1,-9900015,-521,5.87875,0.776957,-1.56349,7.74422,4,0.013095,-1.7782,1.52519,2.34084,1.77697
5280,1,9900015,521,10.8403,-0.0835037,-1.71303,10.8782,4,-1.16442,-8.12983,-0.686523,8.23743,8.2088
5281,1,9900015,521,8.77279,-2.09862,-0.363455,36.3085,4,0.426079,-0.162086,-1.83077,1.88577,0.455636
5282,1,-9900015,-521,12.8945,-1.72934,0.861005,37.4863,4,0.717134,0.834069,-3.00296,3.18423,1.09531
5283,1,9900015,521,5.10229,-0.771024,-1.0433,6.69552,4,0.0687853,-0.118149,-0.116233,0.179036,0.136433
5284,1,9900015,521,7.61394,3.95151,-0.314581,198.089,4,0.527958,-0.171813,14.437,14.42,0.55426
5285,1,-9900015,-521,8.23608,1.8492,-1.56443,26.817,4,0.000870925,-0.144992,0.449314,0.470818,0.144598
5285,1,9900015,521,11.9397,0.0957752,2.97464,11.9945,4,-2.26294,0.381351,0.220136,2.30527,2.29474
5286,1,9900015,521,10.3573,1.32839,1.19694,20.9212,4,1.32179,3.36907,6.35165,7.30898,3.61842
5287,1,9900015,521,9.49049,1.90318,2.83653,32.5348,4,-1.16291,0.366176,3.99793,4.17826,1.21881
5289,1,9900015,521,14.0028,-0.564677,1.97714,16.2952,4,-0.41832,0.972263,-0.629778,1.22897,1.05608
5290,1,9900015,521,5.54307,-1.19898,0.800882,10.0281,4,0.549696,0.566798,-1.19019,1.42677,0.788659
5291,1,9900015,521,6.67751,0.812258,1.18473,9.00411,4,0.429795,1.0574,1.03246,1.53888,1.14125
5292,1,-9900015,-521,6.46988,-4.9578,-2.62125,460.29,4,-0.438287,-0.251143,-35.9319,35.9202,0.504898
5293,1,9900015,521,7.84739,3.67613,2.46084,155.059,4,-0.894802,0.724578,22.7205,22.729,1.15029
5294,1,-9900015,-521,7.92956,2.24248,-1.50193,37.756,4,0.263026,-3.81368,17.7962,18.1972,3.82181
5295,1,9900015,521,11.3251,-3.2109,-0.228961,140.667,4,0.176682,-0.0412643,-2.2462,2.24255,0.180546
5296,1,-9900015,-521,11.961,3.91448,1.1835,299.878,4,1.87103,4.58708,124.104,124.193,4.95356
5297,1,9900015,521,13.746,3.17435,3.06436,164.629,4,-5.93402,0.459198,71.0327,71.2806,5.95168
5298,1,9900015,521,10.674,-1.89945,-1.56649,36.4618,4,0.0116978,-2.70925,-8.84923,9.25346,2.70891
5299,1,9900015,521,12.2262,-3.19724,-2.70875,149.806,4,-9.07021,-4.19102,-122.018,122.422,9.99133
5299,1,-9900015,-521,8.53856,-2.10872,0.729667,35.6874,4,1.03938,0.929346,-5.6589,5.82053,1.39262
5301,1,-9900015,-521,6.30283,1.2273,1.15635,11.6763,4,1.07244,2.4378,4.15328,4.93381,2.66325
5302,1,-9900015,-521,8.0883,-2.27763,0.102114,39.8596,4,1.85276,0.189842,-8.98747,9.17738,1.86227
5303,1,-9900015,-521,10.518,-4.31288,-2.50742,392.681,4,-8.42172,-6.19435,-390.169,390.302,10.4543
5304,1,9900015,521,11.7969,3.92968,2.16812,300.292,4,-0.489389,0.719096,22.1224,22.0771,0.86729
5304,1,-9900015,-521,10.6252,2.67752,-1.36431,77.6578,4,0.353002,-1.68514,12.4652,12.5813,1.72138
5305,1,-9900015,-521,19.1277,-0.653476,1.71993,23.3592,4,-0.0641482,0.427164,-0.303192,0.517267,0.423565
5306,1,9900015,521,5.57265,-2.65732,1.51577,39.923,4,0.0811095,1.47286,-10.4641,10.5661,1.47487
5307,1,-9900015,-521,11.517,0.878848,0.62567,16.2584,4,4.49556,3.24795,5.5264,7.82786,5.54502
5307,1,9900015,521,9.28319,1.34917,-2.29402,19.0941,4,-1.75735,-1.99074,4.77271,5.46039,2.65474
5308,1,-9900015,-521,12.659,-1.13585,2.20242,21.7416,4,-0.852248,1.16478,-2.01545,2.47621,1.44176
5308,1,9900015,521,10.3731,0.0856844,0.663526,10.4112,4,1.21982,0.953653,0.132874,1.55318,1.54749
5309,1,-9900015,-521,18.9935,2.09899,2.09463,78.6375,4,-0.830922,1.43883,6.67463,6.85622,1.656
5310,1,9900015,521,6.88825,3.84862,2.38514,161.701,4,-1.09515,1.03349,35.3158,35.3381,1.50536
5312,1,-9900015,-521,11.4829,1.76271,-2.5968,34.4473,4,-2.72308,-1.65013,9.00542,9.55004,3.18347
5313,1,9900015,521,16.2673,-2.46578,0.592178,96.4455,4,2.08949,1.40618,-14.7184,14.8926,2.5119
5314,1,9900015,521,8.66347,1.03124,2.48914,13.693,4,-0.914659,0.698778,1.40919,1.81661,1.14935
5316,1,-9900015,-521,12.6459,1.6056,0.582975,32.763,4,1.81995,1.20004,5.21158,5.62764,2.17215
5319,1,9900015,521,6.37107,-0.840606,0.355822,8.75774,4,1.74772,0.649671,-1.75871,2.56181,1.86366
5320,1,9900015,521,8.16651,2.84967,0.875119,70.8033,4,1.363,1.63207,18.3117,18.4173,2.12426
5320,1,-9900015,-521,5.62282,1.09145,-1.8038,9.31793,4,-0.0634765,-0.267109,0.362632,0.452707,0.273182
5321,1,9900015,521,8.73836,0.203418,-1.36764,8.91978,4,0.287109,-1.39396,0.291473,1.45221,1.42267
5321,1,-9900015,-521,7.69398,1.67365,2.04233,21.2321,4,-1.41509,2.77515,8.0122,8.59561,3.11483
5322,1,-9900015,-521,5.35817,4.42533,0.764914,223.844,4,2.59262,2.48852,150.086,150.125,3.59355
5322,1,9900015,521,8.63111,4.19042,-1.57733,285.11,4,-0.0117911,-1.78966,59.0953,59.0747,1.78836
5323,1,-9900015,-521,28.2915,-1.46625,-1.81021,64.5572,4,-1.52983,-6.26551,-13.2283,14.6907,6.43804
5323,1,9900015,521,30.3225,-2.71217,1.13742,229.364,4,1.07105,2.31488,-19.1243,19.2589,2.54607
5324,1,-9900015,-521,9.1667,-4.95719,-2.63546,651.755,4,-1.0925,-0.605522,-88.8022,88.7862,1.24875
5324,1,9900015,521,17.7989,-3.62513,0.432362,334.229,4,0.100913,0.0465127,-2.08501,2.04267,0.108779
5325,1,-9900015,-521,10.1831,-2.04727,-2.51891,40.0999,4,-1.46224,-1.04981,-6.85526,7.07949,1.79778
5326,1,-9900015,-521,7.76791,-2.14546,-2.90372,33.6466,4,-2.07181,-0.502303,-8.98473,9.23263,2.13152
5326,1,9900015,521,5.81966,-3.53365,0.854735,99.7428,4,0.0116826,0.0132205,-0.299309,0.279156,0.0162878
5327,1,-9900015,-521,7.13645,-0.204947,0.168209,7.28686,4,0.34917,0.0592347,-0.0731012,0.361182,0.353728
5328,1,-9900015,-521,13.3547,3.28557,0.988879,178.698,4,1.07418,1.63251,26.0779,26.1217,1.95217
5328,1,9900015,521,11.1022,3.92219,-1.27339,280.501,4,0.0377479,-0.123143,3.25337,3.23629,0.128092
5329,1,-9900015,-521,15.1007,-0.487538,-0.721841,16.9312,4,6.87302,-6.05056,-4.64318,10.2653,9.15551
5329,1,9900015,521,12.6799,-2.41747,3.01584,71.6834,4,-2.12586,0.268748,-11.9227,12.1106,2.14222
5330,1,9900015,521,23.5368,1.14144,1.13741,40.6084,4,0.693329,1.49854,2.32189,2.8391,1.64555
5330,1,-9900015,-521,26.0574,0.835769,-2.36094,35.7003,4,-2.00321,-1.98436,2.64068,3.86149,2.81847
5331,1,9900015,521,4.0673,0.746502,-0.342257,5.2542,4,1.65229,-0.5887,1.43442,2.26575,1.75393
5331,1,-9900015,-521,0.0626657,5.01786,-2.40182,4.73423,4,-0.00414301,-0.0038527,0.423127,0.422814,0.00559667
5332,1,9900015,521,6.33044,3.34128,0.661914,89.5465,4,3.743,2.91645,66.9531,67.117,4.7448
5333,1,-9900015,-521,8.52062,-3.15255,2.66993,99.8545,4,-0.502967,0.256558,-6.5928,6.6102,0.56405
5333,1,9900015,521,16.2719,-1.18826,-1.10814,29.1763,4,2.95709,-5.92887,-9.8606,11.8795,6.62528
5334,1,-9900015,-521,14.4464,-0.436405,-0.381312,15.8441,4,7.46466,-2.99287,-3.62215,8.81945,8.04147
5335,1,9900015,521,4.88074,1.54894,-0.0331989,12.0041,4,3.78427,-0.126024,8.50731,9.30714,3.78419
5338,1,9900015,521,19.5742,1.06813,0.143294,31.843,4,8.18296,1.18081,10.6086,13.4453,8.26496
5338,1,-9900015,-521,9.30975,1.06864,-2.23782,15.1511,4,-2.77636,-3.52588,5.76214,7.30311,4.48748
5339,1,9900015,521,7.49431,4.02587,-1.69672,210.017,4,-0.249532,-1.9714,55.6517,55.6789,1.98686
5340,1,-9900015,-521,6.08224,3.40064,-3.11817,91.2844,4,-2.06712,-0.0484904,30.9618,31.0189,2.06678
5340,1,9900015,521,9.50531,1.77307,0.252663,28.795,4,2.0031,0.517215,5.91574,6.26527,2.06819
5341,1,9900015,521,10.5134,0.426003,0.43996,11.4819,4,2.33796,1.1004,1.13417,2.81951,2.58168
5342,1,9900015,521,4.14812,1.14563,2.07256,7.18133,4,-0.308997,0.563193,0.907802,1.11186,0.642241
5342,1,-9900015,-521,7.66888,-1.41607,-1.5167,16.7318,4,0.00721322,-0.135575,-0.262962,0.293098,0.13434
5344,1,-9900015,-521,11.1159,-1.69659,1.78158,31.3391,4,-0.81164,3.7934,-10.2258,10.9361,3.87901
5344,1,9900015,521,1.04062,2.11487,0.103165,4.37535,4,1.29222,0.133786,5.30562,5.46229,1.29913
5345,1,-9900015,-521,9.25667,-1.57594,-0.936917,23.3365,4,0.797985,-1.08568,-3.11817,3.39565,1.34692
5346,1,-9900015,-521,7.25834,4.10454,0.287279,220.042,4,0.36603,0.108102,11.5668,11.5511,0.381027
5346,1,9900015,521,16.6688,3.37628,2.68675,244.164,4,-3.36508,1.64569,54.7429,54.8513,3.74464
5347,1,9900015,521,5.53815,2.6575,0.772334,39.6829,4,3.12517,3.04454,30.9567,31.2589,4.36249
5347,1,-9900015,-521,10.5547,2.389,-2.15248,58.0208,4,-1.24283,-1.89001,12.2272,12.4306,2.26126
5348,1,-9900015,-521,8.61415,-2.19639,1.75908,39.2104,4,-0.79319,4.16272,-18.8178,19.289,4.2376
5350,1,-9900015,-521,12.9615,3.14737,-2.05863,151.116,4,-0.0309021,-0.0578428,0.761435,0.7313,0.062725
5350,1,9900015,521,18.3898,2.03049,1.42865,71.2526,4,0.317264,2.21647,8.38137,8.67083,2.23789
5351,1,-9900015,-521,7.92669,-1.95241,0.458763,28.4867,4,3.47122,1.7144,-13.3633,13.9057,3.8694
5351,1,9900015,521,8.80828,-0.25124,1.76502,9.08775,4,-1.04189,5.29634,-1.37045,5.5685,5.39726
5352,1,-9900015,-521,16.6545,1.10797,2.66803,27.9665,4,-3.52806,1.80792,5.3479,6.65537,3.96338
5353,1,-9900015,-521,4.75667,-3.06557,-1.26846,51.1183,4,0.00753888,-0.0251534,-0.277269,0.257794,0.0239883
5353,1,9900015,521,8.60414,-1.83093,1.63676,27.5329,4,-0.0235819,0.356837,-1.08711,1.14304,0.357206
5355,1,-9900015,-521,10.4531,1.66207,1.36651,28.5367,4,0.322036,1.55539,4.03472,4.32742,1.58516
5355,1,9900015,521,5.97131,2.40293,-2.25035,33.2782,4,-0.0261557,-0.032345,0.227629,0.228852,0.0410644
5356,1,-9900015,-521,9.97697,2.4217,2.58492,56.6378,4,-6.53073,4.06426,42.9841,43.6639,7.69156
5357,1,9900015,521,6.16079,-4.31801,2.69113,231.191,4,-0.191418,0.0926127,-7.97656,7.96745,0.212317
5357,1,-9900015,-521,6.79269,-2.74132,-0.135577,52.8877,4,0.145316,-0.0198212,-1.13247,1.14054,0.146487
5358,1,-9900015,-521,11.2732,1.23452,2.67834,21.0117,4,-4.37497,2.18535,7.69206,9.11465,4.89021
5358,1,9900015,521,8.90275,1.55004,-0.220213,21.9182,4,3.11643,-0.697607,7.18453,7.86155,3.19321
5359,1,-9900015,-521,3.74579,-1.41298,2.98252,8.15012,4,-1.38923,0.222826,-2.71895,3.06088,1.40678
5360,1,9900015,521,8.7516,1.29836,-0.550054,17.2243,4,2.84832,-1.74639,5.66369,6.57307,3.33975
5360,1,-9900015,-521,6.28926,-0.139883,2.76935,6.35089,4,-1.49034,0.581792,-0.22441,1.61468,1.59901
5361,1,9900015,521,9.78694,-4.20942,-2.25952,329.489,4,-0.999252,-1.2139,-52.9091,52.9253,1.57206
5362,1,9900015,521,15.0338,-0.295345,2.1801,15.6943,4,-2.06091,2.95308,-1.07912,3.75895,3.60076
5364,1,9900015,521,22.8935,1.26885,1.16547,43.9315,4,0.860392,2.00518,3.57361,4.18649,2.18165
5365,1,9900015,521,7.75381,1.33447,1.57075,15.7452,4,0.000114502,2.72776,4.82104,5.53802,2.72724
5366,1,-9900015,-521,8.95477,0.237588,1.55467,9.2087,4,0.131157,8.13348,1.95094,8.36464,8.13399
5367,1,9900015,521,3.85518,-1.29293,0.36539,7.55215,4,0.0385015,0.014794,-0.0696126,0.0803017,0.040992
5369,1,9900015,521,11.9122,-2.91839,2.31464,110.578,4,-0.36765,0.399536,-5.01088,5.03809,0.542736
5371,1,-9900015,-521,18.7684,-2.01575,1.49525,71.6911,4,0.38531,5.0917,-18.8245,19.4998,5.10494
5373,1,-9900015,-521,15.9406,-4.71425,-1.94772,888.961,4,-3.51634,-8.88295,-532.69,532.719,9.55256
5374,1,9900015,521,12.3261,-2.04135,-2.36479,48.2616,4,-2.79991,-2.75215,-14.8624,15.3685,3.92515
5374,1,-9900015,-521,16.3779,-0.248805,0.929896,16.8875,4,0.410069,0.55014,-0.172607,0.702315,0.681124
5375,1,9900015,521,10.1799,-2.03344,-3.10286,39.5549,4,-3.79623,-0.147183,-14.2645,14.7595,3.79853
5376,1,-9900015,-521,8.48658,0.21582,-1.13894,8.68499,4,4.32613,-9.38719,2.2484,10.575,10.3334
5378,1,9900015,521,14.4689,2.45553,2.48337,84.9204,4,-0.693031,0.535855,5.06642,5.13868,0.875535
5379,1,-9900015,-521,8.14738,-0.720334,2.30862,10.3541,4,-1.40236,1.54263,-1.63497,2.64787,2.08353
5379,1,9900015,521,10.4801,-1.7974,-0.652765,32.4867,4,5.1535,-3.9403,-19.0343,20.1082,6.48684
5380,1,-9900015,-521,10.4239,1.88768,-0.0486782,35.2089,4,0.292119,-0.0141873,0.943423,0.984209,0.291383
5383,1,9900015,521,18.6771,-2.03712,1.35609,72.8305,4,0.0322438,0.148771,-0.5745,0.571461,0.146549
5384,1,9900015,521,7.63943,2.09787,-3.11489,31.5947,4,-0.0864454,-0.00230138,0.346957,0.357032,0.0863286
5384,1,-9900015,-521,5.42394,-0.612592,0.526224,6.47389,4,2.24218,1.30238,-1.68983,3.09417,2.59235
5387,1,9900015,521,3.89764,-4.13165,2.37094,121.405,4,-0.500727,0.486174,-21.7278,21.7386,0.697908
5388,1,-9900015,-521,14.0211,2.09003,-1.17531,57.5485,4,3.87582,-9.28381,40.0477,41.2903,10.06
5390,1,-9900015,-521,8.3539,4.3929,-0.9503,337.861,4,0.790725,-1.10637,54.9809,54.9824,1.35948
5390,1,9900015,521,8.65114,1.08703,2.48167,14.286,4,-0.935528,0.725676,1.55634,1.95112,1.18154
5391,1,9900015,521,5.53374,-0.54014,2.7639,6.3608,4,-0.814939,0.323239,-0.496926,1.00733,0.876352
5391,1,-9900015,-521,10.1645,3.39381,0.838126,151.516,4,3.09925,3.44471,68.9161,69.057,4.63272
5392,1,9900015,521,8.17105,0.483987,-2.3265,9.14688,4,-1.14343,-1.21349,0.838937,1.86516,1.66618
5392,1,-9900015,-521,7.07359,-0.967545,1.39764,10.651,4,0.380865,2.17685,-2.48777,3.3263,2.20907
5393,1,9900015,521,12.4546,-0.598839,-0.807576,14.7553,4,1.01952,-1.06556,-0.936867,1.74404,1.4721
5394,1,9900015,521,10.3933,-0.233464,1.95135,10.6779,4,-0.246712,0.617525,-0.156562,0.679443,0.661338
5397,1,-9900015,-521,11.942,1.04408,-2.30679,19.0642,4,-2.59257,-2.86261,4.80625,6.16065,3.85909
5398,1,9900015,521,14.7167,-2.68845,-1.71949,108.733,4,-0.0841745,-0.56015,-4.14595,4.1574,0.562691
5399,1,-9900015,-521,9.48076,2.80059,-0.113005,78.2877,4,1.5319,-0.17382,12.6378,12.7208,1.54051
5400,1,-9900015,-521,11.4073,-2.48459,-1.9456,68.8978,4,-0.728906,-1.85264,-11.8578,12.0144,1.98921
5400,1,9900015,521,12.1004,-5.49633,0.350299,1475.04,4,3.79502,1.38659,-492.507,492.499,4.04019
5402,1,-9900015,-521,4.85236,0.886132,2.1954,6.88545,4,-2.81693,3.90758,4.84954,6.83515,4.81692
5402,1,9900015,521,7.91988,2.02116,-1.04789,30.4108,4,0.378973,-0.65746,2.81332,2.91368,0.758808
5403,1,9900015,521,10.8041,-0.570569,-1.75786,12.611,4,-1.0003,-5.28459,-3.23794,6.27707,5.37771
5404,1,-9900015,-521,6.89694,3.28521,1.63988,92.2535,4,-0.0238757,0.344673,4.60798,4.61613,0.345106
5407,1,-9900015,-521,27.2448,-2.84356,2.62892,234.782,4,-6.8031,3.82929,-66.8205,67.2718,7.80641
5409,1,-9900015,-521,8.52827,0.871704,2.36878,11.9789,4,-0.504958,0.492581,0.695862,0.988901,0.704039
5410,1,-9900015,-521,5.92024,1.05778,1.23517,9.55288,4,0.273254,0.783377,1.05067,1.33857,0.829555
5410,1,9900015,521,6.05288,0.169222,-2.65648,6.13975,4,-1.34846,-0.710878,0.259226,1.54582,1.52395
5411,1,9900015,521,9.5496,-3.39083,-1.30431,141.928,4,0.58042,-2.12607,-32.6807,32.7479,2.20344
5412,1,9900015,521,8.72636,2.64243,-1.69018,61.6018,4,-0.298473,-2.48894,17.5179,17.6903,2.50597
5412,1,-9900015,-521,6.24218,4.9036,1.28125,420.666,4,0.3447,1.15697,81.3463,81.3469,1.20709
5413,1,-9900015,-521,7.96038,1.55488,0.532448,19.685,4,1.40512,0.827911,3.68848,4.03274,1.63079
5414,1,-9900015,-521,10.2479,1.20721,-1.40805,18.6674,4,0.516459,-3.14645,4.8548,5.8052,3.1869
5415,1,9900015,521,6.05633,4.86136,-1.22242,391.263,4,0.0806775,-0.222167,15.2695,15.263,0.236254
5415,1,-9900015,-521,5.93759,4.32398,1.74959,224.15,4,-0.175585,0.972465,37.286,37.2521,0.986785
5417,1,9900015,521,7.57912,-2.92515,-1.00708,70.8295,4,0.463392,-0.732989,-8.0577,8.10152,0.866905
5417,1,-9900015,-521,10.8506,-3.04105,0.984363,113.795,4,0.472621,0.711613,-8.91838,8.94388,0.852818
5418,1,-9900015,-521,14.936,-2.07338,-0.010512,60.3225,4,2.78231,-0.0292314,-10.8877,11.2366,2.78222
5419,1,-9900015,-521,16.2326,-2.68713,-0.117149,119.776,4,5.42842,-0.63898,-39.9615,40.2998,5.46161
5420,1,-9900015,-521,13.357,-0.108586,2.74951,13.4358,4,-1.28381,0.530854,-0.151152,1.39732,1.38912
5421,1,-9900015,-521,4.94664,0.464704,2.11042,5.49043,4,-0.0564576,0.0942791,0.0529291,0.121892,0.109819
5426,1,9900015,521,25.7643,-3.2383,1.3327,328.875,4,4.16451,17.1595,-224.702,225.354,17.6544
5427,1,-9900015,-521,6.07425,-0.700155,0.814203,7.62493,4,1.42316,1.50782,-1.57301,2.6008,2.07188
5429,1,9900015,521,6.46958,-0.236546,0.211415,6.65142,4,1.64645,0.353305,-0.401956,1.7306,1.68328
5430,1,9900015,521,25.7013,0.715352,-0.167616,32.5627,4,0.0131207,-0.00224716,0.0103652,0.0160238,0.0126474
5431,1,9900015,521,8.66298,1.52129,3.11376,20.7762,4,-0.052592,0.00145987,0.114754,0.125623,0.0523806
5431,1,-9900015,-521,7.29422,-0.294451,0.0393477,7.61272,4,0.99444,0.03914,-0.297349,1.03829,0.994853
5432,1,9900015,521,13.417,-1.41126,-2.17411,29.1481,4,-0.340093,-0.493261,-1.15582,1.29433,0.595784
5438,1,-9900015,-521,10.3275,4.38683,2.63424,415.154,4,-0.864824,0.480769,39.766,39.7545,0.988944
5439,1,9900015,521,9.40032,0.503458,-3.12454,10.6171,4,-2.19594,-0.0374649,1.15293,2.47948,2.19533
5441,1,9900015,521,4.80594,5.7237,0.643337,735.404,4,0.820197,0.614903,156.85,156.816,1.02481
5442,1,-9900015,-521,8.33494,-0.530197,-1.91438,9.53415,4,-2.35262,-6.57563,-3.87878,7.9881,6.98335
5442,1,9900015,521,9.09623,-1.9859,0.871295,33.7599,4,4.22683,5.02371,-23.4659,24.3585,6.56314
5443,1,9900015,521,15.2623,-1.78079,-0.63863,46.5733,4,1.41086,-1.04746,-5.06633,5.35712,1.75556
5445,1,-9900015,-521,11.3616,1.52685,0.816695,27.3862,4,1.33276,1.41886,4.26922,4.69019,1.94579
5447,1,-9900015,-521,18.087,1.07752,0.313055,29.643,4,1.36808,0.442851,1.86708,2.35519,1.43704
5448,1,9900015,521,13.1917,2.58534,-0.0103906,88.0096,4,0.56794,-0.00603586,3.74891,3.76065,0.563681
5449,1,9900015,521,12.696,1.71801,-0.534594,36.5191,4,1.10326,-0.653079,3.45758,3.67964,1.27924
5452,1,9900015,521,15.6462,2.22126,0.82624,72.9693,4,1.65739,1.7986,11.142,11.3951,2.44337
5453,1,-9900015,-521,9.73222,-2.44349,1.07151,56.4467,4,1.28701,2.36019,-15.3585,15.5843,2.68695
5454,1,9900015,-531,16.7331,-0.331843,0.757184,17.6629,4,3.11318,2.9422,-1.44765,4.52052,4.28255
5454,1,-9900015,531,17.9509,-2.54098,-1.75506,114.624,4,-0.711057,-3.81525,-24.4757,24.7797,3.88067
5455,1,9900015,521,11.3349,3.61364,-2.45637,210.419,4,-1.32665,-1.08424,31.7601,31.7773,1.71178
5456,1,-9900015,-521,8.41256,-0.52121,1.79944,9.58134,4,-0.185355,0.79687,-0.445926,0.930604,0.817084
5457,1,9900015,521,11.7918,0.419281,-2.62521,12.8436,4,-1.98393,-1.1264,0.984826,2.4848,2.28132
5461,1,-9900015,-521,7.04667,1.54381,-2.54521,17.2501,4,-0.934615,-0.634339,2.52408,2.76337,1.12883
5463,1,9900015,521,10.8619,-2.17007,0.173557,48.1889,4,0.953725,0.167131,-4.18439,4.28432,0.965691
5466,1,-9900015,-521,12.3798,-1.13948,1.71219,21.325,4,-0.0315597,0.221305,-0.313686,0.383065,0.22238
5466,1,9900015,521,13.8974,-1.68003,-1.31772,38.5797,4,0.300391,-1.16187,-3.10803,3.32719,1.19854
5467,1,9900015,521,8.76182,-0.884577,-2.70711,12.4192,4,-1.80521,-0.837748,-1.99909,2.82022,1.98968
5468,1,9900015,531,10.474,-3.06653,-1.08297,112.668,4,0.0352357,-0.0664066,-0.805161,0.808591,0.0751693
5468,1,-9900015,-531,7.20925,-5.22291,2.22331,668.581,4,-3.21835,4.21095,-491.483,491.318,5.29783
5470,1,9900015,521,11.2639,-3.46576,2.14205,180.402,4,-1.49298,2.32268,-44.1327,44.1804,2.75852
5471,1,-9900015,-521,13.0203,3.81951,0.484411,296.887,4,0.764819,0.402429,19.6875,19.6789,0.863034
5472,1,-9900015,-521,8.12088,-1.83208,1.05276,26.0151,4,0.268447,0.470961,-1.64954,1.73424,0.541361
5473,1,-9900015,-521,15.0433,-0.492969,-3.07108,16.9085,4,-1.2141,-0.085726,-0.624585,1.36741,1.21657
5476,1,9900015,521,10.6478,-1.48947,2.76407,24.8105,4,-0.0166862,0.00654178,-0.0376389,0.0395915,0.0169913
5477,1,-9900015,-521,8.99448,0.680035,1.60603,11.1556,4,-0.0369807,1.05518,0.774251,1.3055,1.05259
5478,1,-9900015,-521,11.2451,1.86722,-1.43443,37.2485,4,0.394096,-2.87249,9.15618,9.59925,2.89795
