event_index,	id,	pt,	eta,	phi,	momentum,	mass
7508,	-6000113,	64.7471,	1.38699,	2.40331,	137.672,	15
7509,	6000113,	55.6982,	0.660369,	0.449551,	68.2907,	15
7509,	-6000113,	69.7008,	0.131432,	-2.61228,	70.3037,	15
7510,	6000113,	61.4549,	2.0655,	1.10793,	246.311,	15
7510,	-6000113,	73.3343,	1.85768,	-2.32221,	240.717,	15
7511,	6000113,	32.605,	1.27163,	2.93636,	62.7161,	15
7511,	-6000113,	158.317,	1.9586,	1.30465,	572.353,	15
7512,	6000113,	81.6767,	-0.797465,	0.198161,	109.054,	15
7512,	-6000113,	74.5272,	-0.870559,	2.20977,	104.597,	15
7513,	6000113,	3.19229,	-1.74831,	-1.3207,	9.44749,	15
7513,	-6000113,	123.587,	1.48873,	1.23696,	287.779,	15
7514,	6000113,	22.4054,	-1.28301,	-0.312301,	43.5188,	15
7514,	-6000113,	55.3411,	-3.50377,	1.22108,	920.614,	15
7515,	6000113,	114.8,	-2.8791,	-0.826929,	1024.84,	15
7515,	-6000113,	39.1215,	-2.33313,	3.08935,	203.572,	15
7516,	6000113,	48.1852,	1.29408,	1.98177,	94.4858,	15
7516,	-6000113,	50.2258,	2.68397,	-0.693537,	369.447,	15
7517,	6000113,	56.8811,	0.0601783,	2.55491,	56.9841,	15
7517,	-6000113,	73.9302,	-0.249289,	-0.830133,	76.2393,	15
7518,	6000113,	45.7604,	1.69528,	1.2254,	128.854,	15
7518,	-6000113,	57.9672,	0.304915,	-1.94947,	60.6828,	15
7519,	6000113,	57.8804,	0.596289,	-2.70844,	68.4789,	15
7519,	-6000113,	116.977,	-0.363097,	-1.44594,	124.773,	15
7520,	6000113,	143.556,	-1.42988,	1.01002,	317.082,	15
7520,	-6000113,	38.928,	-2.56503,	-0.733819,	254.551,	15
7521,	6000113,	52.1983,	-1.57382,	2.28378,	131.338,	15
7521,	-6000113,	69.4553,	-2.15696,	-0.567891,	304.231,	15
7522,	6000113,	55.976,	0.628339,	1.69418,	67.3943,	15
7522,	-6000113,	68.6547,	0.735191,	-1.19522,	88.0598,	15
7523,	6000113,	36.4475,	-0.328844,	0.927223,	38.4361,	15
7523,	-6000113,	46.4344,	-2.22065,	-1.75795,	216.427,	15
7524,	6000113,	19.3052,	-2.64502,	1.51085,	136.63,	15
7524,	-6000113,	188.675,	-2.68916,	-1.88112,	1395,	15
7525,	6000113,	131.117,	1.71953,	2.8587,	377.686,	15
7525,	-6000113,	41.8889,	1.36861,	-1.37885,	87.6386,	15
7526,	6000113,	27.0322,	1.17435,	0.777775,	47.9152,	15
7526,	-6000113,	123.62,	1.59784,	-2.18896,	317.993,	15
7527,	6000113,	62.5037,	-2.52379,	1.17774,	392.397,	15
7527,	-6000113,	65.5218,	-3.29468,	-2.6299,	884.731,	15
7528,	6000113,	61.885,	-0.341981,	0.430834,	65.5392,	15
7528,	-6000113,	61.9114,	-0.843314,	-2.81202,	85.2624,	15
7529,	6000113,	49.9558,	2.15007,	2.10886,	217.357,	15
7529,	-6000113,	40.7706,	0.325587,	-1.76478,	42.9507,	15
7530,	6000113,	62.7854,	1.27498,	2.40731,	121.115,	15
7530,	-6000113,	55.8145,	1.96521,	-0.289673,	203.067,	15
7531,	6000113,	81.2169,	-2.75716,	-1.52572,	642.367,	15
7531,	-6000113,	46.7985,	-2.72815,	1.53604,	359.646,	15
7532,	6000113,	17.6524,	-0.684194,	1.66232,	21.9478,	15
7532,	-6000113,	77.3077,	1.79198,	1.97148,	238.415,	15
7533,	6000113,	52.2097,	3.13342,	-1.81657,	600.308,	15
7533,	-6000113,	64.1677,	2.24757,	1.49967,	307.053,	15
7534,	6000113,	64.457,	1.69799,	0.9756,	181.962,	15
7534,	-6000113,	63.8406,	1.57924,	-2.01685,	161.433,	15
7535,	6000113,	52.5958,	0.826773,	0.170764,	71.6194,	15
7535,	-6000113,	57.1725,	1.75437,	-3.12125,	170.169,	15
7536,	6000113,	43.1514,	1.16573,	2.78668,	75.9459,	15
7536,	-6000113,	82.794,	0.25294,	-0.241621,	85.4567,	15
7537,	6000113,	55.8444,	0.325659,	2.40927,	58.832,	15
7537,	-6000113,	70.4356,	0.294639,	-0.52196,	73.5151,	15
7538,	6000113,	120.147,	0.233665,	-2.29009,	123.442,	15
7538,	-6000113,	250.996,	0.258237,	-1.47028,	259.412,	15
7539,	6000113,	163.1,	-0.427579,	0.191232,	178.237,	15
7539,	-6000113,	75.1837,	-0.955835,	-0.8913,	112.224,	15
7540,	6000113,	55.7074,	2.94302,	1.76494,	529.936,	15
7540,	-6000113,	51.9261,	3.93538,	-1.52118,	1329.34,	15
7541,	6000113,	52.8402,	0.482388,	-1.63871,	59.1083,	15
7541,	-6000113,	63.2597,	-0.538084,	1.29322,	72.6407,	15
7542,	6000113,	83.5493,	-2.38817,	2.34352,	458.907,	15
7542,	-6000113,	42.3705,	-0.629716,	2.11754,	51.0526,	15
7543,	6000113,	81.8026,	2.17874,	-2.57504,	365.999,	15
7543,	-6000113,	16.5646,	0.0290552,	2.17996,	16.5716,	15
7544,	6000113,	36.1118,	3.17782,	2.0295,	433.994,	15
7544,	-6000113,	87.2919,	2.14795,	-1.49687,	379.023,	15
7545,	6000113,	57.0112,	1.56954,	2.2444,	142.887,	15
7545,	-6000113,	66.9209,	0.797772,	-0.823706,	89.3702,	15
7546,	6000113,	64.4914,	-2.42374,	2.26575,	366.845,	15
7546,	-6000113,	82.9956,	-2.3754,	-1.50643,	450.178,	15
7547,	6000113,	56.0273,	2.74822,	1.49962,	439.222,	15
7547,	-6000113,	24.5312,	0.552495,	-2.62715,	28.3715,	15
7548,	6000113,	32.6501,	-1.07985,	1.44211,	53.6094,	15
7548,	-6000113,	89.704,	-1.9975,	-2.15728,	336.673,	15
7549,	6000113,	66.6985,	1.77412,	0.136075,	202.254,	15
7549,	-6000113,	54.249,	2.15355,	-2.92084,	236.837,	15
7550,	6000113,	48.206,	0.414396,	-2.45918,	52.4047,	15
7550,	-6000113,	14.0617,	-2.72343,	0.877781,	107.559,	15
7551,	6000113,	93.3077,	-2.93579,	-0.836691,	881.265,	15
7551,	-6000113,	33.6992,	-3.92398,	1.78873,	852.945,	15
7552,	6000113,	70.9684,	0.0138077,	-0.729895,	70.9751,	15
7552,	-6000113,	33.985,	-1.76065,	-2.31828,	101.754,	15
7553,	6000113,	76.5175,	-0.544942,	2.8618,	88.1628,	15
7553,	-6000113,	56.4864,	-1.16458,	-1.18851,	99.3208,	15
7554,	6000113,	36.282,	-4.13826,	0.643025,	1137.61,	15
7554,	-6000113,	31.0175,	-1.69879,	-1.98752,	87.6279,	15
7555,	6000113,	212.873,	-0.0236404,	1.19625,	212.933,	15
7555,	-6000113,	73.962,	0.198917,	2.19323,	75.4301,	15
7556,	6000113,	121.819,	1.53446,	-1.73969,	295.678,	15
7556,	-6000113,	8.32336,	-1.01298,	-0.548134,	12.9716,	15
7557,	6000113,	122.654,	-2.77326,	2.40869,	985.722,	15
7557,	-6000113,	50.2315,	-2.09347,	0.812828,	206.861,	15
7558,	6000113,	20.792,	-2.00346,	0.905715,	78.4852,	15
7558,	-6000113,	93.4492,	-0.206687,	-2.89125,	95.4523,	15
7559,	6000113,	63.0763,	-1.91024,	-0.490108,	217.701,	15
7559,	-6000113,	24.9711,	-0.0474749,	2.68528,	24.9993,	15
7560,	6000113,	59.1411,	1.15367,	0.596633,	103.062,	15
7560,	-6000113,	60.9733,	0.62987,	-2.28143,	73.4737,	15
7561,	6000113,	57.7986,	2.21707,	0.7516,	268.455,	15
7561,	-6000113,	60.5554,	1.58092,	-2.08939,	153.364,	15
7562,	6000113,	61.7397,	0.197308,	-0.387727,	62.9454,	15
7562,	-6000113,	51.5207,	-0.586926,	2.75562,	60.6524,	15
7563,	6000113,	28.9491,	1.07951,	2.11964,	47.52,	15
7563,	-6000113,	125.13,	1.61563,	-0.345268,	327.205,	15
7564,	6000113,	79.3957,	-0.842097,	-0.845544,	109.25,	15
7564,	-6000113,	63.4044,	-1.48685,	2.63073,	147.391,	15
7565,	6000113,	68.2592,	-2.10068,	-1.4274,	283.074,	15
7565,	-6000113,	79.067,	-2.29181,	1.99699,	395.093,	15
7566,	6000113,	180.4,	0.0348576,	0.123624,	180.51,	15
7566,	-6000113,	40.4079,	1.38974,	-0.0890169,	86.1287,	15
7567,	6000113,	21.9878,	1.11745,	-1.13209,	37.205,	15
7567,	-6000113,	184.351,	0.866896,	1.49888,	258.071,	15
7568,	6000113,	50.4707,	-1.45267,	-3.01929,	113.772,	15
7568,	-6000113,	51.9768,	-2.75536,	0.115999,	410.363,	15
7569,	6000113,	34.4138,	-2.60117,	1.33841,	233.216,	15
7569,	-6000113,	79.2611,	-0.962029,	-0.505383,	118.857,	15
7570,	6000113,	41.1576,	-2.86646,	2.25136,	362.837,	15
7570,	-6000113,	86.0223,	-2.38072,	-1.04066,	469.043,	15
7571,	6000113,	48.1176,	0.115521,	-1.07467,	48.4391,	15
7571,	-6000113,	69.5845,	-0.8732,	2.18341,	97.8419,	15
7572,	6000113,	49.9098,	-1.278,	-0.102272,	96.5267,	15
7572,	-6000113,	92.8871,	-1.59228,	-2.64886,	237.717,	15
7573,	6000113,	78.6139,	2.31831,	1.74406,	403.167,	15
7573,	-6000113,	81.5468,	2.78131,	-0.231843,	660.615,	15
7574,	6000113,	53.6986,	-0.55486,	-2.79028,	62.179,	15
7574,	-6000113,	43.4268,	0.865362,	0.52452,	60.7272,	15
7575,	6000113,	65.4841,	1.31701,	1.89306,	130.974,	15
7575,	-6000113,	45.2151,	2.34513,	-1.20004,	238.068,	15
7576,	6000113,	51.5007,	-1.37012,	0.604683,	107.891,	15
7576,	-6000113,	71.0998,	-0.0743188,	-1.14727,	71.2962,	15
7577,	6000113,	71.9551,	-0.463001,	-2.34014,	79.8063,	15
7577,	-6000113,	41.9146,	-1.61494,	0.300621,	109.533,	15
7578,	6000113,	128.758,	-0.375257,	-1.08908,	137.931,	15
7578,	-6000113,	148.528,	0.476384,	-1.10661,	165.703,	15
7579,	6000113,	64.8797,	0.395773,	0.711705,	70.0276,	15
7579,	-6000113,	56.0678,	0.83643,	-2.27653,	76.8512,	15
7580,	6000113,	112.6,	-1.09212,	-0.982274,	186.697,	15
7580,	-6000113,	33.8117,	0.697166,	-2.63052,	42.3668,	15
7581,	6000113,	48.3054,	-1.2668,	-2.5938,	92.5338,	15
7581,	-6000113,	31.0599,	0.806813,	0.884289,	41.7295,	15
7582,	6000113,	60.6001,	-1.00747,	-0.0570983,	94.0456,	15
7582,	-6000113,	55.3066,	-0.24946,	2.86244,	57.0364,	15
7583,	6000113,	55.3133,	0.389455,	-0.484778,	59.5614,	15
7583,	-6000113,	58.4534,	2.18331,	1.93334,	262.699,	15
7584,	6000113,	73.3109,	2.78991,	1.42567,	598.985,	15
7584,	-6000113,	50.6386,	2.46442,	-1.75878,	299.825,	15
7585,	6000113,	99.2166,	-1.29731,	2.74451,	195.096,	15
7585,	-6000113,	23.7578,	0.58115,	-2.1496,	27.8839,	15
7586,	6000113,	7.71705,	-1.60036,	1.56074,	19.897,	15
7586,	-6000113,	24.7615,	-4.5388,	-2.91154,	1158.71,	15
7587,	6000113,	50.6984,	-3.8397,	2.34094,	1179.58,	15
7587,	-6000113,	70.1295,	-3.35993,	-0.640324,	1010.64,	15
7588,	6000113,	203.855,	-1.17606,	-0.81636,	361.85,	15
7588,	-6000113,	88.0698,	-0.867098,	-1.69941,	123.305,	15
7589,	6000113,	72.8662,	-2.1081,	3.11834,	304.363,	15
7589,	-6000113,	60.8809,	-0.861638,	-0.605869,	84.9137,	15
7590,	6000113,	51.7709,	-2.8714,	-1.61053,	458.65,	15
7590,	-6000113,	63.1306,	-2.1586,	1.34698,	276.969,	15
7591,	6000113,	44.2747,	0.928314,	0.89286,	64.7619,	15
7591,	-6000113,	38.6565,	3.01175,	2.58936,	393.758,	15
7592,	6000113,	15.161,	-1.96386,	0.0648199,	55.088,	15
7592,	-6000113,	58.597,	0.810255,	-2.25541,	78.9076,	15
7593,	6000113,	50.8032,	0.779414,	0.15964,	67.0315,	15
7593,	-6000113,	45.0913,	-1.08077,	-1.96716,	74.0912,	15
7594,	6000113,	41.7034,	-2.17767,	2.27405,	186.393,	15
7594,	-6000113,	40.2351,	0.0461146,	0.192076,	40.2779,	15
7595,	6000113,	60.2807,	-2.22954,	-1.14711,	283.415,	15
7595,	-6000113,	63.5224,	-2.58952,	1.85545,	425.551,	15
7596,	6000113,	46.2313,	0.705911,	-0.640775,	58.2364,	15
7596,	-6000113,	62.5209,	-0.401405,	2.81741,	67.6258,	15
7597,	6000113,	53.4303,	0.503491,	-0.526507,	60.347,	15
7597,	-6000113,	24.6033,	-1.74791,	2.94977,	72.7856,	15
7598,	6000113,	122.708,	0.534754,	1.25575,	140.675,	15
7598,	-6000113,	16.1222,	2.78515,	1.17431,	131.105,	15
7599,	6000113,	31.4813,	0.194962,	0.955638,	32.0815,	15
7599,	-6000113,	163.917,	0.916563,	-2.08579,	237.726,	15
7600,	6000113,	65.2064,	-1.47379,	-0.783269,	149.805,	15
7600,	-6000113,	57.5322,	-1.63065,	2.28897,	152.547,	15
7601,	6000113,	86.0383,	-1.54654,	-0.736209,	211.146,	15
7601,	-6000113,	95.5367,	-1.65549,	2.55599,	259.222,	15
7602,	6000113,	43.4444,	0.119549,	0.835757,	43.7552,	15
7602,	-6000113,	51.2617,	1.78442,	-2.35682,	156.963,	15
7603,	6000113,	62.7391,	-1.50195,	-1.06842,	147.848,	15
7603,	-6000113,	50.9522,	-0.442739,	1.99115,	56.0281,	15
7604,	6000113,	239.699,	-0.916677,	1.93356,	347.661,	15
7604,	-6000113,	43.7202,	-0.13183,	1.06608,	44.1006,	15
7605,	6000113,	95.0602,	-1.94137,	-0.0841941,	338.025,	15
7605,	-6000113,	51.7886,	-1.58953,	-2.23469,	132.202,	15
7606,	6000113,	30.1343,	-4.05584,	1.26367,	870.137,	15
7606,	-6000113,	16.8276,	-1.20793,	-1.8822,	30.6714,	15
7607,	6000113,	54.5281,	-2.2739,	3.02171,	267.737,	15
7607,	-6000113,	62.1242,	-2.94963,	-0.066466,	594.876,	15
7608,	6000113,	63.0886,	-1.28138,	0.147647,	122.369,	15
7608,	-6000113,	42.1059,	-0.077433,	2.9404,	42.2322,	15
7609,	6000113,	57.0154,	2.13055,	0.722598,	243.406,	15
7609,	-6000113,	65.9673,	2.28358,	-2.74901,	326.99,	15
7610,	6000113,	80.7391,	2.78487,	-1.14343,	656.388,	15
7610,	-6000113,	82.1881,	1.94274,	0.185273,	292.638,	15
7611,	6000113,	22.3523,	0.43026,	1.25046,	24.4534,	15
7611,	-6000113,	159.342,	1.57342,	-3.09895,	400.782,	15
7612,	6000113,	56.5852,	1.73507,	-1.70034,	165.39,	15
7612,	-6000113,	39.6211,	3.25354,	1.08536,	513.501,	15
7613,	6000113,	31.6665,	-1.29185,	1.66318,	61.9756,	15
7613,	-6000113,	174.565,	-1.02688,	-1.27057,	274.981,	15
7614,	6000113,	51.6043,	-0.0293441,	-2.12608,	51.6265,	15
7614,	-6000113,	62.301,	0.955856,	1.24242,	92.996,	15
7615,	6000113,	66.191,	2.49343,	1.51124,	403.28,	15
7615,	-6000113,	57.6542,	3.51594,	-2.03983,	970.816,	15
7616,	6000113,	49.4321,	1.52608,	2.91269,	119.069,	15
7616,	-6000113,	62.8049,	2.43066,	-0.267893,	359.694,	15
7617,	6000113,	103.427,	-1.33044,	1.77676,	209.288,	15
7617,	-6000113,	150.67,	-1.30843,	2.91746,	299.126,	15
7618,	6000113,	35.8224,	2.44565,	2.70595,	208.213,	15
7618,	-6000113,	39.9571,	-0.132714,	-0.795222,	40.3095,	15
7619,	6000113,	69.4502,	0.105717,	-2.0505,	69.8386,	15
7619,	-6000113,	53.8919,	-1.26041,	-0.237816,	102.675,	15
7620,	6000113,	73.2028,	-1.40549,	0.519172,	158.22,	15
7620,	-6000113,	69.7669,	-0.238734,	-2.5381,	71.7645,	15
7621,	6000113,	12.2473,	-2.81627,	-0.246838,	102.719,	15
7621,	-6000113,	154.008,	-0.720706,	1.35698,	195.767,	15
7622,	6000113,	15.5903,	2.05055,	1.6484,	61.588,	15
7622,	-6000113,	17.9476,	-1.96696,	0.730929,	65.4081,	15
7623,	6000113,	62.561,	2.21941,	2.46857,	291.238,	15
7623,	-6000113,	59.4024,	1.40183,	0.0180284,	127.976,	15
7624,	6000113,	64.1827,	-0.397563,	-2.98382,	69.3222,	15
7624,	-6000113,	59.8946,	-1.28925,	-0.408635,	116.96,	15
7625,	6000113,	46.8198,	2.11062,	-1.46379,	196.047,	15
7625,	-6000113,	50.2812,	3.59462,	2.15608,	915.851,	15
7626,	6000113,	60.0231,	-0.0268724,	2.52393,	60.0447,	15
7626,	-6000113,	61.5419,	-0.355165,	-0.475507,	65.4644,	15
7627,	6000113,	56.8276,	-0.00653474,	-1.41214,	56.8288,	15
7627,	-6000113,	27.5225,	2.39177,	-0.573152,	151.708,	15
7628,	6000113,	30.3828,	2.50146,	-0.376638,	186.585,	15
7628,	-6000113,	83.7304,	1.06132,	-2.71874,	135.484,	15
7629,	6000113,	23.4269,	1.31611,	-2.44954,	46.8196,	15
7629,	-6000113,	154.683,	1.29389,	1.07153,	303.268,	15
7630,	6000113,	81.5167,	1.3574,	2.35496,	168.878,	15
7630,	-6000113,	49.3312,	-1.04016,	-0.119645,	78.5123,	15
7631,	6000113,	42.6163,	2.36211,	-0.551332,	228.158,	15
7631,	-6000113,	49.695,	4.31796,	2.37952,	1864.78,	15
7632,	6000113,	38.3774,	0.278771,	1.86947,	39.8783,	15
7632,	-6000113,	148.672,	1.42649,	3.00536,	327.39,	15
7633,	6000113,	42.5532,	-0.839298,	-0.403291,	58.4416,	15
7633,	-6000113,	20.7098,	2.24249,	2.03872,	98.6093,	15
7634,	6000113,	98.7781,	1.08738,	-0.664923,	163.161,	15
7634,	-6000113,	46.3443,	0.986781,	2.23845,	70.7992,	15
7635,	6000113,	66.6127,	1.10557,	0.185462,	111.642,	15
7635,	-6000113,	52.6849,	1.82711,	-3.03367,	167.98,	15
7636,	6000113,	133.908,	0.00125764,	-0.117029,	133.909,	15
7636,	-6000113,	56.3211,	0.421691,	1.33669,	61.4034,	15
7637,	6000113,	15.4511,	1.49887,	1.85851,	36.3103,	15
7637,	-6000113,	96.6179,	3.42746,	2.58713,	1489.4,	15
7638,	6000113,	55.4588,	-1.90624,	-2.86576,	190.679,	15
7638,	-6000113,	47.0709,	-0.676349,	0.281401,	58.2539,	15
7639,	6000113,	31.9445,	-0.0833156,	2.23664,	32.0555,	15
7639,	-6000113,	65.9251,	1.85785,	-2.29576,	216.429,	15
7640,	6000113,	85.986,	1.13801,	0.21421,	147.939,	15
7640,	-6000113,	10.7753,	3.89988,	3.01499,	266.24,	15
7641,	6000113,	43.154,	-0.35613,	1.20688,	45.9196,	15
7641,	-6000113,	131.049,	-0.0583028,	3.09002,	131.272,	15
7642,	6000113,	90.1089,	-0.497844,	-0.838119,	101.508,	15
7642,	-6000113,	28.2591,	-2.31876,	-2.50402,	144.99,	15
7643,	6000113,	85.2992,	0.73351,	-2.12433,	109.294,	15
7643,	-6000113,	82.7671,	-0.154715,	2.33947,	83.7597,	15
7644,	6000113,	159.268,	-1.48516,	-3.0689,	369.673,	15
7644,	-6000113,	35.5993,	-0.898452,	-1.42264,	50.9604,	15
7645,	6000113,	75.0762,	0.520163,	-0.337554,	85.464,	15
7645,	-6000113,	54.0703,	-0.492781,	2.7055,	60.7693,	15
7646,	6000113,	56.6166,	1.3907,	0.639727,	120.779,	15
7646,	-6000113,	67.0494,	0.857775,	-2.9472,	93.2661,	15
7647,	6000113,	12.8796,	4.65703,	-2.68457,	678.318,	15
7647,	-6000113,	32.8401,	1.16022,	-0.26382,	57.537,	15
7648,	6000113,	52.6856,	-0.623873,	0.660384,	63.2756,	15
7648,	-6000113,	76.862,	0.150155,	-2.22632,	77.7301,	15
7649,	6000113,	22.1873,	-1.29235,	2.37197,	43.4421,	15
7649,	-6000113,	45.6672,	-3.6723,	-2.18585,	898.909,	15
7650,	6000113,	44.0597,	2.74235,	2.70734,	343.399,	15
7650,	-6000113,	9.26237,	-0.388963,	-1.17598,	9.97191,	15
7651,	6000113,	102.557,	-1.46304,	-0.672143,	233.348,	15
7651,	-6000113,	75.4576,	-1.63178,	-3.01949,	200.284,	15
7652,	6000113,	7.1551,	-3.98791,	-1.78075,	193.047,	15
7652,	-6000113,	25.2719,	0.366598,	-1.52647,	26.9892,	15
7653,	6000113,	51.3741,	1.03375,	2.90587,	81.3577,	15
7653,	-6000113,	42.6976,	-0.872605,	1.20273,	60.0115,	15
7654,	6000113,	82.7724,	-1.21749,	-2.71744,	152.081,	15
7654,	-6000113,	57.6124,	-1.6659,	-0.684963,	157.842,	15
7655,	6000113,	256.45,	0.189688,	2.07866,	261.077,	15
7655,	-6000113,	232.496,	-0.201029,	2.47392,	237.209,	15
7656,	6000113,	23.7071,	-3.0697,	3.03376,	255.822,	15
7656,	-6000113,	70.6574,	-1.06205,	0.574002,	114.396,	15
7657,	6000113,	49.986,	-1.14342,	2.89257,	86.3806,	15
7657,	-6000113,	81.8829,	-0.752231,	-0.754333,	106.163,	15
7658,	6000113,	33.1461,	-1.28077,	-1.30706,	64.2578,	15
7658,	-6000113,	71.5438,	-2.76359,	1.59831,	569.479,	15
7659,	6000113,	97.7612,	2.18657,	-0.335176,	440.754,	15
7659,	-6000113,	37.1299,	1.52839,	-2.71913,	89.6247,	15
7660,	6000113,	71.0773,	1.69671,	-2.47033,	200.412,	15
7660,	-6000113,	77.4181,	0.202938,	2.48168,	79.0178,	15
7661,	6000113,	62.811,	-1.2468,	1.79254,	118.292,	15
7661,	-6000113,	56.0269,	-0.527612,	-1.35185,	64.0077,	15
7662,	6000113,	87.6304,	1.21436,	-2.75642,	160.584,	15
7662,	-6000113,	53.0263,	1.52921,	1.22636,	128.091,	15
7663,	6000113,	68.4958,	0.767475,	-0.40543,	89.6782,	15
7663,	-6000113,	71.3948,	0.882235,	2.95463,	101.029,	15
7664,	6000113,	63.1221,	-0.144096,	-0.28389,	63.7785,	15
7664,	-6000113,	61.3489,	-0.457724,	2.92076,	67.8885,	15
7665,	6000113,	88.0064,	-0.197558,	-0.258243,	89.7294,	15
7665,	-6000113,	46.0853,	0.121102,	2.43672,	46.4236,	15
7666,	6000113,	112.502,	2.65361,	1.78531,	803.017,	15
7666,	-6000113,	91.8492,	2.24329,	-1.42655,	437.678,	15
7667,	6000113,	53.5062,	3.06757,	-2.88442,	576.16,	15
7667,	-6000113,	43.8255,	1.22959,	0.983766,	81.3456,	15
7668,	6000113,	68.8999,	1.58036,	-2.87682,	174.407,	15
7668,	-6000113,	54.7536,	1.12307,	0.217138,	93.0689,	15
7669,	6000113,	221.263,	0.0930668,	2.98121,	222.222,	15
7669,	-6000113,	68.8225,	1.02375,	-3.00786,	108.15,	15
7670,	6000113,	134.668,	1.1646,	-0.72574,	236.792,	15
7670,	-6000113,	42.7972,	0.881624,	1.1162,	60.5352,	15
7671,	6000113,	25.5974,	-3.19924,	-2.27125,	314.268,	15
7671,	-6000113,	78.5534,	-1.27857,	2.0899,	151.999,	15
7672,	6000113,	60.6178,	1.32234,	-2.82676,	121.803,	15
7672,	-6000113,	61.9375,	-0.343125,	-1.87136,	65.6195,	15
7673,	6000113,	42.9293,	-3.13633,	1.73069,	495.033,	15
7673,	-6000113,	86.6079,	-1.42726,	0.138517,	190.851,	15
7674,	6000113,	45.5015,	-1.50864,	-1.03082,	107.879,	15
7674,	-6000113,	109.832,	-1.15154,	-3.03244,	191.065,	15
7675,	6000113,	63.8869,	0.320537,	-2.40695,	67.1971,	15
7675,	-6000113,	71.1267,	1.26896,	0.561163,	136.502,	15
7676,	6000113,	38.9904,	-2.52814,	1.76811,	245.833,	15
7676,	-6000113,	53.2489,	-0.909534,	-1.02995,	76.8349,	15
7677,	6000113,	96.4277,	0.323981,	-0.501205,	101.533,	15
7677,	-6000113,	60.7011,	1.93792,	2.12821,	215.135,	15
7678,	6000113,	8.15427,	4.24555,	-0.707323,	284.618,	15
7678,	-6000113,	52.5731,	0.358792,	1.94177,	55.9935,	15
7679,	6000113,	55.2353,	-2.10547,	-0.84135,	230.13,	15
7679,	-6000113,	49.1469,	-3.28607,	2.7761,	657.956,	15
7680,	6000113,	70.6017,	2.84754,	-0.335892,	610.82,	15
7680,	-6000113,	55.5183,	2.89129,	2.88153,	501.666,	15
7681,	6000113,	66.4897,	-1.95845,	-2.58451,	240.34,	15
7681,	-6000113,	67.1326,	-1.70177,	0.63677,	190.188,	15
7682,	6000113,	58.7274,	0.964515,	-2.8324,	88.2287,	15
7682,	-6000113,	49.3094,	-0.422391,	0.57288,	53.774,	15
7683,	6000113,	32.9664,	-1.32127,	1.03209,	66.1797,	15
7683,	-6000113,	39.094,	-3.48521,	-1.7368,	638.407,	15
7684,	6000113,	55.2759,	1.73474,	1.46078,	161.514,	15
7684,	-6000113,	46.0321,	-0.0226533,	-2.79941,	46.0439,	15
7685,	6000113,	32.2941,	0.70477,	-1.49011,	40.6519,	15
7685,	-6000113,	65.8692,	-0.897595,	1.29827,	94.234,	15
7686,	6000113,	154.664,	-2.45319,	-1.7179,	905.662,	15
7686,	-6000113,	23.655,	-1.01243,	-1.03708,	36.85,	15
7687,	6000113,	58.6041,	-0.331415,	2.49646,	61.8521,	15
7687,	-6000113,	35.6287,	-2.27251,	-1.8919,	174.701,	15
7688,	6000113,	106.456,	-1.11643,	0.484034,	179.984,	15
7688,	-6000113,	122.155,	-1.70371,	-2.41452,	346.694,	15
7689,	6000113,	41.171,	0.0464708,	-1.26323,	41.2154,	15
7689,	-6000113,	73.8457,	1.01527,	2.37279,	115.288,	15
7690,	6000113,	62.323,	-0.218986,	-2.88963,	63.8233,	15
7690,	-6000113,	57.9449,	-0.789825,	0.208226,	76.9779,	15
7691,	6000113,	50.1149,	-0.255055,	-0.388938,	51.7539,	15
7691,	-6000113,	79.9992,	-0.465995,	-3.06579,	88.8435,	15
7692,	6000113,	19.2448,	-2.22002,	-0.543737,	89.6437,	15
7692,	-6000113,	346.444,	-0.968248,	-1.58097,	521.931,	15
7693,	6000113,	62.6129,	2.79583,	2.74389,	514.592,	15
7693,	-6000113,	73.6772,	2.11218,	0.62767,	308.972,	15
7694,	6000113,	78.5633,	-1.67365,	1.65351,	216.801,	15
7694,	-6000113,	55.5501,	-0.766576,	-0.480897,	72.6869,	15
7695,	6000113,	64.581,	-2.33027,	-1.45315,	335.111,	15
7695,	-6000113,	58.8124,	-1.85936,	1.76397,	193.357,	15
7696,	6000113,	20.3531,	-1.6437,	0.623298,	54.6231,	15
7696,	-6000113,	135.927,	-0.55307,	-2.79065,	157.252,	15
7697,	6000113,	65.88,	1.44555,	3.03159,	147.565,	15
7697,	-6000113,	54.9273,	1.18657,	-0.0203854,	98.3498,	15
7698,	6000113,	31.3812,	0.66571,	0.145115,	38.5954,	15
7698,	-6000113,	120.859,	-0.834305,	1.82657,	165.419,	15
7699,	6000113,	89.2534,	0.324865,	-0.944229,	94.0048,	15
7699,	-6000113,	92.2356,	2.78449,	1.94319,	749.564,	15
7700,	6000113,	71.9285,	1.54121,	0.266378,	175.663,	15
7700,	-6000113,	69.7993,	1.10236,	-3.13841,	116.681,	15
7701,	6000113,	70.893,	0.379151,	-2.71034,	76.05,	15
7701,	-6000113,	109.124,	-0.322582,	2.26927,	114.851,	15
7702,	6000113,	111.036,	1.0365,	0.97805,	176.216,	15
7702,	-6000113,	27.3627,	0.124929,	-2.43372,	27.5765,	15
7703,	6000113,	98.0375,	2.07459,	-0.837419,	396.408,	15
7703,	-6000113,	47.6277,	2.15686,	3.00296,	208.602,	15
