# Job started on: Fri Feb 20 08:44:32 CET 2026 ..
# FONLL heavy quark hadroproduction cross section, calculated on Fri Feb 20 08:44:49 CET 2026
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = meson. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# ebeam1 = 7000, ebeam2 = 7000
# PDF set = CTEQ6.6
# ptmin = 0
# ptmax = 50
# ymin  = -3
# ymax  = 3
# cross section is ds/dpt/dy (pb/GeV)
# pt         y       central
   3.0303    1.3636 9.2617e+06
   3.0303    1.4242 9.2117e+06
   3.0303    1.4848 9.1595e+06
   3.0303    1.5455 9.1049e+06
   3.0303    1.6061 9.0480e+06
   3.0303    1.6667 8.9888e+06
   3.0303    1.7273 8.9272e+06
   3.0303    1.7879 8.8634e+06
   3.0303    1.8485 8.7972e+06
   3.0303    1.9091 8.7287e+06
   3.0303    1.9697 8.6579e+06
   3.0303    2.0303 8.5847e+06
   3.0303    2.0909 8.5092e+06
   3.0303    2.1515 8.4312e+06
   3.0303    2.2121 8.3510e+06
   3.0303    2.2727 8.2684e+06
   3.0303    2.3333 8.1834e+06
   3.0303    2.3939 8.0962e+06
   3.0303    2.4545 8.0066e+06
   3.0303    2.5152 7.9147e+06
   3.0303    2.5758 7.8204e+06
   3.0303    2.6364 7.7238e+06
   3.0303    2.6970 7.6247e+06
   3.0303    2.7576 7.5234e+06
   3.0303    2.8182 7.4198e+06
   3.0303    2.8788 7.3138e+06
   3.0303    2.9394 7.2057e+06
   3.0303    3.0000 7.0954e+06
   3.5354   -3.0000 6.7724e+06
   3.5354   -2.9394 6.8829e+06
   3.5354   -2.8788 6.9915e+06
   3.5354   -2.8182 7.0979e+06
   3.5354   -2.7576 7.2021e+06
   3.5354   -2.6970 7.3042e+06
   3.5354   -2.6364 7.4040e+06
   3.5354   -2.5758 7.5015e+06
   3.5354   -2.5152 7.5967e+06
   3.5354   -2.4545 7.6895e+06
   3.5354   -2.3939 7.7801e+06
   3.5354   -2.3333 7.8684e+06
   3.5354   -2.2727 7.9544e+06
   3.5354   -2.2121 8.0382e+06
   3.5354   -2.1515 8.1196e+06
   3.5354   -2.0909 8.1986e+06
   3.5354   -2.0303 8.2753e+06
   3.5354   -1.9697 8.3497e+06
   3.5354   -1.9091 8.4217e+06
   3.5354   -1.8485 8.4914e+06
   3.5354   -1.7879 8.5587e+06
   3.5354   -1.7273 8.6238e+06
   3.5354   -1.6667 8.6865e+06
   3.5354   -1.6061 8.7469e+06
   3.5354   -1.5455 8.8049e+06
   3.5354   -1.4848 8.8607e+06
   3.5354   -1.4242 8.9141e+06
   3.5354   -1.3636 8.9652e+06
   3.5354   -1.3030 9.0140e+06
   3.5354   -1.2424 9.0606e+06
   3.5354   -1.1818 9.1049e+06
   3.5354   -1.1212 9.1469e+06
   3.5354   -1.0606 9.1867e+06
   3.5354   -1.0000 9.2242e+06
   3.5354   -0.9394 9.2595e+06
   3.5354   -0.8788 9.2926e+06
   3.5354   -0.8182 9.3234e+06
   3.5354   -0.7576 9.3520e+06
   3.5354   -0.6970 9.3784e+06
   3.5354   -0.6364 9.4026e+06
   3.5354   -0.5758 9.4245e+06
   3.5354   -0.5152 9.4443e+06
   3.5354   -0.4545 9.4618e+06
   3.5354   -0.3939 9.4771e+06
   3.5354   -0.3333 9.4901e+06
   3.5354   -0.2727 9.5010e+06
   3.5354   -0.2121 9.5097e+06
   3.5354   -0.1515 9.5161e+06
   3.5354   -0.0909 9.5204e+06
   3.5354   -0.0303 9.5225e+06
   3.5354    0.0303 9.5225e+06
   3.5354    0.0909 9.5204e+06
   3.5354    0.1515 9.5161e+06
   3.5354    0.2121 9.5097e+06
   3.5354    0.2727 9.5010e+06
   3.5354    0.3333 9.4901e+06
   3.5354    0.3939 9.4771e+06
   3.5354    0.4545 9.4618e+06
   3.5354    0.5152 9.4443e+06
   3.5354    0.5758 9.4245e+06
   3.5354    0.6364 9.4026e+06
   3.5354    0.6970 9.3784e+06
   3.5354    0.7576 9.3520e+06
   3.5354    0.8182 9.3234e+06
   3.5354    0.8788 9.2926e+06
   3.5354    0.9394 9.2595e+06
   3.5354    1.0000 9.2242e+06
   3.5354    1.0606 9.1867e+06
   3.5354    1.1212 9.1469e+06
   3.5354    1.1818 9.1049e+06
   3.5354    1.2424 9.0606e+06
   3.5354    1.3030 9.0140e+06
   3.5354    1.3636 8.9652e+06
   3.5354    1.4242 8.9141e+06
   3.5354    1.4848 8.8607e+06
   3.5354    1.5455 8.8049e+06
   3.5354    1.6061 8.7469e+06
   3.5354    1.6667 8.6865e+06
   3.5354    1.7273 8.6238e+06
   3.5354    1.7879 8.5587e+06
   3.5354    1.8485 8.4914e+06
   3.5354    1.9091 8.4217e+06
   3.5354    1.9697 8.3497e+06
   3.5354    2.0303 8.2753e+06
   3.5354    2.0909 8.1986e+06
   3.5354    2.1515 8.1196e+06
   3.5354    2.2121 8.0382e+06
   3.5354    2.2727 7.9544e+06
   3.5354    2.3333 7.8684e+06
   3.5354    2.3939 7.7801e+06
   3.5354    2.4545 7.6895e+06
   3.5354    2.5152 7.5967e+06
   3.5354    2.5758 7.5015e+06
   3.5354    2.6364 7.4040e+06
   3.5354    2.6970 7.3042e+06
   3.5354    2.7576 7.2021e+06
   3.5354    2.8182 7.0979e+06
   3.5354    2.8788 6.9915e+06
   3.5354    2.9394 6.8829e+06
   3.5354    3.0000 6.7724e+06
   4.0404   -3.0000 6.2639e+06
   4.0404   -2.9394 6.3714e+06
   4.0404   -2.8788 6.4770e+06
   4.0404   -2.8182 6.5807e+06
   4.0404   -2.7576 6.6823e+06
   4.0404   -2.6970 6.7819e+06
   4.0404   -2.6364 6.8794e+06
   4.0404   -2.5758 6.9747e+06
   4.0404   -2.5152 7.0678e+06
   4.0404   -2.4545 7.1586e+06
   4.0404   -2.3939 7.2473e+06
   4.0404   -2.3333 7.3338e+06
   4.0404   -2.2727 7.4181e+06
   4.0404   -2.2121 7.5002e+06
   4.0404   -2.1515 7.5800e+06
   4.0404   -2.0909 7.6577e+06
   4.0404   -2.0303 7.7330e+06
   4.0404   -1.9697 7.8061e+06
   4.0404   -1.9091 7.8770e+06
   4.0404   -1.8485 7.9457e+06
   4.0404   -1.7879 8.0121e+06
   4.0404   -1.7273 8.0763e+06
   4.0404   -1.6667 8.1382e+06
   4.0404   -1.6061 8.1979e+06
   4.0404   -1.5455 8.2554e+06
   4.0404   -1.4848 8.3105e+06
   4.0404   -1.4242 8.3635e+06
   4.0404   -1.3636 8.4141e+06
   4.0404   -1.3030 8.4626e+06
   4.0404   -1.2424 8.5088e+06
   4.0404   -1.1818 8.5527e+06
   4.0404   -1.1212 8.5945e+06
   4.0404   -1.0606 8.6339e+06
   4.0404   -1.0000 8.6712e+06
   4.0404   -0.9394 8.7062e+06
   4.0404   -0.8788 8.7389e+06
   4.0404   -0.8182 8.7695e+06
   4.0404   -0.7576 8.7979e+06
   4.0404   -0.6970 8.8240e+06
   4.0404   -0.6364 8.8479e+06
   4.0404   -0.5758 8.8697e+06
   4.0404   -0.5152 8.8892e+06
   4.0404   -0.4545 8.9065e+06
   4.0404   -0.3939 8.9217e+06
   4.0404   -0.3333 8.9347e+06
   4.0404   -0.2727 8.9455e+06
   4.0404   -0.2121 8.9541e+06
   4.0404   -0.1515 8.9605e+06
   4.0404   -0.0909 8.9648e+06
   4.0404   -0.0303 8.9669e+06
   4.0404    0.0303 8.9669e+06
   4.0404    0.0909 8.9648e+06
   4.0404    0.1515 8.9605e+06
   4.0404    0.2121 8.9541e+06
   4.0404    0.2727 8.9455e+06
   4.0404    0.3333 8.9347e+06
   4.0404    0.3939 8.9217e+06
   4.0404    0.4545 8.9065e+06
   4.0404    0.5152 8.8892e+06
   4.0404    0.5758 8.8697e+06
   4.0404    0.6364 8.8479e+06
   4.0404    0.6970 8.8240e+06
   4.0404    0.7576 8.7979e+06
   4.0404    0.8182 8.7695e+06
   4.0404    0.8788 8.7389e+06
   4.0404    0.9394 8.7062e+06
   4.0404    1.0000 8.6712e+06
   4.0404    1.0606 8.6339e+06
   4.0404    1.1212 8.5945e+06
   4.0404    1.1818 8.5527e+06
   4.0404    1.2424 8.5088e+06
   4.0404    1.3030 8.4626e+06
   4.0404    1.3636 8.4141e+06
   4.0404    1.4242 8.3635e+06
   4.0404    1.4848 8.3105e+06
   4.0404    1.5455 8.2554e+06
   4.0404    1.6061 8.1979e+06
   4.0404    1.6667 8.1382e+06
   4.0404    1.7273 8.0763e+06
   4.0404    1.7879 8.0121e+06
   4.0404    1.8485 7.9457e+06
   4.0404    1.9091 7.8770e+06
   4.0404    1.9697 7.8061e+06
   4.0404    2.0303 7.7330e+06
   4.0404    2.0909 7.6577e+06
   4.0404    2.1515 7.5800e+06
   4.0404    2.2121 7.5002e+06
   4.0404    2.2727 7.4181e+06
   4.0404    2.3333 7.3338e+06
   4.0404    2.3939 7.2473e+06
   4.0404    2.4545 7.1586e+06
   4.0404    2.5152 7.0678e+06
   4.0404    2.5758 6.9747e+06
   4.0404    2.6364 6.8794e+06
   4.0404    2.6970 6.7819e+06
   4.0404    2.7576 6.6823e+06
   4.0404    2.8182 6.5807e+06
   4.0404    2.8788 6.4770e+06
   4.0404    2.9394 6.3714e+06
   4.0404    3.0000 6.2639e+06
   4.5455   -3.0000 5.6563e+06
   4.5455   -2.9394 5.7581e+06
   4.5455   -2.8788 5.8583e+06
   4.5455   -2.8182 5.9567e+06
   4.5455   -2.7576 6.0533e+06
   4.5455   -2.6970 6.1481e+06
   4.5455   -2.6364 6.2410e+06
   4.5455   -2.5758 6.3318e+06
   4.5455   -2.5152 6.4206e+06
   4.5455   -2.4545 6.5073e+06
   4.5455   -2.3939 6.5920e+06
   4.5455   -2.3333 6.6747e+06
   4.5455   -2.2727 6.7553e+06
   4.5455   -2.2121 6.8339e+06
   4.5455   -2.1515 6.9104e+06
   4.5455   -2.0909 6.9849e+06
   4.5455   -2.0303 7.0572e+06
   4.5455   -1.9697 7.1273e+06
   4.5455   -1.9091 7.1954e+06
   4.5455   -1.8485 7.2614e+06
   4.5455   -1.7879 7.3253e+06
   4.5455   -1.7273 7.3870e+06
   4.5455   -1.6667 7.4466e+06
   4.5455   -1.6061 7.5041e+06
   4.5455   -1.5455 7.5595e+06
   4.5455   -1.4848 7.6127e+06
   4.5455   -1.4242 7.6637e+06
   4.5455   -1.3636 7.7126e+06
   4.5455   -1.3030 7.7593e+06
   4.5455   -1.2424 7.8039e+06
   4.5455   -1.1818 7.8464e+06
   4.5455   -1.1212 7.8867e+06
   4.5455   -1.0606 7.9248e+06
   4.5455   -1.0000 7.9608e+06
   4.5455   -0.9394 7.9947e+06
   4.5455   -0.8788 8.0264e+06
   4.5455   -0.8182 8.0560e+06
   4.5455   -0.7576 8.0834e+06
   4.5455   -0.6970 8.1087e+06
   4.5455   -0.6364 8.1319e+06
   4.5455   -0.5758 8.1529e+06
   4.5455   -0.5152 8.1718e+06
   4.5455   -0.4545 8.1885e+06
   4.5455   -0.3939 8.2032e+06
   4.5455   -0.3333 8.2157e+06
   4.5455   -0.2727 8.2261e+06
   4.5455   -0.2121 8.2345e+06
   4.5455   -0.1515 8.2407e+06
   4.5455   -0.0909 8.2448e+06
   4.5455   -0.0303 8.2468e+06
   4.5455    0.0303 8.2468e+06
   4.5455    0.0909 8.2448e+06
   4.5455    0.1515 8.2407e+06
   4.5455    0.2121 8.2345e+06
   4.5455    0.2727 8.2261e+06
   4.5455    0.3333 8.2157e+06
   4.5455    0.3939 8.2032e+06
   4.5455    0.4545 8.1885e+06
   4.5455    0.5152 8.1718e+06
   4.5455    0.5758 8.1529e+06
   4.5455    0.6364 8.1319e+06
   4.5455    0.6970 8.1087e+06
   4.5455    0.7576 8.0834e+06
   4.5455    0.8182 8.0560e+06
   4.5455    0.8788 8.0264e+06
   4.5455    0.9394 7.9947e+06
   4.5455    1.0000 7.9608e+06
   4.5455    1.0606 7.9248e+06
   4.5455    1.1212 7.8867e+06
   4.5455    1.1818 7.8464e+06
   4.5455    1.2424 7.8039e+06
   4.5455    1.3030 7.7593e+06
   4.5455    1.3636 7.7126e+06
   4.5455    1.4242 7.6637e+06
   4.5455    1.4848 7.6127e+06
   4.5455    1.5455 7.5595e+06
   4.5455    1.6061 7.5041e+06
   4.5455    1.6667 7.4466e+06
   4.5455    1.7273 7.3870e+06
   4.5455    1.7879 7.3253e+06
   4.5455    1.8485 7.2614e+06
   4.5455    1.9091 7.1954e+06
   4.5455    1.9697 7.1273e+06
   4.5455    2.0303 7.0572e+06
   4.5455    2.0909 6.9849e+06
   4.5455    2.1515 6.9104e+06
   4.5455    2.2121 6.8339e+06
   4.5455    2.2727 6.7553e+06
   4.5455    2.3333 6.6747e+06
   4.5455    2.3939 6.5920e+06
   4.5455    2.4545 6.5073e+06
   4.5455    2.5152 6.4206e+06
   4.5455    2.5758 6.3318e+06
   4.5455    2.6364 6.2410e+06
   4.5455    2.6970 6.1481e+06
   4.5455    2.7576 6.0533e+06
   4.5455    2.8182 5.9567e+06
   4.5455    2.8788 5.8583e+06
   4.5455    2.9394 5.7581e+06
   4.5455    3.0000 5.6563e+06
   5.0505   -3.0000 5.0178e+06
   5.0505   -2.9394 5.1123e+06
   5.0505   -2.8788 5.2054e+06
   5.0505   -2.8182 5.2970e+06
   5.0505   -2.7576 5.3870e+06
   5.0505   -2.6970 5.4753e+06
   5.0505   -2.6364 5.5619e+06
   5.0505   -2.5758 5.6467e+06
   5.0505   -2.5152 5.7297e+06
   5.0505   -2.4545 5.8108e+06
   5.0505   -2.3939 5.8900e+06
   5.0505   -2.3333 5.9675e+06
   5.0505   -2.2727 6.0431e+06
   5.0505   -2.2121 6.1169e+06
   5.0505   -2.1515 6.1888e+06
   5.0505   -2.0909 6.2587e+06
   5.0505   -2.0303 6.3267e+06
   5.0505   -1.9697 6.3927e+06
   5.0505   -1.9091 6.4568e+06
   5.0505   -1.8485 6.5190e+06
   5.0505   -1.7879 6.5792e+06
   5.0505   -1.7273 6.6374e+06
   5.0505   -1.6667 6.6936e+06
   5.0505   -1.6061 6.7479e+06
   5.0505   -1.5455 6.8001e+06
   5.0505   -1.4848 6.8504e+06
   5.0505   -1.4242 6.8986e+06
   5.0505   -1.3636 6.9448e+06
   5.0505   -1.3030 6.9890e+06
   5.0505   -1.2424 7.0312e+06
   5.0505   -1.1818 7.0714e+06
   5.0505   -1.1212 7.1096e+06
   5.0505   -1.0606 7.1458e+06
   5.0505   -1.0000 7.1800e+06
   5.0505   -0.9394 7.2121e+06
   5.0505   -0.8788 7.2422e+06
   5.0505   -0.8182 7.2703e+06
   5.0505   -0.7576 7.2964e+06
   5.0505   -0.6970 7.3204e+06
   5.0505   -0.6364 7.3425e+06
   5.0505   -0.5758 7.3625e+06
   5.0505   -0.5152 7.3805e+06
   5.0505   -0.4545 7.3964e+06
   5.0505   -0.3939 7.4104e+06
   5.0505   -0.3333 7.4223e+06
   5.0505   -0.2727 7.4322e+06
   5.0505   -0.2121 7.4401e+06
   5.0505   -0.1515 7.4460e+06
   5.0505   -0.0909 7.4498e+06
   5.0505   -0.0303 7.4517e+06
   5.0505    0.0303 7.4517e+06
   5.0505    0.0909 7.4498e+06
   5.0505    0.1515 7.4460e+06
   5.0505    0.2121 7.4401e+06
   5.0505    0.2727 7.4322e+06
   5.0505    0.3333 7.4223e+06
   5.0505    0.3939 7.4104e+06
   5.0505    0.4545 7.3964e+06
   5.0505    0.5152 7.3805e+06
   5.0505    0.5758 7.3625e+06
   5.0505    0.6364 7.3425e+06
   5.0505    0.6970 7.3204e+06
   5.0505    0.7576 7.2964e+06
   5.0505    0.8182 7.2703e+06
   5.0505    0.8788 7.2422e+06
   5.0505    0.9394 7.2121e+06
   5.0505    1.0000 7.1800e+06
   5.0505    1.0606 7.1458e+06
   5.0505    1.1212 7.1096e+06
   5.0505    1.1818 7.0714e+06
   5.0505    1.2424 7.0312e+06
   5.0505    1.3030 6.9890e+06
   5.0505    1.3636 6.9448e+06
   5.0505    1.4242 6.8986e+06
   5.0505    1.4848 6.8504e+06
   5.0505    1.5455 6.8001e+06
   5.0505    1.6061 6.7479e+06
   5.0505    1.6667 6.6936e+06
   5.0505    1.7273 6.6374e+06
   5.0505    1.7879 6.5792e+06
   5.0505    1.8485 6.5190e+06
   5.0505    1.9091 6.4568e+06
   5.0505    1.9697 6.3927e+06
   5.0505    2.0303 6.3267e+06
   5.0505    2.0909 6.2587e+06
   5.0505    2.1515 6.1888e+06
   5.0505    2.2121 6.1169e+06
   5.0505    2.2727 6.0431e+06
   5.0505    2.3333 5.9675e+06
   5.0505    2.3939 5.8900e+06
   5.0505    2.4545 5.8108e+06
   5.0505    2.5152 5.7297e+06
   5.0505    2.5758 5.6467e+06
   5.0505    2.6364 5.5619e+06
   5.0505    2.6970 5.4753e+06
   5.0505    2.7576 5.3870e+06
   5.0505    2.8182 5.2970e+06
   5.0505    2.8788 5.2054e+06
   5.0505    2.9394 5.1123e+06
   5.0505    3.0000 5.0178e+06
   5.5556   -3.0000 4.3945e+06
   5.5556   -2.9394 4.4810e+06
   5.5556   -2.8788 4.5662e+06
   5.5556   -2.8182 4.6502e+06
   5.5556   -2.7576 4.7328e+06
   5.5556   -2.6970 4.8139e+06
   5.5556   -2.6364 4.8935e+06
   5.5556   -2.5758 4.9714e+06
   5.5556   -2.5152 5.0478e+06
   5.5556   -2.4545 5.1224e+06
   5.5556   -2.3939 5.1955e+06
   5.5556   -2.3333 5.2669e+06
   5.5556   -2.2727 5.3367e+06
   5.5556   -2.2121 5.4048e+06
   5.5556   -2.1515 5.4712e+06
   5.5556   -2.0909 5.5358e+06
   5.5556   -2.0303 5.5987e+06
   5.5556   -1.9697 5.6598e+06
   5.5556   -1.9091 5.7191e+06
   5.5556   -1.8485 5.7767e+06
   5.5556   -1.7879 5.8325e+06
   5.5556   -1.7273 5.8865e+06
   5.5556   -1.6667 5.9387e+06
   5.5556   -1.6061 5.9890e+06
   5.5556   -1.5455 6.0376e+06
   5.5556   -1.4848 6.0842e+06
   5.5556   -1.4242 6.1290e+06
   5.5556   -1.3636 6.1720e+06
   5.5556   -1.3030 6.2131e+06
   5.5556   -1.2424 6.2524e+06
   5.5556   -1.1818 6.2898e+06
   5.5556   -1.1212 6.3254e+06
   5.5556   -1.0606 6.3591e+06
   5.5556   -1.0000 6.3910e+06
   5.5556   -0.9394 6.4210e+06
   5.5556   -0.8788 6.4491e+06
   5.5556   -0.8182 6.4754e+06
   5.5556   -0.7576 6.4998e+06
   5.5556   -0.6970 6.5223e+06
   5.5556   -0.6364 6.5429e+06
   5.5556   -0.5758 6.5616e+06
   5.5556   -0.5152 6.5785e+06
   5.5556   -0.4545 6.5934e+06
   5.5556   -0.3939 6.6064e+06
   5.5556   -0.3333 6.6175e+06
   5.5556   -0.2727 6.6268e+06
   5.5556   -0.2121 6.6342e+06
   5.5556   -0.1515 6.6397e+06
   5.5556   -0.0909 6.6433e+06
   5.5556   -0.0303 6.6450e+06
   5.5556    0.0303 6.6450e+06
   5.5556    0.0909 6.6433e+06
   5.5556    0.1515 6.6397e+06
   5.5556    0.2121 6.6342e+06
   5.5556    0.2727 6.6268e+06
   5.5556    0.3333 6.6175e+06
   5.5556    0.3939 6.6064e+06
   5.5556    0.4545 6.5934e+06
   5.5556    0.5152 6.5785e+06
   5.5556    0.5758 6.5616e+06
   5.5556    0.6364 6.5429e+06
   5.5556    0.6970 6.5223e+06
   5.5556    0.7576 6.4998e+06
   5.5556    0.8182 6.4754e+06
   5.5556    0.8788 6.4491e+06
   5.5556    0.9394 6.4210e+06
   5.5556    1.0000 6.3910e+06
   5.5556    1.0606 6.3591e+06
   5.5556    1.1212 6.3254e+06
   5.5556    1.1818 6.2898e+06
   5.5556    1.2424 6.2524e+06
   5.5556    1.3030 6.2131e+06
   5.5556    1.3636 6.1720e+06
   5.5556    1.4242 6.1290e+06
   5.5556    1.4848 6.0842e+06
   5.5556    1.5455 6.0376e+06
   5.5556    1.6061 5.9890e+06
   5.5556    1.6667 5.9387e+06
   5.5556    1.7273 5.8865e+06
   5.5556    1.7879 5.8325e+06
   5.5556    1.8485 5.7767e+06
   5.5556    1.9091 5.7191e+06
   5.5556    1.9697 5.6598e+06
   5.5556    2.0303 5.5987e+06
   5.5556    2.0909 5.5358e+06
   5.5556    2.1515 5.4712e+06
   5.5556    2.2121 5.4048e+06
   5.5556    2.2727 5.3367e+06
   5.5556    2.3333 5.2669e+06
   5.5556    2.3939 5.1955e+06
   5.5556    2.4545 5.1224e+06
   5.5556    2.5152 5.0478e+06
   5.5556    2.5758 4.9714e+06
   5.5556    2.6364 4.8935e+06
   5.5556    2.6970 4.8139e+06
   5.5556    2.7576 4.7328e+06
   5.5556    2.8182 4.6502e+06
   5.5556    2.8788 4.5662e+06
   5.5556    2.9394 4.4810e+06
   5.5556    3.0000 4.3945e+06
   6.0606   -3.0000 3.8139e+06
   6.0606   -2.9394 3.8921e+06
   6.0606   -2.8788 3.9693e+06
   6.0606   -2.8182 4.0454e+06
   6.0606   -2.7576 4.1203e+06
   6.0606   -2.6970 4.1940e+06
   6.0606   -2.6364 4.2663e+06
   6.0606   -2.5758 4.3372e+06
   6.0606   -2.5152 4.4066e+06
   6.0606   -2.4545 4.4746e+06
   6.0606   -2.3939 4.5411e+06
   6.0606   -2.3333 4.6062e+06
   6.0606   -2.2727 4.6699e+06
   6.0606   -2.2121 4.7320e+06
   6.0606   -2.1515 4.7926e+06
   6.0606   -2.0909 4.8517e+06
   6.0606   -2.0303 4.9092e+06
   6.0606   -1.9697 4.9650e+06
   6.0606   -1.9091 5.0193e+06
   6.0606   -1.8485 5.0720e+06
   6.0606   -1.7879 5.1232e+06
   6.0606   -1.7273 5.1726e+06
   6.0606   -1.6667 5.2205e+06
   6.0606   -1.6061 5.2667e+06
   6.0606   -1.5455 5.3112e+06
   6.0606   -1.4848 5.3540e+06
   6.0606   -1.4242 5.3952e+06
   6.0606   -1.3636 5.4347e+06
   6.0606   -1.3030 5.4724e+06
   6.0606   -1.2424 5.5085e+06
   6.0606   -1.1818 5.5429e+06
   6.0606   -1.1212 5.5756e+06
   6.0606   -1.0606 5.6067e+06
   6.0606   -1.0000 5.6360e+06
   6.0606   -0.9394 5.6635e+06
   6.0606   -0.8788 5.6894e+06
   6.0606   -0.8182 5.7136e+06
   6.0606   -0.7576 5.7361e+06
   6.0606   -0.6970 5.7568e+06
   6.0606   -0.6364 5.7758e+06
   6.0606   -0.5758 5.7930e+06
   6.0606   -0.5152 5.8086e+06
   6.0606   -0.4545 5.8223e+06
   6.0606   -0.3939 5.8343e+06
   6.0606   -0.3333 5.8446e+06
   6.0606   -0.2727 5.8532e+06
   6.0606   -0.2121 5.8600e+06
   6.0606   -0.1515 5.8650e+06
   6.0606   -0.0909 5.8684e+06
   6.0606   -0.0303 5.8700e+06
   6.0606    0.0303 5.8700e+06
   6.0606    0.0909 5.8684e+06
   6.0606    0.1515 5.8650e+06
   6.0606    0.2121 5.8600e+06
   6.0606    0.2727 5.8532e+06
   6.0606    0.3333 5.8446e+06
   6.0606    0.3939 5.8343e+06
   6.0606    0.4545 5.8223e+06
   6.0606    0.5152 5.8086e+06
   6.0606    0.5758 5.7930e+06
   6.0606    0.6364 5.7758e+06
   6.0606    0.6970 5.7568e+06
   6.0606    0.7576 5.7361e+06
   6.0606    0.8182 5.7136e+06
   6.0606    0.8788 5.6894e+06
   6.0606    0.9394 5.6635e+06
   6.0606    1.0000 5.6360e+06
   6.0606    1.0606 5.6067e+06
   6.0606    1.1212 5.5756e+06
   6.0606    1.1818 5.5429e+06
   6.0606    1.2424 5.5085e+06
   6.0606    1.3030 5.4724e+06
   6.0606    1.3636 5.4347e+06
   6.0606    1.4242 5.3952e+06
   6.0606    1.4848 5.3540e+06
   6.0606    1.5455 5.3112e+06
   6.0606    1.6061 5.2667e+06
   6.0606    1.6667 5.2205e+06
   6.0606    1.7273 5.1726e+06
   6.0606    1.7879 5.1232e+06
   6.0606    1.8485 5.0720e+06
   6.0606    1.9091 5.0193e+06
   6.0606    1.9697 4.9650e+06
   6.0606    2.0303 4.9092e+06
   6.0606    2.0909 4.8517e+06
   6.0606    2.1515 4.7926e+06
   6.0606    2.2121 4.7320e+06
   6.0606    2.2727 4.6699e+06
   6.0606    2.3333 4.6062e+06
   6.0606    2.3939 4.5411e+06
   6.0606    2.4545 4.4746e+06
   6.0606    2.5152 4.4066e+06
   6.0606    2.5758 4.3372e+06
   6.0606    2.6364 4.2663e+06
   6.0606    2.6970 4.1940e+06
   6.0606    2.7576 4.1203e+06
   6.0606    2.8182 4.0454e+06
   6.0606    2.8788 3.9693e+06
   6.0606    2.9394 3.8921e+06
   6.0606    3.0000 3.8139e+06
   6.5657   -3.0000 3.2903e+06
   6.5657   -2.9394 3.3604e+06
   6.5657   -2.8788 3.4297e+06
   6.5657   -2.8182 3.4980e+06
   6.5657   -2.7576 3.5654e+06
   6.5657   -2.6970 3.6317e+06
   6.5657   -2.6364 3.6968e+06
   6.5657   -2.5758 3.7607e+06
   6.5657   -2.5152 3.8233e+06
   6.5657   -2.4545 3.8846e+06
   6.5657   -2.3939 3.9447e+06
   6.5657   -2.3333 4.0035e+06
   6.5657   -2.2727 4.0611e+06
   6.5657   -2.2121 4.1173e+06
   6.5657   -2.1515 4.1722e+06
   6.5657   -2.0909 4.2257e+06
   6.5657   -2.0303 4.2777e+06
   6.5657   -1.9697 4.3284e+06
   6.5657   -1.9091 4.3777e+06
   6.5657   -1.8485 4.4255e+06
   6.5657   -1.7879 4.4719e+06
   6.5657   -1.7273 4.5169e+06
   6.5657   -1.6667 4.5604e+06
   6.5657   -1.6061 4.6024e+06
   6.5657   -1.5455 4.6429e+06
   6.5657   -1.4848 4.6819e+06
   6.5657   -1.4242 4.7194e+06
   6.5657   -1.3636 4.7553e+06
   6.5657   -1.3030 4.7897e+06
   6.5657   -1.2424 4.8226e+06
   6.5657   -1.1818 4.8540e+06
   6.5657   -1.1212 4.8838e+06
   6.5657   -1.0606 4.9121e+06
   6.5657   -1.0000 4.9388e+06
   6.5657   -0.9394 4.9640e+06
   6.5657   -0.8788 4.9876e+06
   6.5657   -0.8182 5.0097e+06
   6.5657   -0.7576 5.0302e+06
   6.5657   -0.6970 5.0491e+06
   6.5657   -0.6364 5.0665e+06
   6.5657   -0.5758 5.0822e+06
   6.5657   -0.5152 5.0964e+06
   6.5657   -0.4545 5.1090e+06
   6.5657   -0.3939 5.1199e+06
   6.5657   -0.3333 5.1293e+06
   6.5657   -0.2727 5.1371e+06
   6.5657   -0.2121 5.1433e+06
   6.5657   -0.1515 5.1479e+06
   6.5657   -0.0909 5.1510e+06
   6.5657   -0.0303 5.1524e+06
   6.5657    0.0303 5.1524e+06
   6.5657    0.0909 5.1510e+06
   6.5657    0.1515 5.1479e+06
   6.5657    0.2121 5.1433e+06
   6.5657    0.2727 5.1371e+06
   6.5657    0.3333 5.1293e+06
   6.5657    0.3939 5.1199e+06
   6.5657    0.4545 5.1090e+06
   6.5657    0.5152 5.0964e+06
   6.5657    0.5758 5.0822e+06
   6.5657    0.6364 5.0665e+06
   6.5657    0.6970 5.0491e+06
   6.5657    0.7576 5.0302e+06
   6.5657    0.8182 5.0097e+06
   6.5657    0.8788 4.9876e+06
   6.5657    0.9394 4.9640e+06
   6.5657    1.0000 4.9388e+06
   6.5657    1.0606 4.9121e+06
   6.5657    1.1212 4.8838e+06
   6.5657    1.1818 4.8540e+06
   6.5657    1.2424 4.8226e+06
   6.5657    1.3030 4.7897e+06
   6.5657    1.3636 4.7553e+06
   6.5657    1.4242 4.7194e+06
   6.5657    1.4848 4.6819e+06
