3.33004750e-01,3.36926073e+00,-1.19932951e+00,1.60328270e+00,2.04579622e+00,4.00000000e+00
3.33004750e-01,6.39860124e+00,-5.13235928e-01,-3.77568275e-01,-6.11378769e+00,2.00000000e+00
3.33004750e-01,8.02826947e+00,5.13235928e-01,3.77568275e-01,-7.80316684e+00,2.00000000e+00
3.33004750e-01,2.28302866e+02,6.15789956e+00,5.64733125e+00,-2.28143000e+02,-2.00000000e+00
3.33004750e-01,5.83410468e+02,-6.15789956e+00,-5.64733125e+00,-5.83347927e+02,-2.00000000e+00
3.33004750e-01,3.17010862e+01,1.99224043e+01,-1.39426085e+01,2.02608642e+01,2.30000000e+01
3.33004750e-01,7.57150106e+01,-1.99224043e+01,1.39426085e+01,-7.16819822e+01,2.30000000e+01
3.33004750e-01,1.13394486e+02,2.32297222e+00,7.26919123e-01,1.13354432e+02,-2.00000000e+00
3.33004750e-01,3.56706200e+01,-2.32297222e+00,-7.26919123e-01,3.55430836e+01,-2.00000000e+00
3.33004750e-01,1.74152461e+02,2.60788470e+00,-1.19357142e+00,1.74119775e+02,2.00000000e+00
3.33004750e-01,2.90314449e+02,-2.60788470e+00,1.19357142e+00,2.90294843e+02,2.00000000e+00
3.33004750e-01,6.43339038e+00,6.90419934e-01,-2.60502131e+00,-5.56488698e+00,-2.00000000e+00
3.33004750e-01,1.20044123e+01,-6.90419934e-01,2.60502131e+00,-1.15622390e+01,-2.00000000e+00
3.33004750e-01,3.28272245e+01,9.96263258e-01,-3.74852966e-01,3.27618053e+01,3.00000000e+00
3.33004750e-01,1.26534209e+01,-9.96263258e-01,3.74852966e-01,1.24827191e+01,3.00000000e+00
3.33004750e-01,5.78862636e+00,-3.68359604e-02,-2.78482586e-01,5.50195935e+00,-2.00000000e+00
3.33004750e-01,3.15297098e+00,3.68359604e-02,2.78482586e-01,2.58932183e+00,-2.00000000e+00
3.33004750e-01,7.75648298e+01,2.25762838e-01,1.96485298e-01,7.75438942e+01,2.00000000e+00
3.33004750e-01,9.49330148e+01,-2.25762838e-01,-1.96485298e-01,9.49159101e+01,2.00000000e+00
3.33004750e-01,6.66480473e+00,1.61637467e+00,-9.56034282e-01,-6.14290033e+00,-3.00000000e+00
3.33004750e-01,6.31104427e+00,-1.61637467e+00,9.56034282e-01,-5.75715921e+00,-3.00000000e+00
3.33004750e-01,7.10935832e+01,-8.16552813e-01,4.80474747e-01,-7.10650564e+01,1.00000000e+00
3.33004750e-01,1.65382124e+01,8.16552813e-01,-4.80474747e-01,-1.64151493e+01,1.00000000e+00
3.33004750e-01,9.53882321e+01,-1.32608593e-01,7.49571513e-01,-9.53686408e+01,-2.00000000e+00
3.33004750e-01,2.87966635e+01,1.32608593e-01,-7.49571513e-01,-2.87317013e+01,-2.00000000e+00
3.33004750e-01,1.95759371e+01,-5.37073011e-02,-6.44394100e-01,-1.94843901e+01,-2.00000000e+00
3.33004750e-01,4.43597205e+01,5.37073011e-02,6.44394100e-01,-4.43193969e+01,-2.00000000e+00
3.33004750e-01,1.86314666e+01,7.07897409e-01,1.51209970e+00,-1.84712277e+01,-2.00000000e+00
3.33004750e-01,8.09760555e+00,-7.07897409e-01,-1.51209970e+00,-7.72178233e+00,-2.00000000e+00
6.66009500e-01,2.95807059e+01,5.11049680e+00,-2.51429694e+01,-1.46141829e+01,-2.40000000e+01
3.33004750e-01,2.48481788e+01,-6.05926670e-01,2.54148447e-01,2.47758455e+01,2.00000000e+00
3.33004750e-01,2.43555000e+00,6.05926670e-01,-2.54148447e-01,1.53050196e+00,2.00000000e+00
3.33004750e-01,3.53362314e+00,1.13839165e+00,2.00270621e+00,2.00549142e+00,2.00000000e+00
3.33004750e-01,4.17899835e+00,-1.13839165e+00,-2.00270621e+00,-2.99992176e+00,2.00000000e+00
3.33004750e-01,1.06365862e+01,-3.05111479e+00,-4.03731134e+00,9.18531723e+00,4.00000000e+00
3.33004750e-01,1.70437427e+01,3.05111479e+00,4.03731134e+00,1.61778321e+01,4.00000000e+00
3.33004750e-01,9.56177257e+02,1.06483872e+00,1.07782623e+00,-9.56174405e+02,1.00000000e+00
3.33004750e-01,3.61272983e+02,-1.06483872e+00,-1.07782623e+00,-3.61265436e+02,1.00000000e+00
3.33004750e-01,6.83559768e+02,-1.42828570e+00,1.25674599e+00,-6.83554811e+02,-2.00000000e+00
3.33004750e-01,5.22828106e+02,1.42828570e+00,-1.25674599e+00,-5.22821625e+02,-2.00000000e+00
6.66009500e-01,4.30359568e+02,5.00950372e+00,-4.71158309e-01,4.30326484e+02,-2.40000000e+01
3.33004750e-01,2.56354479e+02,1.01494305e+00,-4.62074772e-01,2.56345894e+02,2.00000000e+00
3.33004750e-01,1.17255085e+03,-1.01494305e+00,4.62074772e-01,1.17254897e+03,2.00000000e+00
3.33004750e-01,1.33861131e+03,-9.36000586e-01,2.16685664e+00,1.33860805e+03,2.00000000e+00
3.33004750e-01,5.51378120e+02,9.36000586e-01,-2.16685664e+00,5.51370204e+02,2.00000000e+00
6.66009500e-01,3.48619565e+02,-3.59639772e+01,1.76534404e+01,3.46305345e+02,2.40000000e+01
6.66009500e-01,7.33692523e+02,-2.92114601e+01,1.08507131e+01,7.33028317e+02,2.40000000e+01
