variation_index,variation_name,variation_axis,variation_direction,run_tag,bottom_grid_tag,charm_grid_tag,u2_min,u2_max,u2_min_open,u2_max_open,peak_N,peak_u2,has_sensitivity,mass_GeV,flavor,n_events,n_hits,n_hits_eval,decay_samples,hit_estimator,event_chunk,seed_salt
9,pdf_0003,pdf,3,band_pdf_0003_92eb1310_cfg81825753,pdf_0003,pdf_0003,9.926001347120272e-07,,False,True,396183.0344769037,0.001499268432786,True,0.7,Utau,662959,5086,5086,50,exact,1000,
9,pdf_0003,pdf,3,band_pdf_0003_92eb1310_cfg81825753,pdf_0003,pdf_0003,5.026830107713978e-07,0.0570491792151702,False,False,111675.23884340354,0.0003696912707195,True,0.9,Utau,662959,4838,4838,50,exact,1000,
9,pdf_0003,pdf,3,band_pdf_0003_92eb1310_cfg81825753,pdf_0003,pdf_0003,4.566104146142667e-07,0.0287685655441932,False,False,47614.448176329046,0.0002221946860939,True,1.0,Utau,662959,4829,4829,50,exact,1000,
9,pdf_0003,pdf,3,band_pdf_0003_92eb1310_cfg81825753,pdf_0003,pdf_0003,3.606901177108178e-07,0.0088741297781696,False,False,11820.653989197024,9.115888299750836e-05,True,1.2,Utau,662959,4711,4711,50,exact,1000,
9,pdf_0003,pdf,3,band_pdf_0003_92eb1310_cfg81825753,pdf_0003,pdf_0003,4.352576774027422e-07,0.0033459008455305,False,False,1791.6154027087875,4.824108704165374e-05,True,1.4,Utau,662959,4683,4683,50,exact,1000,
9,pdf_0003,pdf,3,band_pdf_0003_92eb1310_cfg81825753,pdf_0003,pdf_0003,6.339442472094589e-07,0.0014261168567833,False,False,617.7615218330718,0.0001956398343517,True,1.6,Utau,562959,3965,3965,50,exact,1000,
9,pdf_0003,pdf,3,band_pdf_0003_92eb1310_cfg81825753,pdf_0003,pdf_0003,5.140697291200617e-07,0.0006499069514802,False,False,299.299062553248,0.0001035321843295,True,1.8,Utau,299999,2438,2438,50,exact,1000,
9,pdf_0003,pdf,3,band_pdf_0003_92eb1310_cfg81825753,pdf_0003,pdf_0003,4.2797951089249524e-07,0.0003117766275471,False,False,153.68455637652397,5.478901179593945e-05,True,2.0,Utau,299999,2399,2399,50,exact,1000,
9,pdf_0003,pdf,3,band_pdf_0003_92eb1310_cfg81825753,pdf_0003,pdf_0003,3.655937277696187e-07,0.0001559288637059,False,False,80.4229049737818,2.8994228538828813e-05,True,2.2,Utau,299999,2400,2400,50,exact,1000,
9,pdf_0003,pdf,3,band_pdf_0003_92eb1310_cfg81825753,pdf_0003,pdf_0003,3.3104349473320257e-07,8.075036099200541e-05,False,False,44.91279460071026,1.742633386009651e-05,True,2.4,Utau,299999,2301,2301,50,exact,1000,
9,pdf_0003,pdf,3,band_pdf_0003_92eb1310_cfg81825753,pdf_0003,pdf_0003,2.840164725887185e-07,4.330723028663763e-05,False,False,26.55715741491044,1.0473708979594508e-05,True,2.6,Utau,299999,2349,2349,50,exact,1000,
9,pdf_0003,pdf,3,band_pdf_0003_92eb1310_cfg81825753,pdf_0003,pdf_0003,2.9639816740940496e-07,2.3604560412654823e-05,False,False,16.35218964209706,6.294988990221888e-06,True,2.8,Utau,299999,2261,2261,50,exact,1000,
9,pdf_0003,pdf,3,band_pdf_0003_92eb1310_cfg81825753,pdf_0003,pdf_0003,2.812332678345399e-07,1.266816380579666e-05,False,False,10.386695230946746,4.297004704320844e-06,True,3.0,Utau,299999,2268,2268,50,exact,1000,
9,pdf_0003,pdf,3,band_pdf_0003_92eb1310_cfg81825753,pdf_0003,pdf_0003,3.182273842484596e-07,7.186403873775909e-06,False,False,7.367055802095605,2.58261876068268e-06,True,3.2,Utau,300000,2315,2315,50,exact,1000,
9,pdf_0003,pdf,3,band_pdf_0003_92eb1310_cfg81825753,pdf_0003,pdf_0003,4.968871684227718e-07,3.8362013234977806e-06,False,False,5.1032795735337,1.762914118095948e-06,True,3.4,Utau,300000,2228,2228,50,exact,1000,
9,pdf_0003,pdf,3,band_pdf_0003_92eb1310_cfg81825753,pdf_0003,pdf_0003,6.945782805052233e-07,1.8669386468754688e-06,False,False,3.504446236233224,1.2033778407775905e-06,True,3.6,Utau,200000,1464,1464,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg769a8d0e,pdf_0004,pdf_0004,1.4402676223650572e-08,,False,True,147693302077.3634,0.0114895100018731,True,0.305,Ue,1062959,7560,7560,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,1.4616216201393892e-07,,False,True,88389339.75039394,0.0032176417502507,True,0.5,Ue,762959,5971,5971,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,7.885924861544763e-08,,False,True,15687690.557969104,0.0006985879746785,True,0.7,Ue,762959,5879,5879,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,4.3998816501769755e-08,0.0242494716743417,False,False,4232449.055845578,0.0001956398343517,True,0.9,Ue,762959,5845,5845,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,3.07846720784378e-08,0.0112315416549538,False,False,2145959.649507215,0.0001035321843295,True,1.0,Ue,762959,5691,5691,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,2.0792850894958483e-08,0.0034847553881968,False,False,802060.6488880089,4.2475715525369026e-05,True,1.2,Ue,762959,5543,5543,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,1.575132158901782e-08,0.0012552680003614,False,False,243832.31743542355,1.742633386009651e-05,True,1.4,Ue,762959,5519,5519,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,1.3951480495719244e-08,0.0005147228755567,False,False,75425.86359098331,8.119844993184025e-06,True,1.6,Ue,762959,5403,5403,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,1.709535096052729e-08,0.0002243766791616,False,False,15839.970625331607,4.880251583654434e-06,True,1.8,Ue,499999,3957,3957,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,2.4312038328581764e-08,0.0001066676577423,False,False,2449.148507626117,2.9331662783900485e-06,True,2.0,Ue,399999,3152,3152,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,2.4436088633287098e-08,5.326049569155336e-05,False,False,835.6823242844376,1.552225357427048e-06,True,2.2,Ue,399999,3120,3120,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,2.6630668627577397e-08,2.811128436061931e-05,False,False,304.1617803761322,1.059560179277617e-06,True,2.4,Ue,399999,2998,2998,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,3.2261970457834396e-08,1.504305958009588e-05,False,False,91.6988208988834,6.368249944718587e-07,True,2.6,Ue,399999,3070,3070,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,4.274062918191313e-08,8.226167058904249e-06,False,False,28.69467944383605,4.937047852839004e-07,True,2.8,Ue,399999,3001,3001,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,6.921246884929025e-08,4.674905063575821e-06,False,False,10.64600314291912,1.2033778407775905e-06,True,3.0,Ue,399999,2951,2951,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,1.0125100245690245e-07,2.5930183450350413e-06,False,False,6.856322792360888,8.214343584919439e-07,True,3.2,Ue,399999,2990,2990,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,1.4392244166924321e-07,1.3757446641523827e-06,False,False,4.521971561044767,6.368249944718587e-07,True,3.4,Ue,299999,2237,2237,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,2.59814350305183e-07,6.972894038027513e-07,False,False,3.3418840453373733,4.347013158125027e-07,True,3.6,Ue,299999,2222,2222,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg769a8d0e,pdf_0004,pdf_0004,1.894997326992467e-08,,False,True,150995397597.20102,0.0168318035333096,True,0.305,Umu,1062959,7482,7482,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,1.571676242991065e-07,,False,True,87960927.2132923,0.0036543830709572,True,0.5,Umu,762959,6088,6088,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,8.2114560088227e-08,,False,True,17221993.103814878,0.0007934096665797,True,0.7,Umu,762959,5989,5989,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,4.5455086788640474e-08,0.0266855031548139,False,False,4316645.610994826,0.0002221946860939,True,0.9,Umu,762959,5771,5771,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,3.2764157105084954e-08,0.011696313352688,False,False,2114631.3030553996,0.0001035321843295,True,1.0,Umu,762959,5759,5759,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,2.1411876160814443e-08,0.0035748326775033,False,False,707048.512700025,4.2475715525369026e-05,True,1.2,Umu,762959,5570,5570,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,1.5142732079780683e-08,0.0012893634809978,False,False,250225.91800349,1.5343684089300132e-05,True,1.4,Umu,762959,5516,5516,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,1.4038402396817776e-08,0.0005265252768249,False,False,67178.36156732832,8.119844993184025e-06,True,1.6,Umu,762959,5660,5660,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,1.8335822809022776e-08,0.0002306292014477,False,False,12606.99438958594,4.297004704320844e-06,True,1.8,Umu,499999,3959,3959,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,2.4325345865410712e-08,0.0001097135034118,False,False,2429.8386943431524,2.58261876068268e-06,True,2.0,Umu,399999,3107,3107,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,2.5778341818824957e-08,5.382501801821881e-05,False,False,776.4260869971968,1.552225357427048e-06,True,2.2,Umu,399999,3109,3109,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,2.7238870795523297e-08,2.813034417424391e-05,False,False,286.16216665132225,1.059560179277617e-06,True,2.4,Umu,399999,3046,3046,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,3.140846068038049e-08,1.5142562811688052e-05,False,False,94.10553640147232,6.368249944718587e-07,True,2.6,Umu,399999,3084,3084,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,4.619822460445785e-08,8.39065175097948e-06,False,False,26.866501112592992,4.937047852839004e-07,True,2.8,Umu,399999,2966,2966,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,7.591879999919919e-08,4.63040101320899e-06,False,False,9.82353998772913,1.059560179277617e-06,True,3.0,Umu,399999,2947,2947,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,1.1331289478251536e-07,2.5487525362912665e-06,False,False,6.4146542632020305,9.329304026284696e-07,True,3.2,Umu,399999,2974,2974,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,1.3875628855467578e-07,1.3924105568569e-06,False,False,4.441249265390181,6.368249944718587e-07,True,3.4,Umu,299999,2287,2287,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,3.0519064215374733e-07,6.641543017674988e-07,False,False,3.2142330957972995,4.937047852839004e-07,True,3.6,Umu,299999,2281,2281,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,1.1840452198382025e-05,,False,True,7230581.053262926,0.0775259748862946,True,0.305,Utau,662960,5547,5547,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,3.3063005355004545e-06,,False,True,859043.7122989371,0.0078428220613376,True,0.5,Utau,662960,5228,5228,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,1.0789359699381547e-06,,False,True,370847.52749268874,0.001499268432786,True,0.7,Utau,662960,5027,5027,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,5.349293052674788e-07,0.0565293934576278,False,False,108912.06976778204,0.0004198707084443,True,0.9,Utau,662960,4968,4968,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,4.957120036678251e-07,0.0287068757154443,False,False,40792.14493356727,0.0002221946860939,True,1.0,Utau,662960,4932,4932,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,3.836738804986798e-07,0.0088056082749017,False,False,10499.995759087184,9.115888299750836e-05,True,1.2,Utau,662960,4684,4684,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,4.637865833108487e-07,0.0033562873395662,False,False,1729.9779200463597,4.824108704165374e-05,True,1.4,Utau,662960,4694,4694,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,6.501139900300464e-07,0.0014301950316834,False,False,616.8699324267747,0.0001956398343517,True,1.6,Utau,562960,4118,4118,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,5.296783020884456e-07,0.0006518047379147,False,False,301.7217714560049,0.0001035321843295,True,1.8,Utau,299999,2410,2410,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,4.4728621661443226e-07,0.0003118384123576,False,False,157.04218593167928,5.478901179593945e-05,True,2.0,Utau,299999,2347,2347,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,3.651644697518579e-07,0.0001563378937508,False,False,78.6654030260485,2.8994228538828813e-05,True,2.2,Utau,299999,2435,2435,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,3.2808586373711205e-07,8.09048290912092e-05,False,False,44.29730366025691,1.742633386009651e-05,True,2.4,Utau,299999,2374,2374,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,2.9963437119830753e-07,4.305462720669866e-05,False,False,25.651670035989596,1.0473708979594508e-05,True,2.6,Utau,299999,2336,2336,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,2.929424827293196e-07,2.366137298734143e-05,False,False,16.053058011078527,6.294988990221888e-06,True,2.8,Utau,299999,2258,2258,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,2.994954365532578e-07,1.2876086191523642e-05,False,False,10.461124515677833,4.297004704320844e-06,True,3.0,Utau,299999,2236,2236,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,3.350950357654222e-07,7.188948707249188e-06,False,False,7.344103708711478,2.58261876068268e-06,True,3.2,Utau,300000,2275,2275,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,4.869026766690203e-07,3.8340655332619785e-06,False,False,5.141390043082097,1.762914118095948e-06,True,3.4,Utau,300000,2240,2240,50,exact,1000,
10,pdf_0004,pdf,4,band_pdf_0004_2acb187b_cfg81825753,pdf_0004,pdf_0004,6.945782805052233e-07,1.8669386468754688e-06,False,False,3.504446236233224,1.2033778407775905e-06,True,3.6,Utau,200000,1464,1464,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg769a8d0e,pdf_0005,pdf_0005,1.4290085226617095e-08,,False,True,147181234793.87396,0.0114895100018731,True,0.305,Ue,1062955,7640,7640,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,1.2736193954520805e-07,,False,True,104159456.3589348,0.0032176417502507,True,0.5,Ue,762955,6055,6055,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,7.156204877121531e-08,,False,True,18060280.29384385,0.0006985879746785,True,0.7,Ue,762955,5909,5909,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,3.8564756895636416e-08,0.0243472981411479,False,False,4368020.688353364,0.0001956398343517,True,0.9,Ue,762955,5820,5820,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,2.8154267026261864e-08,0.0112710690230697,False,False,2743034.099724777,0.0001035321843295,True,1.0,Ue,762955,5657,5657,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,1.789436027889068e-08,0.0034893714267945,False,False,863964.0451530995,3.739937302478802e-05,True,1.2,Ue,762955,5620,5620,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,1.3869999055179788e-08,0.0012544161998784,False,False,285616.83672671416,1.742633386009651e-05,True,1.4,Ue,762955,5492,5492,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,1.2357452661706788e-08,0.0005142006500058,False,False,89330.67540032153,8.119844993184025e-06,True,1.6,Ue,762955,5579,5579,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,1.5527871463698867e-08,0.0002259144634846,False,False,18461.70981568573,4.880251583654434e-06,True,1.8,Ue,499999,3926,3926,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,2.3877468989233447e-08,0.0001062522298792,False,False,2039.4652503848952,2.58261876068268e-06,True,2.0,Ue,399999,3064,3064,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,2.4195667282881076e-08,5.345348816155846e-05,False,False,905.5016007355164,1.762914118095948e-06,True,2.2,Ue,399999,3102,3102,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,2.5869169046630778e-08,2.7844129100057586e-05,False,False,304.5947851675553,9.329304026284696e-07,True,2.4,Ue,399999,2969,2969,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,3.040307475293394e-08,1.489865347348668e-05,False,False,97.2467333928108,6.368249944718587e-07,True,2.6,Ue,399999,3057,3057,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,4.295808127176309e-08,8.254396197848776e-06,False,False,28.551889470355466,4.937047852839004e-07,True,2.8,Ue,399999,2913,2913,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,7.151044671383807e-08,4.616859158987255e-06,False,False,10.353146266504025,1.059560179277617e-06,True,3.0,Ue,399999,2936,2936,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,1.0086064552340168e-07,2.6193249919046e-06,False,False,6.759260444028532,9.329304026284696e-07,True,3.2,Ue,399999,2962,2962,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,1.4987723568942438e-07,1.3931383091134967e-06,False,False,4.550615461083025,6.368249944718587e-07,True,3.4,Ue,299999,2225,2225,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,2.826837869513234e-07,6.733537524675975e-07,False,False,3.262080460321485,4.347013158125027e-07,True,3.6,Ue,299999,2189,2189,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg769a8d0e,pdf_0005,pdf_0005,1.906332981859303e-08,,False,True,149431703205.86185,0.0168318035333096,True,0.305,Umu,1062955,7496,7496,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,1.374661810284706e-07,,False,True,99671887.66162612,0.0032176417502507,True,0.5,Umu,762955,6185,6185,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,7.494682129498256e-08,,False,True,18122613.216503274,0.0007934096665797,True,0.7,Umu,762955,5764,5764,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,4.0574766866569057e-08,0.0344550723278308,False,False,5087099.473510799,0.0002221946860939,True,0.9,Umu,762955,5613,5613,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,3.0758171142086556e-08,0.0128678501889369,False,False,2438914.305744092,0.0001175849554052,True,1.0,Umu,762955,5709,5709,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,1.8785574203283193e-08,0.0043587901561696,False,False,860938.2244760931,4.2475715525369026e-05,True,1.2,Umu,762955,5600,5600,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,1.3849906751185136e-08,0.001303877129673,False,False,271600.6525212553,1.5343684089300132e-05,True,1.4,Umu,762955,5450,5450,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,1.3318904871574504e-08,0.0005254515300192,False,False,79124.51062578941,8.119844993184025e-06,True,1.6,Umu,762955,5511,5511,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,1.6963702890088135e-08,0.0002303876559143,False,False,13930.76378528717,4.880251583654434e-06,True,1.8,Umu,499999,3949,3949,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,2.4020842812904183e-08,0.0001099806295571,False,False,2463.9928663436763,2.58261876068268e-06,True,2.0,Umu,399999,3005,3005,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,2.411849668664427e-08,5.4035469462551875e-05,False,False,831.2318625634306,1.552225357427048e-06,True,2.2,Umu,399999,3111,3111,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,2.6264916702596843e-08,2.8232108598046297e-05,False,False,296.74421066404255,9.329304026284696e-07,True,2.4,Umu,399999,2977,2977,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,3.0873886578332006e-08,1.5186176622602972e-05,False,False,94.01530212188716,6.368249944718587e-07,True,2.6,Umu,399999,2971,2971,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,4.34704299166499e-08,8.339274575173309e-06,False,False,30.82438375317993,4.937047852839004e-07,True,2.8,Umu,399999,3016,3016,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,7.584458691982097e-08,4.6779639064454335e-06,False,False,10.452614690540656,1.2033778407775905e-06,True,3.0,Umu,399999,2896,2896,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,1.1100207829285329e-07,2.560361924962784e-06,False,False,6.419716246524105,9.329304026284696e-07,True,3.2,Umu,399999,2904,2904,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,1.5211602017305394e-07,1.383208606242409e-06,False,False,4.376513043863884,6.368249944718587e-07,True,3.4,Umu,299999,2280,2280,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,2.851193903263177e-07,6.958726779560395e-07,False,False,3.290747581674883,4.937047852839004e-07,True,3.6,Umu,299999,2269,2269,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,1.1063518037433814e-05,,False,True,7533852.103234972,0.0775259748862946,True,0.305,Utau,662956,5547,5547,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,3.0374461075581773e-06,,False,True,966114.5830715516,0.0069055135201623,True,0.5,Utau,662956,5202,5202,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,9.94873628889946e-07,,False,True,395708.0432372675,0.001499268432786,True,0.7,Utau,662956,5094,5094,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,5.149395724071225e-07,0.0562902967179166,False,False,106476.97792782764,0.0003696912707195,True,0.9,Utau,662956,4805,4805,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,4.829313698867762e-07,0.0289256184570275,False,False,42781.045979796785,0.0002221946860939,True,1.0,Utau,662956,4878,4878,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,3.5199812392175777e-07,0.0088400192032613,False,False,11435.51325051736,9.115888299750836e-05,True,1.2,Utau,662956,4737,4737,50,exact,1000,
11,pdf_0005,pdf,5,band_pdf_0005_ec49d263_cfg81825753,pdf_0005,pdf_0005,4.457861311093974e-07,0.0033700881597769,False,False,1761.11222341605,4.2475715525369026e-05,True,1.4,Utau,662956,4663,4663,50,exact,1000,
