event,id,pt,eta,phi,momentum,mass,decay_length,hits_tube,entry_distance,exit_distance,path_length_in_tube,decay_probability,n_particles_in_event,n_particles_hitting_tube,event_decay_prob,particle1_decay_prob,particle2_decay_prob
1724,9900015,27.9088,2.17607,0.740665,124.544,79,4.726247074576203,False,,,,0.0,1,0,0.0,0.0,0.0
1725,9900015,7.82727,6.25164,0.830189,2030.65,79,77.05994365034176,False,,,,0.0,1,0,0.0,0.0,0.0
1726,-9900015,16.7286,-2.55431,2.24701,108.236,79,4.107384365074431,False,,,,0.0,1,0,0.0,0.0,0.0
1727,-9900015,46.9752,-1.84746,-2.93781,152.701,79,5.79476052266557,False,,,,0.0,1,0,0.0,0.0,0.0
1728,-9900015,6.33691,2.69665,-2.07814,47.202,79,1.791240962343797,False,,,,0.0,1,0,0.0,0.0,0.0
1729,9900015,1.45874,-2.10518,-0.254436,6.07595,79,0.2305726563525443,False,,,,0.0,1,0,0.0,0.0,0.0
1730,9900015,3.6936,4.15477,0.84972,117.739,79,4.468008128159748,False,,,,0.0,1,0,0.0,0.0,0.0
1731,9900015,1.04607,-8.42675,2.65793,2389.01,79,90.65913671982027,False,,,,0.0,1,0,0.0,0.0,0.0
1732,-9900015,0.747384,-6.13399,-0.642344,172.375,79,6.541357588322785,False,,,,0.0,1,0,0.0,0.0,0.0
1733,-9900015,9.79404,-4.56784,0.711339,471.808,79,17.9043645600081,False,,,,0.0,1,0,0.0,0.0,0.0
1734,-9900015,2.43811,5.67727,-0.56086,356.152,79,13.515402974888103,False,,,,0.0,2,0,0.0,0.0,0.0
1734,-9900015,2.11372,5.81503,-0.384529,354.369,79,13.447740955569873,False,,,,0.0,2,0,0.0,0.0,0.0
1735,-9900015,35.0011,0.597279,-0.0745788,41.4321,79,1.5722824176078227,False,,,,0.0,1,0,0.0,0.0,0.0
1736,9900015,9.96551,-3.22388,1.73311,125.392,79,4.758427328295697,False,,,,0.0,1,0,0.0,0.0,0.0
1737,9900015,102.657,-1.57883,-1.06056,259.492,79,9.847309431814685,False,,,,0.0,1,0,0.0,0.0,0.0
1738,9900015,7.36449,-2.95972,1.3878,71.231,79,2.703103364025063,False,,,,0.0,1,0,0.0,0.0,0.0
1739,9900015,73.5994,-0.318637,1.31867,77.3674,79,2.935970001907494,False,,,,0.0,1,0,0.0,0.0,0.0
1740,9900015,8.80365,3.80507,-1.87192,197.864,79,7.508624672115443,False,,,,0.0,2,0,0.0,0.0,0.0
1740,9900015,8.82501,3.80223,-1.87394,197.783,79,7.505550850710633,False,,,,0.0,2,0,0.0,0.0,0.0
1741,9900015,3.15749,5.31611,-2.94877,321.424,79,12.197530508885064,False,,,,0.0,2,0,0.0,0.0,0.0
1741,9900015,3.1386,5.32229,-2.94653,321.483,79,12.199769465216962,False,,,,0.0,2,0,0.0,0.0,0.0
1742,9900015,9.50486,4.85294,-1.16801,608.905,79,23.10697805550506,False,,,,0.0,1,0,0.0,0.0,0.0
1743,9900015,5.72746,2.78968,-1.64298,46.7854,79,1.7754316537358483,False,,,,0.0,1,0,0.0,0.0,0.0
1744,9900015,49.2953,-3.23832,0.0130929,629.259,79,23.87938004159772,False,,,,0.0,1,0,0.0,0.0,0.0
1745,9900015,3.98915,-5.58908,-2.2231,533.533,79,20.246730315710636,False,,,,0.0,1,0,0.0,0.0,0.0
1746,-9900015,3.30391,3.09949,0.636459,36.7259,79,1.3936895991471139,False,,,,0.0,1,0,0.0,0.0,0.0
1747,-9900015,20.9894,4.3046,3.06039,777.163,79,29.492102029956197,False,,,,0.0,1,0,0.0,0.0,0.0
1748,9900015,14.9682,3.22043,2.92838,187.693,79,7.1226513695435445,False,,,,0.0,1,0,0.0,0.0,0.0
1749,9900015,6.56115,-1.84736,-2.03709,21.326,79,0.8092878429503799,False,,,,0.0,1,0,0.0,0.0,0.0
1750,-9900015,4.76645,4.38346,-0.134522,190.962,79,7.246704729695696,False,,,,0.0,1,0,0.0,0.0,0.0
1751,9900015,9.74327,-6.04211,1.71626,2049.9,79,77.79045058913924,False,,,,0.0,1,0,0.0,0.0,0.0
1752,9900015,15.9359,1.69902,2.36721,45.0303,79,1.7088283951237213,False,,,,0.0,1,0,0.0,0.0,0.0
1753,9900015,13.6729,5.77648,-0.550842,2205.6,79,83.69901840060759,False,,,,0.0,1,0,0.0,0.0,0.0
1754,-9900015,30.2501,2.02959,-2.43393,117.103,79,4.443872937870126,False,,,,0.0,1,0,0.0,0.0,0.0
1755,9900015,2.89621,-5.11131,1.82491,240.232,79,9.116423008893166,False,,,,0.0,1,0,0.0,0.0,0.0
1756,-9900015,13.0755,2.65573,-1.14822,93.5269,79,3.5491973721671135,False,,,,0.0,1,0,0.0,0.0,0.0
1757,9900015,37.7388,-4.95412,0.101997,2675.03,79,101.51314163591647,False,,,,0.0,1,0,0.0,0.0,0.0
1758,-9900015,4.75479,7.25581,-0.428867,3367.12,79,127.7768583773367,False,,,,0.0,1,0,0.0,0.0,0.0
1759,9900015,34.3603,0.416426,-2.63803,37.3828,79,1.4186179112560002,False,,,,0.0,1,0,0.0,0.0,0.0
1760,9900015,26.1661,1.33159,-0.0105762,53.0011,79,2.0113076007219997,False,,,,0.0,1,0,0.0,0.0,0.0
1761,-9900015,12.5599,1.12539,0.0690754,21.3891,79,0.8116823877731392,False,,,,0.0,1,0,0.0,0.0,0.0
1762,-9900015,10.0717,3.3423,2.55611,142.613,79,5.411936938323292,False,,,,0.0,1,0,0.0,0.0,0.0
1763,-9900015,4.76672,4.07883,-2.28814,140.841,79,5.34469235154152,False,,,,0.0,1,0,0.0,0.0,0.0
1764,-9900015,11.5658,-4.38318,1.54048,463.24,79,17.57922256252152,False,,,,0.0,1,0,0.0,0.0,0.0
1765,-9900015,12.894,-1.88947,-0.531268,43.6271,79,1.6555791828369368,False,,,,0.0,1,0,0.0,0.0,0.0
1766,9900015,8.70602,3.97554,-2.86205,232.005,79,8.80422142003671,False,,,,0.0,1,0,0.0,0.0,0.0
1767,-9900015,7.35167,4.69856,-1.19773,403.598,79,15.315903349858734,False,,,,0.0,1,0,0.0,0.0,0.0
1768,9900015,39.2864,-2.85439,0.878284,342.213,79,12.986440054373926,False,,,,0.0,1,0,0.0,0.0,0.0
1769,9900015,65.7795,-2.90686,1.53886,603.653,79,22.90767299355367,False,,,,0.0,1,0,0.0,0.0,0.0
1770,9900015,5.3883,3.71456,2.0713,110.635,79,4.198422606434177,False,,,,0.0,1,0,0.0,0.0,0.0
1771,-9900015,4.45832,-2.73638,1.26891,34.5426,79,1.3108368303431392,False,,,,0.0,1,0,0.0,0.0,0.0
1772,-9900015,8.35933,1.15446,-1.98267,14.5767,79,0.5531626231048862,False,,,,0.0,1,0,0.0,0.0,0.0
1773,9900015,8.11487,-4.43351,-0.904651,341.791,79,12.970425824338987,False,,,,0.0,1,0,0.0,0.0,0.0
1774,9900015,30.009,2.42741,-3.05418,171.317,79,6.501208167998228,False,,,,0.0,1,0,0.0,0.0,0.0
1775,9900015,7.99503,-5.05872,0.100145,629.189,79,23.876723652729364,False,,,,0.0,1,0,0.0,0.0,0.0
1776,9900015,6.43372,5.35197,-2.39663,678.851,79,25.761317709589626,False,,,,0.0,1,0,0.0,0.0,0.0
1777,-9900015,29.7796,-2.44473,2.09161,172.932,79,6.562494854032405,False,,,,0.0,1,0,0.0,0.0,0.0
1778,9900015,15.2203,-2.69592,-0.706544,113.289,79,4.299137692957215,False,,,,0.0,1,0,0.0,0.0,0.0
1779,9900015,1.80332,-7.29046,-1.36981,1322.06,79,50.170078104237966,False,,,,0.0,1,0,0.0,0.0,0.0
1780,9900015,2.12495,7.44566,0.789938,1819.4,79,69.04334152977215,False,,,,0.0,1,0,0.0,0.0,0.0
1781,9900015,2.90482,5.66293,-1.14263,418.285,79,15.8732516828519,False,,,,0.0,1,0,0.0,0.0,0.0
1782,-9900015,3.15953,-5.48884,-2.30506,382.271,79,14.506577558495952,False,,,,0.0,1,0,0.0,0.0,0.0
1783,-9900015,3.12558,-7.79142,0.957307,3781.55,79,143.50381893036706,False,,,,0.0,1,0,0.0,0.0,0.0
1784,-9900015,18.5566,-4.89075,1.703,1234.58,79,46.850350987043036,False,,,,0.0,1,0,0.0,0.0,0.0
1785,-9900015,4.34192,6.44188,2.87751,1362.46,79,51.70319396540254,False,,,,0.0,1,0,0.0,0.0,0.0
1786,9900015,7.62811,-5.75205,1.1152,1200.81,79,45.56883310012405,False,,,,0.0,2,0,0.0,0.0,0.0
1786,9900015,7.39202,-5.78891,1.08034,1207.33,79,45.81625674900506,False,,,,0.0,2,0,0.0,0.0,0.0
1787,-9900015,13.7659,-4.69413,2.72111,752.393,79,28.552119854682786,False,,,,0.0,1,0,0.0,0.0,0.0
1788,9900015,23.55,1.61595,1.02984,61.5997,79,2.3376108196281775,False,,,,0.0,1,0,0.0,0.0,0.0
1789,9900015,21.4942,3.92465,-2.3461,544.397,79,20.659001868079244,False,,,,0.0,1,0,0.0,0.0,0.0
1790,-9900015,30.1179,3.06757,-1.19966,324.312,79,12.307125523910887,False,,,,0.0,1,0,0.0,0.0,0.0
1791,9900015,4.127,4.74314,1.9163,236.895,79,8.989789156697467,False,,,,0.0,1,0,0.0,0.0,0.0
1792,-9900015,24.8741,-3.67001,2.3751,488.501,79,18.53783740828582,False,,,,0.0,1,0,0.0,0.0,0.0
1793,9900015,1.94213,4.70249,2.08668,107.04,79,4.061998063837975,False,,,,0.0,1,0,0.0,0.0,0.0
1794,-9900015,6.6081,-2.16159,0.619475,29.076,79,1.1033880390896202,False,,,,0.0,1,0,0.0,0.0,0.0
1795,-9900015,7.44472,-2.64748,-1.53557,52.8178,79,2.0043516567281516,False,,,,0.0,1,0,0.0,0.0,0.0
1796,9900015,19.0391,4.23576,1.86168,658.072,79,24.972787648224813,False,,,,0.0,1,0,0.0,0.0,0.0
1797,-9900015,36.6825,-0.219148,-0.097596,37.5669,79,1.425604213979772,False,,,,0.0,1,0,0.0,0.0,0.0
1798,9900015,26.5532,-3.06081,-0.920445,284.01,79,10.777728607162025,False,,,,0.0,1,0,0.0,0.0,0.0
1799,9900015,7.91605,-4.8008,1.08488,481.359,79,18.26680984688886,False,,,,0.0,1,0,0.0,0.0,0.0
1800,9900015,22.4086,3.72905,-0.118742,466.809,79,17.714660446395193,False,,,,0.0,1,0,0.0,0.0,0.0
1801,-9900015,38.097,0.147427,-0.841025,38.5118,79,1.4614616688613165,False,,,,0.0,1,0,0.0,0.0,0.0
1802,9900015,23.343,-4.26432,-0.441139,830.196,79,31.50462018503392,False,,,,0.0,1,0,0.0,0.0,0.0
1803,9900015,44.5624,3.4138,-2.34603,677.65,79,25.71574166629114,False,,,,0.0,1,0,0.0,0.0,0.0
1804,-9900015,36.393,-2.36395,-0.148626,195.192,79,7.407226514169112,False,,,,0.0,1,0,0.0,0.0,0.0
1805,-9900015,11.7719,-4.84071,-1.29344,744.968,79,28.27035289257519,False,,,,0.0,1,0,0.0,0.0,0.0
1806,9900015,41.1484,2.46789,2.81621,244.47,79,9.277248380665823,False,,,,0.0,1,0,0.0,0.0,0.0
1807,9900015,9.98489,-3.9415,1.58327,257.186,79,9.759800392808607,False,,,,0.0,1,0,0.0,0.0,0.0
1808,-9900015,40.4852,2.90427,2.31571,370.576,79,14.062770875418735,False,,,,0.0,1,0,0.0,0.0,0.0
1809,-9900015,45.4904,-3.23918,-1.31098,581.184,79,22.055010115224306,False,,,,0.0,1,0,0.0,0.0,0.0
1810,9900015,23.2327,-2.90802,-0.451952,213.45,79,8.10008862786076,False,,,,0.0,1,0,0.0,0.0,0.0
1811,-9900015,17.479,2.9186,1.15676,162.286,79,6.158496055568102,False,,,,0.0,1,0,0.0,0.0,0.0
1812,-9900015,4.21231,2.35217,-2.89003,22.3327,79,0.8474905097185572,False,,,,0.0,1,0,0.0,0.0,0.0
1813,9900015,13.3338,0.599755,0.649052,15.8047,79,0.5997632735383039,False,,,,0.0,1,0,0.0,0.0,0.0
1814,9900015,10.2266,-5.86666,1.38382,1805.34,79,68.50978685135696,False,,,,0.0,1,0,0.0,0.0,0.0
1815,9900015,49.2293,4.09502,-1.76403,1478.29,79,56.09875857428101,False,,,,0.0,1,0,0.0,0.0,0.0
1816,9900015,3.01805,-6.29018,0.867994,813.749,79,30.88048264620785,False,,,,0.0,1,0,0.0,0.0,0.0
1817,-9900015,70.2852,2.4583,-2.24101,413.648,79,15.697284894529622,False,,,,0.0,1,0,0.0,0.0,0.0
1818,-9900015,2.2067,6.94228,-0.913903,1142.11,79,43.34126129194684,False,,,,0.0,1,0,0.0,0.0,0.0
1819,9900015,8.06488,-4.29656,1.03253,296.223,79,11.241192567865065,False,,,,0.0,1,0,0.0,0.0,0.0
1820,9900015,108.872,0.602054,2.13602,129.206,79,4.903162573208607,False,,,,0.0,1,0,0.0,0.0,0.0
1821,9900015,4.26615,-5.78979,2.49872,697.405,79,26.46541255335317,False,,,,0.0,1,0,0.0,0.0,0.0
1822,-9900015,16.2681,-3.89337,1.19182,399.353,79,15.15481233919924,False,,,,0.0,1,0,0.0,0.0,0.0
1823,-9900015,7.15194,-5.22856,0.730488,667.025,79,25.31253978448734,False,,,,0.0,1,0,0.0,0.0,0.0
1824,9900015,4.09234,3.90661,-0.653183,101.798,79,3.8630724860106325,False,,,,0.0,1,0,0.0,0.0,0.0
1825,9900015,15.7482,-4.85873,2.38095,1014.72,79,38.50701303566583,False,,,,0.0,1,0,0.0,0.0,0.0
1826,9900015,35.2247,-3.1393,-2.47411,407.393,79,15.459917574935949,False,,,,0.0,1,0,0.0,0.0,0.0
1827,9900015,8.64539,-1.68237,2.35178,24.0523,79,0.9127465996903038,False,,,,0.0,1,0,0.0,0.0,0.0
1828,9900015,21.5086,-4.00245,-0.286032,588.801,79,22.34406317251367,False,,,,0.0,1,0,0.0,0.0,0.0
1829,-9900015,6.62184,-5.48793,-2.01259,800.452,79,30.375882606457726,False,,,,0.0,1,0,0.0,0.0,0.0
1830,9900015,3.56047,-4.92975,0.344813,246.298,79,9.34661807854228,False,,,,0.0,1,0,0.0,0.0,0.0
1831,-9900015,20.8599,-3.65841,0.361866,404.948,79,15.367133706605568,False,,,,0.0,1,0,0.0,0.0,0.0
1832,-9900015,5.2133,5.83167,2.05351,888.69,79,33.7243746202557,False,,,,0.0,1,0,0.0,0.0,0.0
1833,-9900015,11.9599,-5.09573,1.4037,976.707,79,37.06448003491215,False,,,,0.0,1,0,0.0,0.0,0.0
1834,9900015,36.1777,-0.691,2.46993,45.164,79,1.7139020978622785,False,,,,0.0,1,0,0.0,0.0,0.0
1835,9900015,4.55032,4.43507,-1.57547,191.954,79,7.28434955480152,False,,,,0.0,2,0,0.0,0.0,0.0
1835,9900015,4.56262,4.43252,-1.57783,191.985,79,7.285525955586076,False,,,,0.0,2,0,0.0,0.0,0.0
1836,9900015,10.421,-4.58125,-1.69075,508.785,79,19.307583005510132,False,,,,0.0,1,0,0.0,0.0,0.0
1837,9900015,6.52341,6.24031,-0.367705,1673.32,79,63.49983744564051,False,,,,0.0,1,0,0.0,0.0,0.0
1838,-9900015,10.8677,1.42678,2.64091,23.9381,79,0.9084128909936455,False,,,,0.0,1,0,0.0,0.0,0.0
1839,9900015,12.3094,-4.99791,-0.141037,911.572,79,34.592710192908356,False,,,,0.0,1,0,0.0,0.0,0.0
1840,9900015,88.7014,-1.92379,1.6804,310.14,79,11.76932062330633,False,,,,0.0,1,0,0.0,0.0,0.0
1841,-9900015,1.67217,5.97603,-2.49333,329.315,79,12.49698143117342,False,,,,0.0,1,0,0.0,0.0,0.0
1842,9900015,4.43796,-6.44826,-0.894311,1401.52,79,53.185458953944305,False,,,,0.0,1,0,0.0,0.0,0.0
1843,9900015,17.6627,4.41402,0.0643701,729.589,79,27.686744258197724,False,,,,0.0,1,0,0.0,0.0,0.0
1844,9900015,3.57575,-7.19858,-1.02364,2391.35,79,90.7479360048481,False,,,,0.0,1,0,0.0,0.0,0.0
1845,9900015,5.13726,-4.73345,-2.68833,292.042,79,11.082530255599492,False,,,,0.0,1,0,0.0,0.0,0.0
1846,-9900015,5.21206,-4.62779,-0.720215,266.59,79,10.116667263065821,False,,,,0.0,1,0,0.0,0.0,0.0
1847,9900015,30.3774,-3.05291,-0.35732,322.366,79,12.233277913370632,False,,,,0.0,1,0,0.0,0.0,0.0
1848,9900015,46.9587,1.21802,-0.546892,86.3173,79,3.2756044980915697,True,24.39393822169812,27.194567205919498,2.800628984221376,0.00033511495587442385,1,1,0.0003351149558744604,0.00033511495587442385,0.0
1849,-9900015,27.3796,-3.48883,-0.0929455,448.725,79,17.028401356462027,False,,,,0.0,1,0,0.0,0.0,0.0
1850,9900015,3.54566,5.04706,-2.71323,275.802,79,10.466248038141266,False,,,,0.0,1,0,0.0,0.0,0.0
1851,-9900015,20.6912,-3.80824,-2.11807,466.517,79,17.70357950997291,False,,,,0.0,1,0,0.0,0.0,0.0
1852,9900015,9.67111,2.97507,2.24589,94.9803,79,3.6043515947566327,False,,,,0.0,1,0,0.0,0.0,0.0
1853,9900015,13.9675,1.28139,-0.423207,27.0919,79,1.0280945940367339,True,24.736436366824567,27.459201546444604,2.722765179620037,3.302146813746721e-11,1,1,3.3021474443728493e-11,3.302146813746721e-11,0.0
1854,9900015,6.79347,1.74631,-1.19031,20.0673,79,0.7615221762561265,False,,,,0.0,2,0,0.0,0.0,0.0
1854,9900015,6.7852,1.74703,-1.18961,20.0564,79,0.7611085385609113,False,,,,0.0,2,0,0.0,0.0,0.0
1855,9900015,2.61672,-7.55467,1.2633,2498.51,79,94.81448787817469,False,,,,0.0,1,0,0.0,0.0,0.0
1856,-9900015,2.06521,7.26675,-2.43369,1478.57,79,56.10938412975443,False,,,,0.0,1,0,0.0,0.0,0.0
1857,-9900015,7.91529,6.38538,-0.0640446,2347.32,79,89.07706740665317,False,,,,0.0,1,0,0.0,0.0,0.0
1858,9900015,27.1657,2.2094,-2.14556,125.234,79,4.752431479135696,False,,,,0.0,1,0,0.0,0.0,0.0
1859,-9900015,28.4643,-2.55533,2.8577,184.353,79,6.995903672110633,False,,,,0.0,1,0,0.0,0.0,0.0
1860,-9900015,2.13598,7.51439,-2.94897,1958.96,79,74.3394219650228,False,,,,0.0,1,0,0.0,0.0,0.0
1861,-9900015,3.42585,4.29852,-2.02269,126.08,79,4.78453583603038,False,,,,0.0,1,0,0.0,0.0,0.0
1862,-9900015,44.4101,-2.02866,-2.21507,171.766,79,6.518247005168102,False,,,,0.0,1,0,0.0,0.0,0.0
1863,9900015,4.91448,-6.82613,0.683407,2264.63,79,85.93911318487848,False,,,,0.0,1,0,0.0,0.0,0.0
1864,-9900015,22.9464,1.45565,0.869143,51.8645,79,1.9681754351824048,False,,,,0.0,1,0,0.0,0.0,0.0
1865,9900015,67.0306,0.9703,0.546728,101.139,79,3.838064482235696,False,,,,0.0,1,0,0.0,0.0,0.0
1866,-9900015,54.9088,-0.779966,1.16732,72.4746,79,2.750296009692,False,,,,0.0,1,0,0.0,0.0,0.0
1867,9900015,3.17107,-5.94113,-1.57837,603.084,79,22.88608034689519,False,,,,0.0,1,0,0.0,0.0,0.0
1868,9900015,5.09898,6.21532,1.77583,1275.66,79,48.40927176864304,False,,,,0.0,1,0,0.0,0.0,0.0
1869,9900015,8.50714,-2.00971,-0.0972914,32.3067,79,1.2259879750466585,False,,,,0.0,1,0,0.0,0.0,0.0
1870,-9900015,2.46305,5.79793,2.44741,405.934,79,15.404550841236963,False,,,,0.0,1,0,0.0,0.0,0.0
1871,-9900015,11.2639,-5.22199,2.56633,1043.64,79,39.60448112242025,False,,,,0.0,1,0,0.0,0.0,0.0
1872,9900015,0.687608,9.12845,-2.7409,3167.7,79,120.20918597551898,False,,,,0.0,1,0,0.0,0.0,0.0
1873,9900015,9.3565,-3.19614,-1.97274,114.519,79,4.345814240215444,False,,,,0.0,1,0,0.0,0.0,0.0
1874,-9900015,65.0564,-3.55512,-0.215568,1139.16,79,43.22931347535191,False,,,,0.0,1,0,0.0,0.0,0.0
1875,-9900015,15.6702,4.49155,0.130834,699.442,79,26.542713469422278,False,,,,0.0,1,0,0.0,0.0,0.0
1876,-9900015,1.55948,-6.79644,1.67743,697.603,79,26.472926339009362,False,,,,0.0,1,0,0.0,0.0,0.0
1877,9900015,8.57179,-4.90625,-2.57756,579.19,79,21.979340980888605,False,,,,0.0,1,0,0.0,0.0,0.0
1878,-9900015,11.7858,-4.20213,1.39477,393.901,79,14.947917594766839,False,,,,0.0,1,0,0.0,0.0,0.0
1879,9900015,7.77714,5.73508,0.995441,1203.67,79,45.677365559602535,False,,,,0.0,1,0,0.0,0.0,0.0
1880,9900015,2.44585,4.20409,-3.06804,81.9047,79,3.1081533335129876,False,,,,0.0,1,0,0.0,0.0,0.0
1881,9900015,2.18221,7.34959,-0.525771,1697.28,79,64.40908140686582,False,,,,0.0,1,0,0.0,0.0,0.0
1882,9900015,213.982,-1.96158,-1.29129,775.81,79,29.44075782797215,False,,,,0.0,1,0,0.0,0.0,0.0
1883,-9900015,6.00523,-6.47765,-0.0821249,1953.03,79,74.11438787946076,False,,,,0.0,1,0,0.0,0.0,0.0
1884,9900015,7.04101,5.47102,0.854167,836.847,79,31.75701507594,False,,,,0.0,1,0,0.0,0.0,0.0
1885,9900015,22.1368,-3.84327,-1.53954,516.886,79,19.615003094403544,False,,,,0.0,1,0,0.0,0.0,0.0
1886,-9900015,38.8214,-2.99516,0.386965,388.962,79,14.760490385898226,False,,,,0.0,1,0,0.0,0.0,0.0
1887,9900015,5.73729,6.92255,-1.86321,2911.4,79,110.48300787610127,False,,,,0.0,1,0,0.0,0.0,0.0
1888,9900015,2.69884,4.51487,-0.986673,123.305,79,4.679228991606329,False,,,,0.0,1,0,0.0,0.0,0.0
1889,-9900015,9.34768,3.35823,1.71474,134.481,79,5.103340448645317,False,,,,0.0,1,0,0.0,0.0,0.0
1890,9900015,2.62973,6.86389,2.27697,1258.44,79,47.755800107027845,False,,,,0.0,1,0,0.0,0.0,0.0
1891,-9900015,45.1767,-2.7686,2.20207,361.391,79,13.714214707478227,False,,,,0.0,1,0,0.0,0.0,0.0
1892,9900015,33.3378,3.15291,-1.8067,390.831,79,14.831415968683293,False,,,,0.0,1,0,0.0,0.0,0.0
1893,-9900015,5.09877,5.31569,1.59918,518.823,79,19.68850916923215,False,,,,0.0,1,0,0.0,0.0,0.0
1894,9900015,14.2187,-3.13205,-0.725634,163.263,79,6.195571654487847,False,,,,0.0,1,0,0.0,0.0,0.0
1895,-9900015,24.8164,3.74444,-1.67478,524.979,79,19.922119595997724,False,,,,0.0,1,0,0.0,0.0,0.0
1896,-9900015,6.91801,0.0870013,-2.70579,6.94421,79,0.2635217449073646,False,,,,0.0,1,0,0.0,0.0,0.0
1897,9900015,19.9159,-3.53697,-2.16774,342.474,79,12.996344590011647,False,,,,0.0,1,0,0.0,0.0,0.0
1898,9900015,8.85226,-4.81562,0.281185,546.324,79,20.732128458783798,False,,,,0.0,1,0,0.0,0.0,0.0
1899,-9900015,4.01624,0.923603,-2.90429,5.85454,79,0.22217049836193928,False,,,,0.0,1,0,0.0,0.0,0.0
1900,-9900015,9.84738,2.95995,-0.141362,95.2673,79,3.6152427891168863,False,,,,0.0,1,0,0.0,0.0,0.0
1901,-9900015,22.761,0.263827,2.19886,23.5577,79,0.8939773149147595,False,,,,0.0,1,0,0.0,0.0,0.0
1902,9900015,27.1956,-2.61729,-2.49201,187.263,79,7.106333552209368,False,,,,0.0,1,0,0.0,0.0,0.0
1903,-9900015,13.1203,2.91402,-2.65642,121.264,79,4.601776281887594,False,,,,0.0,1,0,0.0,0.0,0.0
1904,-9900015,6.7247,-5.85651,-2.30272,1175.16,79,44.595456321934186,False,,,,0.0,1,0,0.0,0.0,0.0
1905,-9900015,12.8869,-3.0173,0.494917,131.994,79,5.008962746993925,False,,,,0.0,1,0,0.0,0.0,0.0
1906,-9900015,0.928625,-6.08101,-2.73335,203.124,79,7.708233321366077,False,,,,0.0,1,0,0.0,0.0,0.0
1907,9900015,8.98771,3.03285,-0.209672,93.4924,79,3.547888151939139,False,,,,0.0,1,0,0.0,0.0,0.0
1908,-9900015,2.11074,-5.58181,-1.45771,280.259,79,10.635384112230636,False,,,,0.0,1,0,0.0,0.0,0.0
1909,9900015,195.867,1.42709,-1.297,431.55,79,16.376637373405064,True,22.98638097977121,25.490810929678474,2.5044299499072658,0.03484338493820191,1,1,0.03484338493820194,0.03484338493820191,0.0
1910,-9900015,3.87742,-4.43852,-2.36274,164.134,79,6.2286247216926585,False,,,,0.0,1,0,0.0,0.0,0.0
1911,9900015,15.5519,-3.4253,-0.0422635,239.221,79,9.078057163951645,False,,,,0.0,1,0,0.0,0.0,0.0
1912,9900015,4.73563,-3.45672,0.904821,75.1648,79,2.8523848287441016,False,,,,0.0,1,0,0.0,0.0,0.0
1913,-9900015,4.36734,-5.38991,-0.885665,478.633,79,18.163362474672656,False,,,,0.0,1,0,0.0,0.0,0.0
1914,-9900015,6.1995,-6.36771,-1.69968,1806.29,79,68.54583784314177,False,,,,0.0,1,0,0.0,0.0,0.0
1915,-9900015,25.5655,3.76314,-0.65626,551.025,79,20.9105239455,False,,,,0.0,2,0,0.0,0.0,0.0
1915,-9900015,26.0211,3.75461,-0.649866,556.085,79,21.102542912269623,False,,,,0.0,2,0,0.0,0.0,0.0
1916,9900015,14.7364,-1.19717,2.3772,26.6198,79,1.010179148540304,False,,,,0.0,1,0,0.0,0.0,0.0
1917,-9900015,7.09251,-3.79283,2.83071,157.469,79,5.975698553012911,False,,,,0.0,1,0,0.0,0.0,0.0
1918,9900015,7.68214,5.05153,-0.626538,600.239,79,22.778117113602786,False,,,,0.0,1,0,0.0,0.0,0.0
1919,9900015,13.2622,-1.16476,-0.482451,23.3227,79,0.8850594379995697,False,,,,0.0,1,0,0.0,0.0,0.0
1920,9900015,3.6702,-3.6646,1.22527,71.6901,79,2.720525480160228,False,,,,0.0,1,0,0.0,0.0,0.0
1921,9900015,4.41985,6.44878,1.02313,1396.52,79,52.99571689191898,False,,,,0.0,1,0,0.0,0.0,0.0
1922,9900015,6.00776,4.22289,-2.17664,205.0,79,7.779424543037975,False,,,,0.0,1,0,0.0,0.0,0.0
1923,9900015,11.856,-5.91462,-0.860744,2195.83,79,83.32826241141012,False,,,,0.0,1,0,0.0,0.0,0.0
1924,9900015,34.2515,0.631567,-1.87964,41.3127,79,1.5677513771666585,False,,,,0.0,1,0,0.0,0.0,0.0
1925,9900015,5.2549,6.01434,-0.515609,1075.31,79,40.8063073432886,False,,,,0.0,1,0,0.0,0.0,0.0
1926,-9900015,2.88042,6.53922,2.07722,996.26,79,37.80648534266836,False,,,,0.0,1,0,0.0,0.0,0.0
1927,9900015,6.0844,5.86782,-1.6612,1075.36,79,40.80820476390886,False,,,,0.0,1,0,0.0,0.0,0.0
1928,9900015,7.2085,-5.98237,-1.3675,1428.66,79,54.21537886661772,False,,,,0.0,1,0,0.0,0.0,0.0
1929,9900015,6.55353,5.15266,0.801784,566.544,79,21.499445357614174,False,,,,0.0,1,0,0.0,0.0,0.0
1930,-9900015,8.04785,-3.94725,-1.02527,208.488,79,7.911788605506835,False,,,,0.0,1,0,0.0,0.0,0.0
1931,9900015,5.05342,5.06446,-2.21123,399.983,79,15.17871983901443,False,,,,0.0,1,0,0.0,0.0,0.0
1932,-9900015,7.81615,-4.04823,-2.34691,223.986,79,8.499913100960507,False,,,,0.0,1,0,0.0,0.0,0.0
1933,-9900015,31.9348,-0.156278,3.03056,32.3256,79,1.2267052000411138,False,,,,0.0,1,0,0.0,0.0,0.0
1934,9900015,2.06171,4.64622,1.32322,107.416,79,4.076266666902278,False,,,,0.0,1,0,0.0,0.0,0.0
